zip_code,name,rating,review_count,price,location_check,id
63102,Bridge Tap House and Wine Bar,4.0,699,$$,63101,4r3Ck65DCG1T6gpWodPyrg
63102,Sauce on the Side,4.5,387,$$,63101,P2XJbQZmf1zvWp9L_THdjQ
63102,Baileys' Range,3.5,1451,$$,63101,M0r9lUn2gLFYgIwIfG8-bQ
63102,Medina Mediterranean Grill,4.5,266,$,63103,QV7QOLww8ym3E2zBgdE2Ow
63102,Bogart's Smokehouse,4.5,1350,$$,63104,NHb6QTrJOnyIj-Zd0fYzFg
63102,Pi Pizzeria,4.0,503,$$,63101,jRpK8oG_8QKaPGaaKiCyng
63102,The Gateway Arch,4.0,493,NaN,63102,gQYUyfiX0q0uTnueAyeqLA
63102,Blood & Sand,4.5,289,$$$,63103,A4-2jEraYJ2w2grn_uXlHw
63102,360 St. Louis,4.0,620,$$,63102,GeLwhGlX8XsIsH-o3Wdc5w
63102,Crown Candy Kitchen,4.5,514,$,63106,3XirYkP9PJvVXIEDPNNXLA
63102,Citygarden,4.5,137,NaN,63101,1Mc_Reqnxhs0eHQFAhXVUQ
63102,Gateway Arch National Park,4.5,254,NaN,63102,l8gsO8mMoVF7vqTDUNGeZw
63102,The Schlafly Tap Room,4.0,643,$$,63103,F4gvookXrKsBNCvK_xEt1g
63102,Park Avenue Coffee - Downtown,4.0,205,$,63101,AhptHEV4nFleCv4yOwp6fg
63102,Caruso's Deli,4.5,158,$,63101,qq8tipfziNTaKXYDKnQ8og
63102,Polite Society,4.5,521,$$,63104,aI3B47Y_AUYFP5K5JAYrlA
63102,Tigin Irish Pub,4.0,266,$$,63102,Xk6GSFf8KGGZ3cyYijwRcw
63102,Tony's,4.0,184,$$$$,63102,v2Z_d9d2GWCVUTtPg5ucRw
63102,Pickles Deli Downtown,4.5,145,$,63101,xhydqMrct3DSCIl7Yjx9Qg
63102,Clementine's Naughty & Nice Creamery,4.5,503,$$,63104,fC03dk7N8XV-RzGh0UJgmA
63102,Charles P Stanley Cigar Bar,4.5,106,$$,63101,SzKOoeRCtoXvekt3K8B9Iw
63102,"BLT's - Breakfast, Lunch and Tacos",4.0,140,$$,63101,1yrGx3Cwtj7I0zmhuVsu9Q
63102,Drunken Fish,4.0,379,$$,63102,m6Q6z3SAkXVdidNqiKmBrQ
63102,Lombardo's Trattoria,4.5,291,$$,63103,kBCB53psaoKcHwv4kNByOg
63102,Blondie's Coffee and Wine Bar,4.0,256,$$,63103,33JlrWf0kmHd2VzW58Wp0g
63102,Snarf's,4.0,195,$,63101,4CfelC-az9l85o1CY7eQvg
63102,Sushi Ai,3.5,274,$$,63101,eclNqAZx6YHlkx_QDBF6AA
63102,Kaldi's Coffee,4.5,104,$$,63101,0JnsAQFvOFxPltNU_smK3w
63102,4 Hands Brewing,4.0,291,$$,63104,wPViqOIThG5W_p4FKGqjrQ
63102,Eleven Eleven,4.0,504,$$$,63104,q2gRx1K1mbk6zHV4ZOCChQ
63102,Carmine's Steakhouse,4.0,216,$$$,63102,1P_mGUY1PyPq7_ZabrzpBw
63102,Cinder House,4.0,94,$$$,63102,ya4ky7GX7nTWPW40-YSAQQ
63102,Washington Avenue Post,4.5,73,$,63103,LS0bgbX9fTTTOJe5wDZj-g
63102,Rosalita's Cantina,3.5,482,$$,63103,d5G3dpdyO60CYHukoM-_FQ
63102,Baileys' Chocolate Bar,4.0,545,$$,63104,u4WC_qHGn03jwNdVmW5vaQ
63102,Mission Taco Joint,4.0,513,$$,63104,bqR_3sT_rNp0hZglPtX6rw
63102,Lucas Park Grille,3.5,236,$$,63103,7s5ImgKYDMrwYtFuNZuLjw
63102,Trust,5.0,42,$$,63102,AmLmrWRTBmtlAZHwMFrWDw
63102,Smoki O's Bar-B-Que,4.0,114,$$,63102,0bAzY4Rtvj3aCDJXh-KWJQ
63102,St. Louis Old Courthouse,4.5,58,NaN,63102,-2aGyAUenQEZWAtNUnMHzg
63102,Pizzeoli Wood Fired Pizza,4.5,293,$$,63104,CBWmYHLgtFrOJs7SCcQn0g
63102,Chili Mac's Diner,4.0,116,$,63101,d3OyW6UXr3_wgyTBZ6A0xQ
63102,Kiin Essentially Thai,4.5,68,$$,63101,SkEr3iGr9x5aw7Dh5bOtxg
63102,The Over/Under Bar & Grill,3.5,235,$$,63101,iiBCWBFwb_bzlH9usC5XPQ
63102,Square One Brewery & Distillery,4.0,589,$$,63104,GqyOrF5X21ciTjnuSCH5PQ
63103,Pappy's Smokehouse,4.5,3717,$$,63103,I_3LMZ_1m2mzR0oLIOePIg
63103,City Museum,4.5,1245,NaN,63103,8YDJraW_cg5IPTPisPfB-A
63103,The Fountain On Locust,4.5,897,$$,63103,jQBPO3rYkNwIaOdQS5ktgQ
63103,Broadway Oyster Bar,4.5,1740,$$,63102,iRIHK8-EwpeffwvoO4nzIA
63103,The Schlafly Tap Room,4.0,643,$$,63103,F4gvookXrKsBNCvK_xEt1g
63103,Southern,4.5,544,$$,63103,S07dMpp8f9x7etbGW1L0QA
63103,Polite Society,4.5,521,$$,63104,aI3B47Y_AUYFP5K5JAYrlA
63103,Rooster,4.0,1759,$$,63101,2BMk_drsikKWslJCXmQtjQ
63103,Bogart's Smokehouse,4.5,1350,$$,63104,NHb6QTrJOnyIj-Zd0fYzFg
63103,Mango,4.0,903,$$,63101,Mr7Aov2n7wPCpwaUxk8lCw
63103,Clementine's Naughty & Nice Creamery,4.5,503,$$,63104,fC03dk7N8XV-RzGh0UJgmA
63103,Medina Mediterranean Grill,4.5,266,$,63103,QV7QOLww8ym3E2zBgdE2Ow
63103,Sugarfire Smoke House,4.5,885,$$,63101,WCdSajl5Q0qywpv7K5jHdQ
63103,Blues City Deli,5.0,874,$,63104,_aKr7POnacW_VizRKBpCiA
63103,Bridge Tap House and Wine Bar,4.0,699,$$,63101,4r3Ck65DCG1T6gpWodPyrg
63103,Eleven Eleven,4.0,504,$$$,63104,q2gRx1K1mbk6zHV4ZOCChQ
63103,Blood & Sand,4.5,289,$$$,63103,A4-2jEraYJ2w2grn_uXlHw
63103,Lombardo's Trattoria,4.5,291,$$,63103,kBCB53psaoKcHwv4kNByOg
63103,Baileys' Range,3.5,1451,$$,63101,M0r9lUn2gLFYgIwIfG8-bQ
63103,Small Batch,4.0,311,$$,63103,a0sN6y6fDZ5HtBjUimKukA
63103,Sauce on the Side,4.5,387,$$,63101,P2XJbQZmf1zvWp9L_THdjQ
63103,Baileys' Chocolate Bar,4.0,545,$$,63104,u4WC_qHGn03jwNdVmW5vaQ
63103,Lona's Lil Eats,4.5,555,$$,63104,HCYs4zgL7kCLdEqKRqaPbg
63103,The Shaved Duck,4.5,1641,$$,63118,cQIh4YJlVtZI9TLF5_smOg
63103,Egg,4.5,566,$$,63104,0MhxvTys2ADYa3sOO91ldQ
63103,Square One Brewery & Distillery,4.0,589,$$,63104,GqyOrF5X21ciTjnuSCH5PQ
63103,Urban Chestnut Brewing Company,4.5,234,$$,63103,WNcGg9G-odTGz00DSMx7rg
63103,Planter's House,4.0,246,$$,63104,90pJu2O7fIEm_N31Fyue7A
63103,PW Pizza,4.0,275,$$,63103,6t0sNev22mcbvOB4gYVVOw
63103,Citygarden,4.5,137,NaN,63101,1Mc_Reqnxhs0eHQFAhXVUQ
63103,360 St. Louis,4.0,620,$$,63102,GeLwhGlX8XsIsH-o3Wdc5w
63103,The Gateway Arch,4.0,493,NaN,63102,gQYUyfiX0q0uTnueAyeqLA
63103,Pi Pizzeria,4.0,503,$$,63101,jRpK8oG_8QKaPGaaKiCyng
63103,Vin de Set,3.5,423,$$,63103,p_6THXiGLViyxYnOY8BzZQ
63103,Park Avenue Coffee - Lafayette Square,4.0,242,$,63104,2IahpaBR4U2Kdy9HF28EQA
63103,Gateway Arch National Park,4.5,254,NaN,63102,l8gsO8mMoVF7vqTDUNGeZw
63103,Crown Candy Kitchen,4.5,514,$,63106,3XirYkP9PJvVXIEDPNNXLA
63103,Hamilton's Urban Steakhouse and Bourbon Bar,4.5,90,$$$,63103,NUSp_d5o-_8INV_xBykUeg
63103,Pizzeoli Wood Fired Pizza,4.5,293,$$,63104,CBWmYHLgtFrOJs7SCcQn0g
63103,Sapporo 2 Sushi& Thai,4.0,188,$$,63103,MWdO8vvXEtswuBM4wOgVzw
63103,Moolah Theatre & Lounge,4.5,190,$$,63108,g6rcVXjeLT6Y_kAFhbbJRg
63103,Park Avenue Coffee - Downtown,4.0,205,$,63101,AhptHEV4nFleCv4yOwp6fg
63103,Mission Taco Joint,4.0,513,$$,63104,bqR_3sT_rNp0hZglPtX6rw
63103,4 Hands Brewing,4.0,291,$$,63104,wPViqOIThG5W_p4FKGqjrQ
63103,Caruso's Deli,4.5,158,$,63101,qq8tipfziNTaKXYDKnQ8og
63103,33 Wine Shop & Bar,4.5,87,$$,63104,Ji8_dSNb9yYxXl6YWl9KVw
63103,Peacemaker Lobster and Crab,4.0,673,$$,63104,L-VNs3YquPGKVsXl2Ze-Yg
63103,Blondie's Coffee and Wine Bar,4.0,256,$$,63103,33JlrWf0kmHd2VzW58Wp0g
63103,Turn Restaurant,4.5,111,$$,63103,ZoSDp6Ycoy9H2spud3PYqQ
63103,21st Street Brewer's Bar,4.5,80,$$,63103,DGY8cn8wttngO_BszB7BOQ
63104,Blues City Deli,5.0,874,$,63104,_aKr7POnacW_VizRKBpCiA
63104,Bogart's Smokehouse,4.5,1350,$$,63104,NHb6QTrJOnyIj-Zd0fYzFg
63104,Egg,4.5,566,$$,63104,0MhxvTys2ADYa3sOO91ldQ
63104,Clementine's Naughty & Nice Creamery,4.5,503,$$,63104,fC03dk7N8XV-RzGh0UJgmA
63104,Broadway Oyster Bar,4.5,1740,$$,63102,iRIHK8-EwpeffwvoO4nzIA
63104,Lona's Lil Eats,4.5,555,$$,63104,HCYs4zgL7kCLdEqKRqaPbg
63104,Polite Society,4.5,521,$$,63104,aI3B47Y_AUYFP5K5JAYrlA
63104,Pappy's Smokehouse,4.5,3717,$$,63103,I_3LMZ_1m2mzR0oLIOePIg
63104,The Shaved Duck,4.5,1641,$$,63118,cQIh4YJlVtZI9TLF5_smOg
63104,Pizzeoli Wood Fired Pizza,4.5,293,$$,63104,CBWmYHLgtFrOJs7SCcQn0g
63104,The Mud House,4.5,923,$$,63118,FryXEasH74MQDnj5Bvz3QA
63104,Peacemaker Lobster and Crab,4.0,673,$$,63104,L-VNs3YquPGKVsXl2Ze-Yg
63104,Baileys' Chocolate Bar,4.0,545,$$,63104,u4WC_qHGn03jwNdVmW5vaQ
63104,City Museum,4.5,1245,NaN,63103,8YDJraW_cg5IPTPisPfB-A
63104,Mission Taco Joint,4.0,513,$$,63104,bqR_3sT_rNp0hZglPtX6rw
63104,Eleven Eleven,4.0,504,$$$,63104,q2gRx1K1mbk6zHV4ZOCChQ
63104,John D. McGurk's Irish Pub,4.0,381,$$,63104,AjxjKRNin477A7nKAZciGg
63104,Fritanga,4.5,259,$$,63104,cFk2SMsJ-2cmXKLFFkP9JA
63104,Square One Brewery & Distillery,4.0,589,$$,63104,GqyOrF5X21ciTjnuSCH5PQ
63104,Melo's Pizzeria,5.0,102,$$,63104,37dCsVwCe8yWPkW7TXCLCA
63104,Chava's Mexican Restaurant,4.0,375,$$,63104,QAdaeyJlY8deDP_QbN9ycA
63104,Spare No Rib,4.5,255,$$,63109,4xsJN2FuB94w9rMoMo6XFQ
63104,Sidney Street Cafe,4.0,324,$$$,63104,WzpWEuVWY-6Xh37wc44GiA
63104,Tucker's Place,4.0,366,$$,63104,NiljjvbIIzQPxIPqeLLg2Q
63104,The Wood Shack Soulard,4.5,157,$$,63104,zXTO8GaLmRPATr505b4GQQ
63104,Mac's Local Eats,4.5,296,$$,63118,DzVYXX8mc5x31BbaP8c0_Q
63104,Pieces The St. Louis Board Game Bar & Cafe,4.5,174,$$,63104,r8DNf74pfvCdy29fGuwAoA
63104,Park Avenue Coffee - Lafayette Square,4.0,242,$,63104,2IahpaBR4U2Kdy9HF28EQA
63104,The Fountain On Locust,4.5,897,$$,63103,jQBPO3rYkNwIaOdQS5ktgQ
63104,Planter's House,4.0,246,$$,63104,90pJu2O7fIEm_N31Fyue7A
63104,Benton Park Café & Coffee Bar,4.0,511,$$,63118,kpl3H_sgfTm-tH3Aa-ML7g
63104,Soulard Coffee Garden,4.0,370,$$,63104,h_RQXD7IKwDkVU_n67UG4w
63104,Milque Toast Bar,4.5,161,$$,63104,F-j6PNGnA8yz77oIZMcPMA
63104,The Schlafly Tap Room,4.0,643,$$,63103,F4gvookXrKsBNCvK_xEt1g
63104,Rooster,4.0,1759,$$,63101,2BMk_drsikKWslJCXmQtjQ
63104,Baileys' Range,3.5,1451,$$,63101,M0r9lUn2gLFYgIwIfG8-bQ
63104,Frazer's Restaurant & Lounge,4.5,235,$$,63118,SJEtfe8kL60bh3D40KTRMw
63104,PW Pizza,4.0,275,$$,63103,6t0sNev22mcbvOB4gYVVOw
63104,Mango,4.0,903,$$,63101,Mr7Aov2n7wPCpwaUxk8lCw
63104,Venice Cafe,4.5,156,$,63118,pP5IoCQ06QXCadQebHCIzg
63104,John's Donuts,4.5,135,$,63104,BATrNfVKnNCQ2qAcod83Sw
63104,4 Hands Brewing,4.0,291,$$,63104,wPViqOIThG5W_p4FKGqjrQ
63104,Blood & Sand,4.5,289,$$$,63103,A4-2jEraYJ2w2grn_uXlHw
63104,33 Wine Shop & Bar,4.5,87,$$,63104,Ji8_dSNb9yYxXl6YWl9KVw
63104,Sugarfire Smoke House,4.5,885,$$,63101,WCdSajl5Q0qywpv7K5jHdQ
63104,Vin de Set,3.5,423,$$,63103,p_6THXiGLViyxYnOY8BzZQ
63104,Lombardo's Trattoria,4.5,291,$$,63103,kBCB53psaoKcHwv4kNByOg
63104,Bridge Tap House and Wine Bar,4.0,699,$$,63101,4r3Ck65DCG1T6gpWodPyrg
63104,Kalbi Taco Shack,4.5,158,$,63118,T-xYMAkdNlMPCGqWAH3mwg
63104,360 St. Louis,4.0,620,$$,63102,GeLwhGlX8XsIsH-o3Wdc5w
63105,Pastaria,4.0,852,$$,63105,YSgcojsb2kWHXNLWaGCuBA
63105,Salt + Smoke,4.5,1439,$$,63130,R8t9g5nvi7VFyS8zsgmj8Q
63105,I Fratellini,4.5,208,$$$,63105,TXg82zeFo2MpX5BzZXpJUg
63105,Sauce on the Side,4.5,302,$$,63105,Fok0BLJP0OMxbbl3l6QmZA
63105,City Coffeehouse & Crêperie,4.0,416,$$,63105,b4YPBSnqU5_L6TUz147Dow
63105,Mai Lee,4.0,840,$$,63144,YPTYOQO8Lg9BtHsRwYBY7g
63105,Half & Half,4.0,727,$$,63105,OZcl2HOUXAHuICrh5d2WjQ
63105,Taco Buddha,4.5,189,$$,63130,4mGnHfvwjE6P-vuKowHzCQ
63105,Seoul Taco,4.0,637,$,63130,OXDo1mHlp2Io3CM6a1aB1w
63105,801 Chophouse - St Louis,4.0,256,$$$$,63105,XvjJflV_0I1CS0_dckuV-A
63105,Mission Taco Joint,4.0,952,$$,63130,HKS-63JzfR0DMNVLBuokYw
63105,Protzel's Delicatessen,4.5,151,$,63105,aHHK_n_wGElui6oDmRCL4A
63105,Bar Les Freres,4.5,169,$$$,63105,Pc3urwUFlzLyDP1qvsHQuA
63105,Sardella,4.0,196,$$$,63105,v4S374WpOOhojqpto-AaAA
63105,Corner 17,4.0,496,$$,63112,KdAWjL9MKjpJzEeI902qBA
63105,The Crossing,4.5,184,$$$,63105,73ZXjIfdHJs59XOzKHQ45g
63105,5 Star Burgers,4.0,374,$$,63105,oC91lprbbfzw7DOYiYln7Q
63105,Louie's Wine Dive & Clayton Kitchen,4.0,220,$$,63105,I8cL6l-Yu3CyHPXlFmOhtQ
63105,Fozzie's Sandwich Emporium,4.0,421,$,63117,chUeS0h9C8KGfyJO2Jqgew
63105,Clementine's Naughty & Nice Creamery,4.5,174,$$,63105,2aZNVfzU-3672SjRHnPoOA
63105,The BAO,4.0,153,$$,63105,x8AQIEjSqsW0z4vRyBetbw
63105,New Day Gluten Free,4.5,93,$$,63117,qEBL7U0kW4lkptcd_4wWbg
63105,The Capital Grille,4.5,115,$$$$,63105,ToH4z1F5Tyuo3p7VhXCpTA
63105,Louie,4.5,148,$$,63105,YJVXMOIKhJjQczWj9YTwrg
63105,Kaldi's Coffeehouse,4.0,116,$,63105,UWQNx6qZojXlDv1kBAMHug
63105,Peno,4.5,118,$$,63105,GJnYFvk9kbM182bKMFSAvg
63105,Dewey's Pizza,4.5,210,$$,63130,Tq5jFk_BMSJG8-flqj5Bgw
63105,The Original Pancake House,4.0,284,$$,63124,3XXt0s_SDC9SyFTiIPNSgA
63105,Three Kings Public House,4.0,481,$$,63130,O_0H42Bw8hBduWSADPG8ng
63105,Blueprint Coffee,4.5,316,$$,63130,hv-rci0u6KR75ALB_70dHw
63105,Kaldi's Coffee Roasting Company,4.5,219,$$,63105,qck6waU6WlXBesRKmtsWfg
63105,Akar,5.0,40,NaN,63105,ZwRM2qsGJT_fkQx_MDZF8g
63105,Hi-Pointe Drive-In,4.0,558,$$,63117,3ovV2S7XEAOEk8hCdYKhOA
63105,Seedz Cafe,4.5,186,$$,63105,PLgwTcTuOPHvJhy7nGjx0A
63105,Mi Ranchito,4.0,339,$$,63130,Uy0r4bzRmY5LFtDfzNgkag
63105,Ranoush,4.0,328,$$,63130,N_7nJa49ueh_0vPDRP3Jew
63105,Billie Jean,4.5,63,NaN,63105,b6bmnM7BSGUF1Rgxi9nb1Q
63105,Oceano Bistro,4.0,220,$$$,63105,1EOnQ9tfdx8Qasvn6-ttZw
63105,801 Fish,4.0,133,$$$,63105,NfUKLEcnR5c0cLnztw19IA
63105,BARcelona,3.5,350,$$,63105,yb-534-JqStRt0HmH91HnA
63105,Fitz's,3.5,622,$$,63130,-kHHi8y4kaTI6WUVdJSdvQ
63105,Frida's,4.0,218,$$,63130,Jpp41f0uoOMTnQQSAfKDkg
63105,Southwest Diner,4.5,666,$$,63143,k8hFz4Gty5dHlDV4Wt8FqA
63105,Cafe Napoli,4.0,211,$$$,63105,yoS-4wkVn6StLiK3RL1bSw
63105,La Pizza,4.5,245,$,63130,BeWw8cFF1maJLbgCeHACjw
63105,First Watch,4.0,196,$$,63105,qlRE9dbbQdDbdeL59Mkn8w
63105,Kayak's,4.0,271,$,63130,p6JxfR9ebAlIlpm674F-dg
63105,Colleen's,4.0,127,$$,63105,A2WOHcAk-BkMyf9Qgv8A8A
63105,Basso,4.0,386,$$,63117,Ghn6flCdNlOchzLA29tkjQ
63105,Crushed Red,3.5,242,$$,63105,0BoRHt9GuiXzmvNmrBVMOw
63106,Pappy's Smokehouse,4.5,3717,$$,63103,I_3LMZ_1m2mzR0oLIOePIg
63106,City Museum,4.5,1245,NaN,63103,8YDJraW_cg5IPTPisPfB-A
63106,The Fountain On Locust,4.5,897,$$,63103,jQBPO3rYkNwIaOdQS5ktgQ
63106,Mango,4.0,903,$$,63101,Mr7Aov2n7wPCpwaUxk8lCw
63106,Rooster,4.0,1759,$$,63101,2BMk_drsikKWslJCXmQtjQ
63106,Crown Candy Kitchen,4.5,514,$,63106,3XirYkP9PJvVXIEDPNNXLA
63106,Sugarfire Smoke House,4.5,885,$$,63101,WCdSajl5Q0qywpv7K5jHdQ
63106,Medina Mediterranean Grill,4.5,266,$,63103,QV7QOLww8ym3E2zBgdE2Ow
63106,The Schlafly Tap Room,4.0,643,$$,63103,F4gvookXrKsBNCvK_xEt1g
63106,Southern,4.5,544,$$,63103,S07dMpp8f9x7etbGW1L0QA
63106,Broadway Oyster Bar,4.5,1740,$$,63102,iRIHK8-EwpeffwvoO4nzIA
63106,Bridge Tap House and Wine Bar,4.0,699,$$,63101,4r3Ck65DCG1T6gpWodPyrg
63106,Bogart's Smokehouse,4.5,1350,$$,63104,NHb6QTrJOnyIj-Zd0fYzFg
63106,Blood & Sand,4.5,289,$$$,63103,A4-2jEraYJ2w2grn_uXlHw
63106,Sauce on the Side,4.5,387,$$,63101,P2XJbQZmf1zvWp9L_THdjQ
63106,Baileys' Range,3.5,1451,$$,63101,M0r9lUn2gLFYgIwIfG8-bQ
63106,Small Batch,4.0,311,$$,63103,a0sN6y6fDZ5HtBjUimKukA
63106,Pi Pizzeria,4.0,503,$$,63101,jRpK8oG_8QKaPGaaKiCyng
63106,Polite Society,4.5,521,$$,63104,aI3B47Y_AUYFP5K5JAYrlA
63106,Urban Chestnut Brewing Company,4.5,234,$$,63103,WNcGg9G-odTGz00DSMx7rg
63106,Lombardo's Trattoria,4.5,291,$$,63103,kBCB53psaoKcHwv4kNByOg
63106,Citygarden,4.5,137,NaN,63101,1Mc_Reqnxhs0eHQFAhXVUQ
63106,Clementine's Naughty & Nice Creamery,4.5,503,$$,63104,fC03dk7N8XV-RzGh0UJgmA
63106,Lona's Lil Eats,4.5,555,$$,63104,HCYs4zgL7kCLdEqKRqaPbg
63106,Park Avenue Coffee - Downtown,4.0,205,$,63101,AhptHEV4nFleCv4yOwp6fg
63106,Eleven Eleven,4.0,504,$$$,63104,q2gRx1K1mbk6zHV4ZOCChQ
63106,Caruso's Deli,4.5,158,$,63101,qq8tipfziNTaKXYDKnQ8og
63106,Blondie's Coffee and Wine Bar,4.0,256,$$,63103,33JlrWf0kmHd2VzW58Wp0g
63106,The Gateway Arch,4.0,493,NaN,63102,gQYUyfiX0q0uTnueAyeqLA
63106,360 St. Louis,4.0,620,$$,63102,GeLwhGlX8XsIsH-o3Wdc5w
63106,Charles P Stanley Cigar Bar,4.5,106,$$,63101,SzKOoeRCtoXvekt3K8B9Iw
63106,Baileys' Chocolate Bar,4.0,545,$$,63104,u4WC_qHGn03jwNdVmW5vaQ
63106,Gateway Arch National Park,4.5,254,NaN,63102,l8gsO8mMoVF7vqTDUNGeZw
63106,Sapporo 2 Sushi& Thai,4.0,188,$$,63103,MWdO8vvXEtswuBM4wOgVzw
63106,Washington Avenue Post,4.5,73,$,63103,LS0bgbX9fTTTOJe5wDZj-g
63106,Rosalita's Cantina,3.5,482,$$,63103,d5G3dpdyO60CYHukoM-_FQ
63106,Pickles Deli Downtown,4.5,145,$,63101,xhydqMrct3DSCIl7Yjx9Qg
63106,Brick River Cider Company,4.0,110,$$,63103,KMHsCQx4pRqIMdY7mWHOCQ
63106,Square One Brewery & Distillery,4.0,589,$$,63104,GqyOrF5X21ciTjnuSCH5PQ
63106,Turn Restaurant,4.5,111,$$,63103,ZoSDp6Ycoy9H2spud3PYqQ
