,business_id,name,rating,zip_code,review_count,price
2,_hojITSXgWZ1woJ_FCBg8w,The River Company Restaurant and Brewery,3.5,24141,107,$$
3,fzmMSV7AX_ttOocXx_sWkA,Thai This Express,4.5,24141,24,$$
4,1SHr4WI1RCSEGfyjpDfVsA,Macado's,3.0,24141,64,$$
5,kyXr1qoNnATGYDigR5WSRQ,Rocas Mexican Grill,4.0,24141,54,$$
6,l9WuydB9IzScEXjv6HnuFA,BT'S,3.5,24141,46,$
7,dYq9HgdEB6s7pxN_fbQEZA,Nagoya Sushi,3.5,24141,23,$
8,ykuLo85UgIY8tSnrpAYuwg,SugaPies Dessert Bar,5.0,24141,6,$$
9,6I4y9Ob-i8w2bkkwqgNVmQ,Benny Nicola's,4.0,24141,16,$
10,4-qWn3kHqVATht1SSTi9Uw,Golden Bowl,4.0,24141,16,$$
11,eDGyHzSRWZq5MsE8OQqb4w,R & R Market & Snackbar,4.5,24141,17,$
12,xkUK0iIiSc7rrpjUJ-ublQ,Riley's Main Street Lounge,4.0,24141,10,$
13,8nDyiwXQPBz_N9BzJxzV7g,Brick House Pizza,4.5,24141,14,$$
14,XwOmYaxn6SfHlwZVushqdg,Highlander Pizza,2.5,24141,36,$$
15,7hH_roz0fywYNQD6Zb8KRw,New River Cakes,4.0,24141,5,$$
16,ON6cyFqA9QeaKxMLi17Q5g,Lin House,2.5,24141,25,$
17,WDICEwxvYjMD2JqZp3T0Fg,Starbucks,3.5,24142,5,$
18,PqyjNCNdmwkRe6CgtMZtKg,Sweet & Savory Donuts and Bagels,3.5,24141,4,$$
19,ZKZ87KcqYZ6WWWf0nmMv8A,Preston's At the River Course,4.0,24141,8,$$
0,fxGpXRxFUDzlU3Cyszu4uQ,Red Rooster Harlem,3.5,10027,3171,$
1,tsiC3VpO-hZEb98Qk3p-DQ,Amy Ruth's,4.0,10026,2555,$$
2,XzUW9MvEGOFs9_aNj11j2Q,Dinosaur Bar-B-Que,4.0,10027,2993,$$
3,QHYqNQhQ8NVK0RX68Y4PuQ,Levain Bakery,4.5,10026,709,$$
4,xOw4aafJRji9XomGunlvcQ,Central Park,5.0,10022,2389,$$
5,RI-tVET-wKFeRNKm4cg0wQ,Sylvia's Restaurant,3.5,10027,1800,$$
6,jVncyqXwlx_D9f2xZn05tg,The Metropolitan Museum of Art,4.5,10028,2796,$
7,IJg3TdXz8IzKTfcspmr8MQ,Seasoned Vegan,4.0,10026,1114,$
8,J9xVQScnr0lYWl61_mLXMA,Lido,4.0,10026,950,$$
9,ej_pg-wc-ZtexQKPPiQ_5w,The Edge Harlem,4.0,10030,585,$
10,wZkZmjZEJDraLJgAalnHvA,Pisticci,4.0,10027,826,$$
11,zWem2SAbFc7lIYR2y9DE0g,Harlem Public,4.0,10031,911,$
12,nl2cdtMUBCMTwTUy6IJ6HQ,Serengeti Teas & Spices,4.5,10035,240,$
13,UGECJrPSWy0n7PXykBBWAQ,Two Little Red Hens,4.5,10028,2537,$$
14,CfWe636m2CAUg4FAdl_zVQ,Ricardo Steak House,4.0,10029,1019,$$
15,Pfjb9Rn5Th7R-pLXVARwlA,Jin Ramen - West Harlem,4.0,10027,1047,$$
16,XOnspIaW6mYVmrvgqOaYSQ,Lolo's Seafood Shack,4.0,10026,674,$
17,NPnWsPxOpG91GHx74S27Uw,Sottocasa Pizzeria - Harlem,4.5,10027,250,$
18,gyWc5qJRvu26LVQIShdR4Q,Babbalucci,4.0,10027,380,$$
19,C69uTzoWFaIWcpnYf2LbRw,ROKC,4.5,10031,384,$$
0,G9KdODINirmdSuYaBfBppA,Butcher & The Boar,4.5,55403,1608,$
1,g7bbpP7x5KAc33i7pgOkLA,Hell's Kitchen,4.0,55402,2342,$$
2,RfzYXlHR2z5C2xYYdlVf5A,Minneapolis Institute of Art,4.5,55404,290,$$
3,OrvTXpV0N29ucP8QmxDC0Q,Zelo,4.5,55402,914,$$
4,rJY7EbVlXPXWgwojyEJq8w,Lotus Restaurant,4.5,55403,719,$$
5,Losq2H67kunQy6qQ6LFjmg,Quang Restaurant,4.0,55408,1031,$$
6,smrdXQyTcbqOHnK_OuScDw,My Huong Kitchen,4.5,55408,360,$
7,B7-6lvbEZqT87UW6ybNcJw,Manny's Steakhouse,4.0,55402,791,$
8,6vaAze9Fxuco249L3BhEdQ,112 Eatery,4.5,55401,1159,$$
9,IguYBJJ7N7HLHz2gnNZumg,The Local,4.0,55402,728,$
10,ykTnu3sVxnnIeHpLRqE8bQ,Hen House Eatery,4.0,55402,782,$$
11,aimyTOmIqdTOP6wF4dm30A,The Capital Grille,4.5,55402,322,$
12,IJUi7B11Ohxd0yxXMZbPUQ,Fogo de Chão Brazilian Steakhouse,4.0,55403,775,$
13,51SWfc0I300IpUZcv7kCfA,Zen Box Izakaya,4.0,55415,611,$$
14,zv_XJAQr9D3PNR5eHYhC5w,Bar La Grassa,4.5,55401,1239,$$
15,5olLs-K-_k_rWrrNLjvy0w,Spoon and Stable,4.5,55401,876,$$
16,MDPv2B2jwA1qLvQCXlEVww,Red Cow - Minneapolis,4.5,55401,910,$
17,Bel7hrQhVRW4A64hmZZC6Q,Band Box Diner,4.5,55404,198,$
18,G0ULL97D7OQvjPMpZxlscQ,Lu's Sandwiches,4.0,55408,334,$$
19,JexnInIgzaNMXwURrpOjSQ,Brit's Pub,3.5,55403,726,$$
0,b6jOwyX4iaagw8YjXqq1sA,Antonio's Trattoria,4.5,10458,758,$
1,HeR2gHJbP5CN69UsVCtMGg,New York Botanical Garden,4.5,10458,670,$$
2,tLZfepIfSf0a80zHQTbTGQ,Trattoria Zero Otto Nove,4.0,10458,737,$$
3,I2XhY76Mmc6yTg-aSBBHfQ,Bronx Zoo,4.0,10460,1041,$$
4,NNvdMOswZuJ0UUtpP1ievw,Casa Della Mozzarella Italian Deli,4.5,10458,157,$$
5,C3spvfEd8JQJie-yixRgpQ,Com Tam Ninh Kieu,4.0,10468,369,$$
6,b9RW2YCriwuiC5x2Bs-E_Q,Madonia Brothers Bakery,4.5,10458,236,$
7,ciHt5n5rmpby1YcC_6JVrg,Bronx Alehouse,4.0,10463,743,$
8,59hEst-eXa_psEtiZMLU6A,Joe's Italian Deli,5.0,10458,115,$$
9,NJoZ9hHepDa5WmcRH2rczA,Mike's Deli Arthur Avenue,4.0,10458,216,$
10,HaXbpA8etMMiqqFNYoltTg,Pugsley's Pizza,4.5,10458,139,$$
11,wfdCJaLqVjzhP6UO5BG15w,Tino's Delicatessen,4.0,10458,185,$
12,wlSnmuUnBMz8qYpxDVBGlw,Full Moon Pizzeria,4.0,10458,267,$
13,3uyBZNbDk2vRFBBWZOdIUA,Dominick's Restaurant,4.0,10458,337,$$
14,mA07WPkSboPIgwwniQkaQg,Gino's Pastry Shop,4.5,10458,79,$$
15,vWa8iPUYDGAMSBCqMwJylQ,MangiPasta,4.5,10458,81,$$
16,Lesv5BG0_0-8bB49cAjMkg,Roberto's,4.0,10458,245,$
17,2O5w-15_AVnnVJEtlWWE_A,Clinton Hall,4.0,10458,148,$
18,KAxYFGyOQ7ysCmYmh8jKtw,The Bronx Public,4.0,10463,426,$$
19,NOUujFVP_d4XBrJqTra55A,Tacos El Bronco II,4.5,10462,119,$$
0,byijh-1_NEYYJIXG8uemJg,Luigi's Restaurant & Bar,4.0,11040,608,$$
1,roSAq0cm47C3eqDqrSq9ow,Café 1 of a Kind,4.0,11362,689,$$
2,5VMaxD9JBGZTqacKU6yCSw,Peter Luger Steak House,4.0,11021,1098,$$$$
3,ldRoVlDZmzWUtmJMtsyalQ,Lima 33 Restaurant,4.0,11362,395,$$
4,sbUSms-JHodarRfxNmuqlQ,Little Dumpling,4.0,11362,627,$$
5,4QztwpKtBZjtYXNRc1U2ZA,Torigo Japanese Restaurant,4.5,11001,326,$$
6,FoXPtrmgnbWf2RhUrzF4jA,Santoor Indian Restaurant,4.0,11004,309,$$
7,YUVlU2mhmzCzcTQTSnt61Q,Iavarone Bros Quality Foods,4.5,11040,213,$$
8,vA0k0TTOA41VFOmenGjJTg,Galo Tavern 18,3.5,11040,374,$$
9,axVd2dHUP_KZvWxVdJdv7g,Queens County Farm Museum,4.0,11004,220,$
10,VY2d-6uFik4F6yGwQYi6TA,Ralph's Famous Italian Ices,4.5,11004,112,$
11,xB62Twmbu1msCizIgkSoSg,Shake Shack,4.0,11040,281,$$
12,X5dd1L7DTSV_hb3LhmhZQA,Hand Rolled Bagels,4.0,11040,221,$
13,k5FuCEiWyrwbRqB6ZZh0Dw,Toskana Pizzeria Restaurant,4.5,11362,201,$$
14,7-n32xMWRYbJpy-pVm132Q,La Baraka Restaurant,4.5,11362,147,$$$
15,qDzj7XJ5T49ln0y9LURHhg,Crabtree's Restaurant,4.5,11001,215,$$
16,hcMoQDajkgihtGgNwL7k6w,K Pacho,3.0,11040,648,$$
17,rtZtV3Pzstm7fBy4HzoAvg,Umberto's Pizzeria & Restaurant,4.0,11040,693,$$
18,w_o8gsWgic_jr4bYn46hWg,Moonstone,4.0,11021,239,$$$
19,ZKB1_LmMEzt7A0FxJ1p32g,Green Olive Pizza and Falafel,4.0,11040,121,$
0,lJAGnYzku5zSaLnQ_T6_GQ,Brenda's French Soul Food,4.0,94102,10831,$$
1,hqQoVK0vadOX7_4gN1sh3g,Saigon Sandwich,4.5,94102,3222,$
2,oT08T3Vpn1I7jDmrBBRMTw,House Of Prime Rib,4.0,94109,7035,$$$
3,wGl_DyNxSv8KUtYgiuLhmA,Bi-Rite Creamery,4.5,94110,9538,$
4,KkAVX3Wb7E3lP5F_f_8pXg,Liholiho Yacht Club,4.5,94109,2315,$$$
5,ciEDsTWhajcdL3KuJqBRlw,Espetus Brazilian Steak House,4.0,94102,3372,$$$
6,uEeWn6sPq-giWvfE9uhQ7A,Dottie's True Blue Cafe,4.0,94103,4462,$$
7,DGyoVB9PdI9_jw0CNi_OPg,Suppenküche,4.0,94102,3106,$$
8,HHtpR0RslupSQ99GIIwW5A,Marufuku Ramen SF,4.5,94115,2701,$$
9,353bun0151fMbR3ut2d-nw,Absinthe Brasserie & Bar,4.0,94102,3238,$$$
10,EFefgQdk_19WxQXvVtwEog,Blue Bottle Coffee,4.5,94102,1671,$$
11,-DrR38H1Abk0wCyu9XOLug,Sweet Maple,4.0,94115,3579,$$
12,GXu3PD4IPsxIHpo011aydg,Bob's Donut & Pastry Shop,4.5,94109,2948,$
13,bqSZc4Xh2o253DZXr5QOmg,Marrakech Magic Theater,5.0,94102,927,$$
14,QZQGRJZ4bZCmNoXjs3z1XQ,State Bird Provisions,4.0,94115,2718,$$$
15,9lX1QuC6GBj7WyKImHkRRw,Mr Holmes Bakehouse,4.0,94109,2401,$$
16,2hGIxgprREdBieylltWaRQ,Limoncello,5.0,94109,804,$$
17,mMiOVbGovegeBg-6YyqDxA,Smitten Ice Cream,4.0,94102,2406,$
18,aud84H-NpMx3opWPtLX-vg,Bourbon & Branch,4.0,94102,3097,$$$
19,ri7UUYmx21AgSpRsf4-9QA,Tartine Bakery & Cafe,4.0,94110,7808,$$
0,MNNpsRXe7Wt5m3Jla9Wk0w,The Alcove,5.0,11104,809,$$
1,FhXjAc6nKLf414KxYujUHw,Roberta's,4.0,11206,2764,$$
2,0L03onqNwxWLrbb_FCK79A,SriPraPhai Thai Restaurant,4.0,11377,2298,$$
3,fRO4Fwe5uRAajMcTwLbVkA,Ayada Thai,4.0,11373,1131,$$
4,l4fwf8VwAokv3MWT45Ab7g,Bunna Cafe,4.5,11237,574,$$
5,DHFEpeJXemrdxIuGGcyurg,De Mole,4.0,11377,605,$$
6,RfxOtJ4SQmEeVX_XjFLWUQ,Otis,5.0,11206,256,$$
7,02sUerL13Wt4Ii2-kDzlow,Rosa's Pizza,4.0,11378,374,$
8,95a04LtXLX6gePhPEwff9A,Amaranto Mexican Restaurant,4.5,11237,332,$$
9,tQcAwscj_LJ1hPtoJ_U_MA,Arepa Lady,4.5,11372,450,$
10,iK2jJQA72XRjf4nUD3cAnA,Tortilleria Mexicana Los Hermanos,4.0,11237,706,$
11,3n96VKiKG5Tte8z-U-TaLg,SoleLuna Restaurant,4.5,11104,378,$$
12,EvLkJaWEXTZ8QNBrxOhDsA,Bunker,4.0,11237,710,$$
13,22CRLIEfJWIO-8RjEiecAg,Akino,4.5,11373,573,$$
14,ejuFKvSfGl0JMZO9yzSXNw,Louie's Pizza,4.5,11373,404,$
15,vpWPgusmUD0cYNKf0uEQIw,Cemitas El Tigre,4.5,11377,211,$$
16,3GMHPnrkFAcqffw3T7JSdQ,Kitchen 79,4.5,11372,593,$$
17,-kVueEw_fyO1Q2Gkmj6Few,Taqueria Santa Fe,4.5,11377,337,$
18,YARIb8L3uOo3fECJP2Pjlg,Slide Bar-B-Q,3.5,11378,575,$$
19,ckDKWs7pyXpRYi06sVedrA,TJ Asian Bistro,4.0,11377,417,$$
0,ytynqOUb3hjKeJfRj5Tshw,Reading Terminal Market,4.5,19107,5256,$$
1,ctHjyadbDQAtUFfkcAFEHw,Zahav,4.5,19106,2824,$$$
2,i_FWONQD1ZBqrNE2b-M5Ug,Talula's Garden,4.5,19106,1672,$$$
3,6ajnOk0GcY9xbb5Ocaw8Gw,Barbuzzo,4.5,19107,2617,$$
4,6_T2xzR74JqGCTPefAD8Tw,Morimoto,4.5,19106,1798,$$$$
5,2CDI713ATuxHfnB5b-sBdw,Vedge,4.5,19107,1344,$$$
6,atZ_olNKXOG4rEr6mccN8g,Beiler's Bakery,4.5,19107,1226,$
7,K3RURR9lIEE4JjOaPt99zg,Sabrina's Café,4.0,19147,1146,$$
8,S8ZFYEgMejpChID8tzKo9A,Amada,4.0,19106,1979,$$$
9,sTPueJEwcRDj7ZJmG7okYA,Jim's Steaks South Street,3.5,19147,2491,$
10,Jg9kkOl4sx2AXJVohbpSiw,South Philly Barbacoa,4.5,19147,473,$
11,9PZxjhTIU7OgPIzuGi89Ew,El Vez,4.0,19107,2950,$$
12,0RuvlgTnKFbX3IK0ZOOocA,Green Eggs Café,4.0,19107,2429,$$
13,qQO7ErS_RAN4Vs1uX0L55Q,The Franklin Fountain,4.0,19106,1938,$$
14,4_-IcMpkF_sBRHomWZHNzA,Bistrot La Minette,4.5,19147,587,$$$
15,qjGS_7iaQDpbVhS6W8qkHQ,The Sweet Life Bakeshop,5.0,19147,284,$$
16,j-qtdD55OLfSqfsWuQTDJg,Parc,4.0,19103,2385,$$$
17,8pqdJjefYq-a9IBSJJmKwA,The Dandelion,4.0,19103,2267,$$
18,LM54ufrINJWoTN5imV8Etw,John's Roast Pork,4.5,19148,1377,$$
19,ntiIq1FNqduOyyowMFGh5A,Nan Zhou Hand Drawn Noodle House,4.0,19107,2003,$
0,AGR_kBvN__I7aTl0rBywAg,Atlantic Fish,4.0,02116,2490,$$
1,EbUZhM4fLpsWQ8fpBhhgEQ,Mike & Patty's,4.5,02116,1647,$$$
2,i6uHrxuS1D_6V8WhaWLy5A,Luke's Lobster Back Bay,4.0,02116,1702,$$$
3,sA2gVTJOBH7Qk32p48ENdQ,Saltie Girl,4.5,02116,924,$$
4,u51e3gychuqBYNqe2xG6_w,Lolita Cocina & Tequila Bar Back Bay,4.0,02116,2093,$$$$
5,VnuD2cojPTWd3nIHQjnL8w,Island Creek Oyster Bar,4.5,02215,2701,$$$
6,xlOMKjE4omTgkI1eduWj8A,The Friendly Toast,4.0,02116,1509,$
7,t_FFcwUutj9mIYKGw_gHsQ,The Salty Pig,4.0,02116,1655,$$
8,y2w6rFaO0XEiG5mFfOsiFA,Neptune Oyster,4.5,02113,4927,$$$
9,RjIpiZLefONlg4SfWUjirg,Flour Bakery + Café,4.0,02116,1003,$
10,NYa-JphaaB41ElGsb3iawA,Toro,4.0,02118,2075,$
11,PrsvO1rzkgg6qFizlAoEtg,Mike's Pastry,4.0,02113,7059,$$
12,mP1EdIafQKMuOm9O4PzAfA,Barcelona Wine Bar South End,4.5,02116,1009,$$
13,VH0Ib9S3E-dxbQdQC4rffg,Mistral,4.0,02116,945,$$
14,1qwxzGRcU1y3tJrsoYQ4Rw,Picco Pizza & Ice Cream,4.0,02116,1155,$$$
15,06feX4qEHFMcPZsiWtvYfw,Thinking Cup,4.5,02116,770,$$
16,_QUh5vFHSuw8R_uiFZ7XKQ,Parish Cafe and Bar,4.0,02116,1413,$$$
17,XUepp8T9xSMBuvlEG_-DrQ,The Capital Grille,4.5,02115,913,$$
18,kTr8sgcy-ugEVvgtGJyCNQ,Boston Public Garden,4.5,02116,361,$$
19,ooaCl61BsK7kJlZnYOq0UQ,Abe & Louie's,4.0,02116,1328,$
0,_-EQR2vNYg-b1eZwAgp6JQ,Tanoreen,4.0,11209,818,$$
1,Drb6I9masZDvxQUVcqE2ww,Ho' Brah a taco joint,4.0,11209,772,$$
2,nZ0Y8ngCxpY3xlz4f4pNTQ,Brooklyn Beet Company,4.5,11209,423,$$
3,7vq2CNM69sdrXrtbT2-qEQ,Campania Coal Fired Pizza,4.5,11209,468,$$
4,u9mm7AXbqyM2p4Aa5Ufx4g,Pegasus,4.0,11209,346,$$
5,uuHujhrkVQdS8XVSGWW2mA,Cebu Bar & Bistro,4.0,11209,678,$$
6,AAQDZdKhtcX7otmOfOF9nw,Gino's Restaurant,4.0,11209,624,$$
7,16heVvLqYfLpl8mC1RN3Bg,Laojie Hotpot,4.5,11220,528,$$
8,P2bxlKAmRWZIpHdJ_JT3fg,East Harbor Seafood Palace,4.0,11220,663,$$
9,HS71C3KNvUE94GKzU7xhIQ,HoM Bay Ridge,4.0,11209,301,$$
10,DWR54ugpSThnDub4xeHWow,Karam Restaurant,4.0,11209,317,$
11,xPmCy25F1-uq-1vAP_1TBQ,Piccante,4.5,11209,158,$$
12,-f3GB9AGUqLFkXorluMFTQ,Beets and Carrots,4.5,11209,153,$$
13,9OKc9dAnIVmBWae_x8a0bg,Chadwick's,4.0,11209,247,$$$
14,wTaomJ5xoi-c7R_xKFmcpA,Positano Restaurant,4.5,11209,354,$$$
15,5f3M0k7mTjrKoQFJW-PFzg,Lock Yard,4.0,11209,296,$$
16,TL5bG4t5cw6NRp5UvI0dPw,Cream Coffee & Tea Shop,4.5,11209,170,$$
17,s8W7-_v13OFJ-671FpL23w,Inaka Sushi,4.0,11209,187,$$
18,kKdRGgLdzF-OCSpIftOTAA,Coffee Rx,4.5,11209,251,$$
19,KY9HMKk4kl6uFz_6fiG1Gg,Polonica Restaurant,4.0,11209,175,$$
0,WHRHK3S1mQc3PmhwsGRvbw,Bibble & Sip,4.5,10019,4665,$
1,QbAfrOxbuYKU248SDXHZEQ,Totto Ramen,4.0,10019,5391,$$
2,TN4RnyqHMSupRFot4Q-_EA,Ippudo Westside,4.0,10019,3618,$$
3,1DfbZ0VsSCg9g1KILmnvzQ,Per Se,4.5,10019,1623,$$$$
4,HZWHBfeuP4Fb6y8b8uqnbA,Sushi Yasaka,4.0,10023,1714,$$
5,MhceeLrM2_3mcKw5EGLY6A,Pure Thai Cookhouse,4.0,10019,2470,$$
6,c3D2ckzacnPtdGIM8tb-_w,B Side Pizza & Wine Bar,4.5,10019,1086,$$
7,Rc1lxc5lSKJYd162JHNMfQ,Bea,4.0,10036,2433,$$
8,SaYTVG7wHCMDBofHCgXPaA,Dutch Freds,4.5,10036,1468,$$
9,eaevhIPvdYa7A6jTrrCewQ,Dulce De Leche Bakery,4.5,07093,271,$
10,OLa3-KQO9rHjswo55E3Jgg,Trattoria La Sorrentina,4.5,07047,522,$$
11,j1S3NUrkB3BVT49n_e76NQ,Best Bagel & Coffee,4.5,10001,3156,$
12,OwV-MtDBC2H08rVcBqP2mA,Pio Pio 8,4.0,10036,2304,$$
13,jz_FnuRpCNzfwwHHQ6Nbeg,Schmackary's,4.0,10036,1937,$
14,SULHf6nGQ8sK0UpG1XU30w,Los Tacos No.1,4.5,10036,1591,$
15,HjGjGy3JhhRFcR7MaQLrjA,Frisson Espresso,4.5,10036,682,$
16,bf2gElKkOHClspvNWfdHQA,Cuomo And Sons,4.5,07047,177,$$
17,U5hCNNyJmb7f3dmC1HTzSQ,Junior's Restaurant & Bakery - 45th St.,4.0,10036,4455,$$
18,NN3mOWF5e_pnR1ArqM2bHQ,OBAO,4.0,10036,2449,$$
19,D0LsGudLqLabXbhEPMkw6A,Aumm Aumm Pizzeria & Wine Bar,4.5,07047,338,$$
0,Wm6vj0ekRAzZnaeaBEkOag,Taqueria Downtown,4.0,07302,1698,$$
1,93tVn3UNrNnY-TYhrqpcuw,Torico Ice Cream,4.5,07302,704,$
2,FogLdooqSzKbmkwMGSwDiQ,Razza Pizza Artigianale,4.0,07302,826,$$
3,7BTyI4xu9c1hpHS5z-V4bQ,Bucket & Bay Craft Gelato,4.5,07302,426,$
4,cdoYC58vXUvaTkp3Cl-wnQ,Just BeClaws,4.0,07302,744,$$
5,4ttqjZMCsfz6X0kQ_KR0xQ,Orale Mexican Kitchen,4.0,07302,1055,$$
6,jc_XQPbSCwMHsXLfinXA6A,Pr&ince,4.5,07302,402,$$
7,LGJpNThRpqMURArl9fl7dg,Left Bank Burger Bar,4.0,07302,718,$$
8,vr_edPWXo8qB8pirE9iUlQ,Skinner's Loft,4.0,07302,965,$$
9,_hvgCRW8Vw1n3Usr9RPoUg,Cellar 335,4.5,07302,481,$$
10,-6tSx9IXwt1btreBtcyZ0g,Würstbar,4.5,07302,289,$$
11,Jwa9ibcOtv42oNpqdE7z8A,Ani Ramen House JC,4.0,07302,531,$$
12,cYoK4HRXLFIMtS2xcLv3dg,Second Street Bakery,5.0,07302,195,$
13,9egxkoD8pg5LqR6OCBDsew,sam a.m,4.0,07302,676,$$
14,Hvi-M6bNWhueA4GZ5PcOTQ,Mathews Food & Drink,4.0,07302,445,$$
15,4SbHaMiLLG8o7FFcWW5sFg,Brownstone Diner & Pancake Factory,3.5,07302,1308,$$
16,lMyJ9lrwRddpsOR_WeMSww,Gypsy Grill,4.0,07302,465,$
17,0EOWrLcnWEO1pP7bZafofw,Wonder Bagels,4.0,07302,443,$
18,W10pbStadrAxA9zqwuD1_Q,Milk Sugar Love,4.5,07302,334,$$
19,d0_AZqk2ZUO-i1j8ROYhmw,Prato Bakery,4.5,07302,231,$
0,qpcH_Fub586U2kw_pQJS3w,Guisados,4.5,90033,2418,$
1,7O1ORGY36A-2aIENyaJWPg,Howlin' Ray's,4.5,90012,5829,$$
2,KQBGm5G8IDkE8LeNY45mbA,Wurstküche,4.0,90013,8226,$$
3,fEY0zHaDMfIW3-N__joDKQ,Bestia,4.5,90021,5945,$$$
4,YBmk31pBPukmnRyioe5uBA,Sushi Gen,4.5,90012,3725,$$$
5,0WyRlH-fxOVLh1b3oEBEEQ,Urth Caffé- Downtown LA,4.0,90013,5151,$$
6,bJVTVJYJL8Es0PzhBsHz8g,Tea Master Matcha Cafe & Green Tea Shop,5.0,90012,1319,$
7,AxPJlSxkCJVJk3sSTL_8OA,Philippe the Original,4.0,90012,6072,$
8,kqgPgdIPoW1Gik8bxAGuRg,The Pie Hole,4.0,90013,3055,$$
9,ZefFhlg3YlP2mG0Z6WVc0A,El Tepeyac Cafe,4.0,90033,2156,$$
10,mBD3hhlyqc2A301Y1CVwUg,un solo sol,4.5,90033,603,$$
11,trn_8V-tdgU9iYUziOclzw,Salt & Straw,4.5,90013,956,$$
12,wo3wnj3pMSOPkzqpvbey-g,Bavel,4.5,90013,1153,$$$
13,KWYlYbgMk0_AkJ3NDhkYXg,Al & Bea's Mexican Food,4.0,90033,688,$
14,PXYKRPkEcf4Mczfp_AfP0w,Corn Man,4.5,90031,906,$
15,jqS3dVaCYeBehb3tOiWWbQ,Shin-Sen-Gumi Hakata Ramen - Little Tokyo,4.0,90012,2698,$$
16,KOuqS-inE44o9-1Jix9Tag,Shojin Downtown,4.0,90013,1743,$$
17,tJsZbLxMiykQCek_-diOvg,Sushi Enya,4.5,90012,1357,$$
