,business_id,name,rating,zip_code,review_count,price
80,4Ks_Ex6Luc5jbQsbkDBNug,Super Wing,4.0,63135,5,*
81,4P6sn5nKJ2KFYrHUF4-qiA,"The River Lillie,  Southern Fusion Cuisine",4.5,63107,13,*
82,4bNFWpQtS5PtfjXuxTc-GQ,The Foundry Bakery,5.0,63043,109,$
83,4lm1dUvP7GPgyJqUlLxcYg,Taqueria Durango,4.0,63132,180,$
85,4mGnHfvwjE6P-vuKowHzCQ,Taco Buddha,4.5,63130,188,$$
88,4oe5dLfE283zx0aw6BHKTA,Dressel's Public House,4.0,63108,388,$$
91,4r3Ck65DCG1T6gpWodPyrg,Bridge Tap House and Wine Bar,4.0,63101,697,$$
96,4uZUHjSonatwt-02yqJp6w,Olive Street Cafe,4.0,63141,275,$$
98,50QTrfSrow-F2Avsjabl8w,Piekutowski's European Style Sausage,4.0,63107,18,$$
99,54X8EMNaeeMjleWUZENl6w,New York Grill,3.5,63136,9,$
100,55GmNphU0DhtkvG5lSZ49w,Westport Social,4.0,63146,167,$$
101,56M2bwaaSzcmzr2dyEfYQw,Adriana’s On The Hill,4.5,63110,355,$$
103,56TulnfOZy0JI96zwVv27w,Gioia's Deli,4.5,63110,302,$
105,5dKDUPQaC7aMxqzMUsKXIg,Cellar House,4.5,63129,40,$$
106,5mDneH5wP5VN_7GVe-PudQ,Narwhal's Crafted,4.5,63108,184,$$
108,60xFUHDmopm4FRzK6bPRTw,Saint Louis Art Museum,4.5,63110,219,*
109,62pABDhLkUPAcNgxum_mpw,Cafe Provencal,4.0,63122,99,$$$
111,66iPAV8RfO84cC0W83RrcQ,Miami Grill,4.0,63120,4,*
112,6EKawoqscJ0IYNjtfpd0_w,Kabul Express STL,5.0,63125,77,$
114,6FvC6w810uf6O7Ocd6Wpog,Yolklore,4.0,63119,206,$$
116,6Gx45ltNNZvjzVBO6ZgVOg,Three Kings Public House,4.0,63126,124,$$
118,6JekbYlD5cGNBEEhZRHKAQ,Frankie Gs Grill & Bar,3.5,63129,82,$$
119,6SUvtHmZMW3rjn4hP73kWg,MI Hungry Catering & BBQ,3.0,63114,59,$$
120,6ocjEAlJYLZu0SksTMUZRg,Playboy El Cappuccino,3.5,63147,21,$$
122,6r9FNW0-4aKqbPCX7UxTZg,Maggiano's Little Italy,3.5,63117,332,$$
123,6tyCAUL8uW3zuWKmncim5A,Mom's Kitchen,3.0,63112,13,$$
124,6uDjRpAfvKIEWuI1auLpkg,Uncle Leo's Pizza,4.5,63123,41,$$
125,6yw6rcys6FuMnbatD0lEcA,Starbucks,4.0,63135,11,$$
127,73ZXjIfdHJs59XOzKHQ45g,The Crossing,4.5,63105,183,$$$
128,79nXYNRPoZBc9_y_OLZg2w,Mission Taco Joint,4.0,63108,234,$$
129,7AjM-d3gsgpvKDQSX6QCuA,Bristol Seafood Grill,4.0,63141,483,$$$
131,7ZQYMFjKj7AK1vzCi0BNyg,The Piccadilly at Manhattan,4.0,63143,231,$$
132,7arTX9DTn5Wu9YQjSqFgBw,Subway Restaurants,5.0,63147,1,$
133,7iL_h9OsbW0T7MiiLbrbAA,Maria's Deli,4.5,63114,46,$
135,7jAhxpERKakOQsxepweZsA,Papa Murphy's,4.5,63129,14,$$
136,7m9QY137WtxvdhgSUdetaw,River Des Peres Yacht Club,4.5,63111,38,$
137,7px2-a7oz__Xl6XdGqRv3g,Jack in the Box,2.5,63137,6,$
139,7qMmN_FB0JJ-8MPNfHwhsA,Big Sky Cafe,4.5,63119,234,$$
140,8CnKudR0MeSCIQVDuVs_WQ,Jaden's Diner,4.0,63113,17,$
141,8GjqBLemPdZjHyk3-Zio7w,Montrey's Cigar Lounge,4.5,63135,23,$$
144,8S2hOkzWzpkJLybVOTSCLw,Crushed Red,4.0,63141,135,$$
146,8V9G6dC9sLCGp1LQVrmXwA,Aya Sofia,4.0,63109,281,$$
147,8YDJraW_cg5IPTPisPfB-A,City Museum,4.5,63103,1244,*
153,8ZFC_TnP_hAsn0rgoK7KAA,Chimichanga's Mexican Restaurant,3.5,63111,201,$
154,8vwdDagJc8bJR0ZojFGZxw,The Cup,4.0,63108,301,$
157,92KvPIcfrxpf_0gGUpnC6g,Red's The One And Only BBQ,4.0,63135,13,$
159,96W0AFA2zNXf7WIpMyT6_g,Hunan Peking,4.0,63129,40,$
160,9KatEMj8pRNPCMVi5U2Vdg,Monte Bello Pizzeria,4.0,63125,62,$
161,9PSg27_eo9WBmC_7msPz3Q,The Bagel Factory,4.5,63141,89,$
163,9llupBLdHKFzfawIk6I74w,Seoul Garden Korean Restaurant,3.5,63074,294,$$
164,A1suinq7EcpyM06JIe7iOA,Guerrilla Street Food,4.0,63118,374,$
169,A4-2jEraYJ2w2grn_uXlHw,Blood & Sand,4.5,63103,289,$$$
174,A5b9nVDi1DPVvPOD24-p6w,Sump Coffee,4.5,63118,286,$$
176,AD-CJ3g6_JjKAaJMb4tXqA,Vino Volo,3.5,63145,63,$$
177,ANTj0UD-OS7Zod3mulUg6w,Fork & Stix,4.0,63112,311,$$
179,AQFdx66VvAWx6B4Fm3Y7NA,Pizza Hut,1.5,63138,7,$
180,ARgidflSXPHj7uhK-Y7hwA,Kampai Sushi Bar,4.0,63108,283,$$
181,ATO_GTUMSEYBZn0v1cqg0g,Gulf Shores Restaurant and Grill,3.5,63141,504,$$
183,AVCjn9uVgkjIRM3uYrEf1w,Du Kum Inn,3.5,63080,18,$
184,AdXyxM8b14j6F4JZOQc3cA,Golden Pancake,3.5,63134,154,$
185,AhptHEV4nFleCv4yOwp6fg,Park Avenue Coffee - Downtown,4.0,63101,205,$
187,AixPbZxJkgRyjxVqrpPAmw,Zia's on the Hill,4.0,63110,636,$$
189,AjxjKRNin477A7nKAZciGg,John D. McGurk's Irish Pub,4.0,63104,380,$$
190,AtQLrRpQan7UtJcIAo9hsA,Jilly's Cupcake Bar & Cafe,3.5,63124,435,$$
192,B1L6-hN63I1S_cAijI5Otg,Bill Gianino's Restaurant,3.5,63129,60,$$
193,BLvL1pUrgpzt2bJHRQ5yvQ,Riverside Diner,5.0,63111,29,$
194,BOjpe0u5u_cm9SWMS2KLFg,Stacked STL,4.5,63111,567,$$
197,BXuaJeNMyHrxgb8lB6rxgw,Vinh Chop Suey,4.0,63147,1,*
198,BeWw8cFF1maJLbgCeHACjw,La Pizza,4.5,63130,244,$
200,BqGhcuQhvWaTWj1sMA7qkQ,Wan Fu Chinese Restaurant,4.0,63131,73,$
201,BtTVHiY1AH5iHzTlx5HqZw,Fortel's Pizza Den,3.5,63123,85,$$
202,C0uRhn7nnHBATrwsCJ10Lw,Pieology Pizzeria,4.0,63129,86,$
203,C0wTjg67T6jPvw7M1wsx-g,China House,3.5,63136,8,$
204,C2JtfhOZ3PPzIS9V5arQ2A,Rise Coffee House,4.5,63110,270,$$
205,C6KP0hSutumHzLDCFyjvJQ,Katie's Pizza & Pasta Osteria,4.0,63119,585,$$
208,CASPVZ5z5cGrFS3UYaylWQ,Schnucks Sierra Vista,4.0,63138,2,$$
210,CBWmYHLgtFrOJs7SCcQn0g,Pizzeoli Wood Fired Pizza,4.5,63104,291,$$
211,CCgn9tqrqojxs6knwwANMw,Las Fuentes,3.5,63123,73,$$
212,CEsFAZp1pBf3sicoZa9AYw,London's Wing House,3.5,63133,21,$
213,CTvHlHQ4jzRO8gkkl4O8zQ,Pizzeria Tivoli,4.5,63109,165,$$
214,CUxSddlUbqKiEiwFbHKwLQ,Paul's Market,4.0,63135,10,$$
215,CYkrmWef7QQM-l-92DKiSA,Wingtips Lounge,5.0,63145,40,$$
216,Ct6pupk8Cy6sI2mrIzF7UA,Chris' Pancake & Dining,4.0,63139,313,$
217,CueuRgYurL6IBGybuvQN6w,The Village Bar,3.5,63131,114,$
218,DJFxBTBIgYErzKS5cA_LiQ,Drunken Fish,4.0,63146,502,$$
219,DMlBzp6bs_f8WK8xQQvZWQ,Mariachis II Mexican Restaurant,4.5,63116,143,$$
221,DT_ZjeS2ZvBuzZvt9h48fg,Wonton King,4.0,63130,251,$$
223,Ddu6G10ZA6OdkU6z3Hz-2w,The Magic House,4.5,63122,169,*
226,DfYamqDQNS1RnzeWjOcGPg,54th Street Grill & Bar,3.5,63126,125,$$
227,Dkd79Fc5q6Y_KXLGYFGsXA,AAA Fish House,5.0,63115,5,*
228,DkePId_VZgMx7skQ7aqMGw,Z E N Thai & Japanese Cuisine,4.0,63126,192,$$
230,DrAojmUJZfI5x7_YTL67qA,Little Caesars Pizza,3.0,63033,2,$
231,DzVYXX8mc5x31BbaP8c0_Q,Mac's Local Eats,4.5,63118,295,$$
232,EAIFPr1cHc9lWh_vVPvORw,Double D's Pizzeria,4.0,63128,64,$$
233,EAJuEwjnR20epeASxXAC7A,Imo's Pizza,2.5,63138,10,$
234,EF_9W5s9lFSjv4forNxwng,Tai Ke,4.5,63132,244,$$
237,EPXnaI6YQlmK5VUDAI0o7A,The Gyro Company,4.5,63109,188,$
238,EfXTQPiVBym_2KoG7-XeSw,Banh Mi So 1,4.0,63118,231,$
240,El_2Cxuq4hxqrmlg_5nzzA,Brasserie by Niche,4.5,63108,577,$$
245,EmN6j5PKKUL7DkXnM267aQ,Lester's Restaurants,3.5,63124,150,$$
246,EpREWeEpmR8f1qLHzzF0AA,Schlafly Bottleworks,4.0,63143,560,$$
248,F4gvookXrKsBNCvK_xEt1g,The Schlafly Tap Room,4.0,63103,641,$$
253,FD5pfqrsH6bdodCkV-YI1g,Sugo's Spaghetteria,3.5,63131,179,$$
254,FHlGmDE3eW9DASfwsOZiEw,Erio's Pizza & Restaurant,4.0,63134,70,$
255,FTsU1vykdDcqfP1uhqG9YQ,St Louis Fish and Chicken,4.5,63112,6,$$
256,FZjzYSqLWSB1kdGw2qxp9A,YEE: Breakfast for Dinner @ Sunny Street Cafe,5.0,63131,21,*
257,Ff8fi7exgp62yzmAIkV6Ow,Pretzel Boys,4.5,63131,61,$
258,Fm16G-I-rmO3g_KTKleteQ,Pickles Deli,4.0,63108,198,$
259,Fok0BLJP0OMxbbl3l6QmZA,Sauce on the Side,4.5,63105,302,$$
263,FryXEasH74MQDnj5Bvz3QA,The Mud House,4.5,63118,921,$$
265,G374erxXpE7ArbxJ4kUnSA,Des Peres Park,4.5,63131,22,*
266,G503RdNVGztzLuBfNY4l3A,Nothing Bundt Cakes,4.5,63144,44,$$
267,GJXGdJlCroyRTmCxsz3i6Q,Schlafly Beer Bar & Grill,2.5,63145,151,$$
268,GTXSk8QyD7N1Un-tzgPw4g,First Watch,4.0,63129,70,$$
269,GU9Cmcwudub8l_NaghjXlg,St Louis Fish & Chicken,3.0,63033,10,$$
270,GW-H37yWCNhgWPg9RwKbVA,Sameem Afghan Restaurant,4.5,63110,484,$$
273,GYnRaQbuxhUA6R4h1WyJ9A,Weber Grill Restaurant,3.5,63117,257,$$
274,GeLwhGlX8XsIsH-o3Wdc5w,360 St. Louis,4.0,63102,615,$$
276,GnBdIwjdT97TKEOLzxyG9A,Subway Restaurants,3.5,63033,3,$
277,GqyOrF5X21ciTjnuSCH5PQ,Square One Brewery & Distillery,4.0,63104,588,$$
278,H1ZTsd_d-wvunsT3ZmoBvg,The Pasta House,2.5,63074,183,$$
279,HCYs4zgL7kCLdEqKRqaPbg,Lona's Lil Eats,4.5,63104,553,$$
281,HDRXhkwl7s9x0e7vO5bXBg,Ulysses S. Grant National Historic Site,4.5,63123,27,*
282,HKS-63JzfR0DMNVLBuokYw,Mission Taco Joint,4.0,63130,948,$$
286,HTR4v_7fnu6PyaQ1c6UEFw,Fergie's Bar & Restaurant,4.0,63125,27,$
287,Hn5wSB6hKqKs-_fzAIocJA,Cork Wine Bar,4.0,63135,44,$$
290,HtD7RhKMdovXiqr4nTiMqg,Peking Chop Suey,4.0,63136,6,$
291,HzUJO2v5lUEIeYoOYsdWbw,Russell's on Macklind,4.5,63109,492,$$
294,I8cL6l-Yu3CyHPXlFmOhtQ,Louie's Wine Dive & Clayton Kitchen,4.0,63105,219,$$
295,IKNzIuxHAfj1UGyvvzOENA,Gypsy Caravan,5.0,63121,6,$$
296,INGFx5d5dnmhw0wfkDqx2g,Vincenzo's,4.0,63135,36,$$
299,IO3apWfFnKPO2XRFmGfTEw,Nathaniel Reid Bakery,5.0,63122,341,$
301,IU8Ehms54P1_NV-9uMBSyA,Great Harvest Bread Company,4.5,63122,38,$
302,IZv79jZv6el1sBHrG7426g,J Gilbert's Wood-Fired Steaks & Seafood St Louis,4.0,63131,214,$$$
303,I_3LMZ_1m2mzR0oLIOePIg,Pappy's Smokehouse,4.5,63103,3708,$$
308,IdIOZSbnLRcN1dG5PDXDeA,Fuzzy's Taco Shop,3.0,63119,290,$
309,IzYE3fXqNgHIOFmY7nVQvA,Byrd & Barrel,4.0,63118,350,$$
311,IzzPfs4k3HYGKjTfkZdzsw,Chick-fil-A,4.0,63127,35,$
312,JKmqeigSs6vLKpjoRPhLug,C-W Fried & Grill,4.5,63137,3,$
314,JQXKCQPIeoxzy6x119X6mQ,Las Fuentes Mexican Restaurant,3.5,63129,60,$$
315,JREsjrhPhAScYML7Y-EdQQ,Kemoll's Italian Restaurant,3.5,63146,225,$$$
316,JkBiCY04rSSAa7qrawqUsg,The Boardwalk Cafe,3.5,63119,154,$
317,Jmlqb5UYfygtUXugrpywjg,First Watch,4.0,63122,103,$$
319,Jpp41f0uoOMTnQQSAfKDkg,Frida's,4.0,63130,218,$$
320,Jv8lYSZPxY0rzkSpgo7BIw,Big Boyz Burgers and More,4.0,63134,22,$
322,K-WNeHq2Mg3nZITLAlblAA,Mandarin Inn,4.5,63115,3,$
323,KChWMIHxMChTE11ZVsIVZw,Sub Zero Vodka Bar,3.5,63108,502,$$
325,KWIapYSSHxfZ1NQFpV2S9g,2Schae Cafe,4.5,63108,272,$
328,Kckd4rK3LP6bSKoMIuWwIw,Grant's Trail,4.5,63123,20,*
330,KdAWjL9MKjpJzEeI902qBA,Corner 17,4.0,63112,496,$$
334,KhKcgF3zi6J_M6HBzkFkLg,Evangeline's Bistro and Music House,4.0,63108,304,$$
335,KrvRJSXUV-l8HPpS08eaSQ,Gregg's Bar & Grill,4.0,63147,13,$$
336,L-VNs3YquPGKVsXl2Ze-Yg,Peacemaker Lobster and Crab,4.0,63104,670,$$
338,LGYIhGqbYakMMdsn_GCzJg,Anthonino's Taverna,4.5,63110,822,$$
342,LMeczyPxu7WZNi3HKWGoUg,24:1 Coffee House/cafe,5.0,63133,16,$
343,LhtzbTj2QSuNUXFszSKD8w,Circa STL,4.0,63131,116,$$
344,LmKpHMXSsm36viJOGVodFw,Missouri Botanical Garden,4.5,63110,378,*
346,M0r9lUn2gLFYgIwIfG8-bQ,Baileys' Range,3.5,63101,1443,$$
351,MSwNC4HmQmv2Hh8WYn2XqA,Three Kings Public House,3.5,63131,177,$$
352,MU38C5Fu2ER5PwwPWQMyHw,Hardees,2.0,63137,6,$
354,MZRvuUt9WUDI2hHFHyQi8w,Lombardo's Restaurant,3.0,63134,109,$$
355,MaYb7qMN6BomP1zQGj3Wjg,Pi Pizzeria - Delmar Loop,4.0,63112,605,$$
358,Mbkt43sUBsvXRxmrJrZFhQ,Circle 7 Ranch,4.0,63131,141,$$
359,Mc-YbGuvj3qYlkMfGjw6dQ,St. Louis Fish & Chicken Grill,4.0,63135,13,$
361,Mgaxy0pJAlhAjdNivhu82A,Pad Thai,4.5,63128,254,$$
363,Mnr3Qp-sPIpuIjKzENqxVg,Krab Kingz,3.0,63136,11,*
364,Mr7Aov2n7wPCpwaUxk8lCw,Mango,4.0,63101,901,$$
369,MuKoTR56s6elHEI2wUkgJA,Grace Meat + Three,4.5,63110,351,$$
370,NBQ3cohPneJe1I40O9QGuw,Bartolino's South,4.0,63123,92,$$
372,NHb6QTrJOnyIj-Zd0fYzFg,Bogart's Smokehouse,4.5,63104,1348,$$
378,NJaR_2hke7NNAC6l1Ohr8g,El Burro Loco,4.0,63108,391,$$
381,NYcXibc_RzSI7wgGbidi8w,Dao Tien,4.0,63132,189,$
384,N_6fTIcweG5Cq0UUw0_0GQ,Assumption Greek Orthodox Church Luncheons,4.5,63131,23,$
385,N_7nJa49ueh_0vPDRP3Jew,Ranoush,4.0,63130,324,$$
388,NgMJ4gseQr-CxZt01eDIBA,Dewey's Pizza,4.5,63122,266,$$
390,Nk4qSOwcVdAT1CMOzU3O0g,The Stellar Hog,4.5,63116,128,$$
392,Nq1Kn7ud84upBHz9chFW0A,The Gramophone,4.5,63110,229,$
393,Nt1_8k5BJDE03jRs23YXsA,Federhofer's Bakery,4.5,63123,52,$
395,Nt6YIbkXIwoOj-omc9Sqgg,Slice Of The Hill,4.0,63110,18,$
397,Nxa362GcR1WWK2og8uJ_sQ,The Clover & the Bee,4.0,63119,242,$$
399,O4mH_WvFA0My7qOxbkAYow,St Louis Gyros,3.5,63141,147,$
400,OLrLFtCoacBjTjFGG65ckw,McDonald's,1.0,63147,6,$
401,OXDo1mHlp2Io3CM6a1aB1w,Seoul Taco,4.0,63130,635,$
406,OZcl2HOUXAHuICrh5d2WjQ,Half & Half,4.0,63105,726,$$
410,O_0H42Bw8hBduWSADPG8ng,Three Kings Public House,4.0,63130,478,$$
413,OiEsbS3bLm1gXK7k9kBu1Q,Sam's Steakhouse,3.5,63123,122,$$$
414,P0fHDZn2pReUu7BdMxNuyw,Comet Coffee & Microbakery,4.5,63110,288,$$
417,P1rfYX62C_HD4t3TjO41BQ,Kolache Factory,4.0,63144,131,$
418,P2XJbQZmf1zvWp9L_THdjQ,Sauce on the Side,4.5,63101,387,$$
422,PFLbYu6MuGr1BbDWb1c0yA,Cracker Barrel Old Country Store,2.5,63136,52,$
423,PL6CzuA_gDqBL_eWc_6ouw,The White Barn,4.5,63136,21,$
425,PR3McPX213ccnC_Sr4-sug,Missouri Civil War Museum,4.5,63125,26,*
426,PVpGrSSqC4g54vjSd2vqsQ,Pops Fish And Chicken,4.5,63138,3,*
427,PbLOYYF-qoENx6Cy2zLK7w,China King,4.0,63136,6,$
428,PbunaXxpRE8sXGkKn5FFYw,Missouri Baking Company,4.5,63110,187,$
429,Pc3urwUFlzLyDP1qvsHQuA,Bar Les Freres,4.5,63105,169,$$$
430,PuCdocg7eh_IwSqhip_qUQ,Mama Mel's Pizzeria,4.0,63125,32,$
431,Q1jnPDnpmUc6U6U_-wbgAw,Starbucks,4.0,63128,24,$$
432,Q3S_VyJ4ob-FeKZARiP4Fg,Guerrilla Street Food,3.5,63112,67,$
433,Q4HPhcAIBGho4RNZHjmm9w,China Wok,3.5,63033,7,$
434,QBvj3FvJbYJRa9xWb6DyQA,Companion Cafe - Saint Louis,4.5,63146,121,$$
435,QEF6usO04AtvrazPhLX_sw,Chinese Express,4.0,63135,13,$
438,QT3kpKdyFrUFD7vuQWXbHQ,Hunan Royal,4.0,63128,33,$
439,QV7QOLww8ym3E2zBgdE2Ow,Medina Mediterranean Grill,4.5,63103,266,$
444,QWENxNxNNW2jhQi2akONJA,Boogaloo,4.0,63143,373,$$
445,QYPornWtiB1k0xS3Fm-jwA,Kobe Steak House of Japan,3.5,63146,170,$$
446,QnFIWz-CgEVqQ8qhzFrl7A,Cornerstone Cafe,4.0,63107,18,$
447,QnKuifVndllMMQzrYqGFCA,Share Sweet,4.5,63132,41,$
448,QsxDgLLRXaneBe5DelFpOw,Kreis Restaurant,4.0,63131,195,$$$
449,R8t9g5nvi7VFyS8zsgmj8Q,Salt + Smoke,4.5,63130,1432,$$
454,RJu855uVd3DzmSlyb8Vc6A,Francis Park,4.5,63109,32,*
455,RSjWctdGtsatc6NwQxg_mw,Peppe's Apt 2,4.5,63122,132,$$$
457,RVD0t9-pUTbcypj45FBsNg,Kitchen House Coffee,4.5,63111,29,$$
459,RVJTAYG1RGzovNxhDabs9Q,Vivola Express,4.5,63146,106,$
461,R_J3B7usj-NDHm_wNFSa0w,The Crow's Nest,4.0,63143,219,$$
462,R_u4QTal0d5f-FHr7BUXcw,Smoking Barrels BBQ - St. Louis,4.0,63109,264,$$
464,RcsTutp1103SGiYtam7xRg,The Frisco Barroom,3.5,63119,215,$$
465,Ree3U9GzE9K6VDiL8fxviA,Banana Yummies,2.0,63138,3,*
466,RwDotPR4zBeNJKaPGUBjVg,Baked Wood-fired Pizza,4.5,63135,23,$$
469,S07dMpp8f9x7etbGW1L0QA,Southern,4.5,63103,542,$$
473,S0UPup0pLE9knjrwc-kAdw,Icing Cafe,4.0,63129,13,$$
474,S0d9ilTv742E11xt5Wp2LA,Dogtown St. Patrick's Day Parade,4.0,63115,6,*
476,S26FJcC298XNpN2cZiwOrA,Pi Pizzeria - Central West End,4.0,63108,449,$$
480,S51xnoezpcCY8jd96_hXfQ,Yummi Tummi,4.5,63143,112,$
483,S87d-VjLFY8ZMoj6MUo_tg,Cate Zone Chinese Cafe,4.5,63130,197,$$
486,SATUtY_PGhTicpMwDF8nMg,Cafe Bistro,4.5,63131,30,$$
487,SCOVrHA1BPgJwgSo8VveRg,Jack in the Box,2.0,63138,8,$
488,SFN5g5eexukcaZkzoiYQYg,Kounter Kulture,5.0,63109,264,$$
491,SHHn2sz0_d188bEV3AkrIA,Young's Chinese Restaurant,5.0,63134,12,$$
493,SNQ8sn7R9_e92GWKMCNSgg,O! Wing Plus,4.5,63132,110,$
495,SozL05URoilikZaXJWmjDw,Jason's Deli,4.0,63122,67,$
496,T-xYMAkdNlMPCGqWAH3mwg,Kalbi Taco Shack,4.5,63118,156,$
498,TXg82zeFo2MpX5BzZXpJUg,I Fratellini,4.5,63105,208,$$$
502,TZG_XV9u4xgE56s0otXEag,Granite City Food & Brewery,3.5,63141,291,$$
503,Tq5jFk_BMSJG8-flqj5Bgw,Dewey's Pizza,4.5,63130,210,$$
504,Tr15iwMqN7b5AmlPJ71VgA,Crawling Crab,3.0,63138,4,*
505,TzNd_rW2-ckIjtKnVX88kQ,OSP Tap Haus,4.0,63129,46,$$
506,U0sjKBnSMN5SnWd_xU4GrQ,Chuck A Burger,4.5,63114,104,$
508,U4DpkzcADkXFZzYaX9smjQ,Sultān Mediterranean Restaurant,5.0,63110,160,$$
509,U5iSWfTcvzqnur3SZkGBHA,JC Supper Club,4.0,63137,7,$$
511,UlCohtTMMbT_sIblP-Pd1w,Gioia's Deli,4.5,63141,57,$
512,UleHqBmIEjXdYMZzSFRLAg,Sedara Sweets & Ice Cream,4.5,63123,26,$
513,UugJ2WQFoV-rNFqZ4QyrHg,Oberweis Ice Cream and Dairy Store,4.0,63129,30,$$
514,Uy0r4bzRmY5LFtDfzNgkag,Mi Ranchito,4.0,63130,338,$$
517,VGTAW7xAKN2li7t00e2hvw,Three Kings Public House,3.5,63145,55,$$
518,VJ-c-Yjj1qv7dKS5YaYoHg,Union Loafers Cafe and Bread Bakery,4.5,63110,363,$$
520,VNvJuCTMdGBj4lwC0L1Ghg,Tree House Vegetarian Restaurant,4.5,63118,362,$$
522,VUkBbffnuUpKX9MKRUt4yQ,Bonefish Grill,3.5,63144,274,$$
523,VV4l-yVqI2RDR0PYt6QDlA,St Louis Q,4.0,63136,14,$
525,VVHfqUeYyAA9FEsH-6PI2A,Foundation Grounds Coffeehouse & Cafe,4.0,63143,229,$$
527,VioQ-O-wJYgrW1fta5nhug,Trattoria Toscana,4.0,63126,116,$$
