,business_id,name,rating,zip_code,review_count,price
48,09y5uyX7z41mjoA9fVF1bQ,Tang Restaurant,4.0,11358,589,$$
49,0FX_Xm8cV3ePXd_IQ_qJXA,Astoria Park,4.5,11102,271,$
50,0FonNwb6KPN-AwkC_yHQ4Q,Tamale Spaceship,4.0,60608,252,$$
52,0Jr2OP0B2MM4LvJY_K6cTQ,Aurora Ristorante,4.5,07011,272,$$$$
54,0L03onqNwxWLrbb_FCK79A,SriPraPhai Thai Restaurant,4.0,11377,2301,$
55,0OhHaleW2rPQdj6e3eSWWQ,AYCE Gogi,4.0,91405,1531,$$
57,0PPM0wxA2r8XVM8vbMm9Pw,MCCB Chicago 时尚食谱,4.5,60616,366,$
58,0RuvlgTnKFbX3IK0ZOOocA,Green Eggs Café,4.0,19107,2436,$$
59,0WyRlH-fxOVLh1b3oEBEEQ,Urth Caffé- Downtown LA,4.0,90013,5153,$$
60,0ZENqrACvQ4tiMvFEkgVPg,Jimmy's Pizza Café,4.5,60625,580,$
62,0c0sRK0EJy-0cpKm8T3rbg,Chicago Architecture Center,4.5,60601,407,$$
63,0eMo-MeawM-tmbwpzv3rDg,Carnitas Uruapan,4.5,60608,393,$
64,0fFLUKl71vv3eNV2xhikEw,Spacca Napoli,4.0,60640,1482,$$
66,0fYNLK7VpBUW4mgFyPCrWQ,Over Easy Cafe,4.5,60625,1450,$$
70,0i4xc9_vr82bPc9Tc1GlJg,The Black Sheep,4.0,14213,213,$$$
71,0jlUpkdXg3LCE44UKKhjqA,Portland City Grill,4.0,97204,2786,$
72,0maqJx29uhZkmoBJB1BCqA,Nothing Bundt Cakes,4.5,94925,126,$$
73,0moCmUJglGyqZrWFlV4yhA,Pig In a Pickle,4.0,94925,397,$$
74,0nodbAAmzaG3MJWzPUpvTg,Garden Cafe,4.5,91423,1570,$$
75,0oSSjekU-3GR8gselReWnA,Butcher and Singer,4.5,19102,1165,$$$$
76,0ozEuma8Rcso9OqLsfh3TA,Hans' Homemade Ice Cream,4.0,92704,1115,$
77,0pc352jFnUQFAw8DgmeSjw,5 Rabanitos Restaurante and Taqueria,4.0,60608,446,$
78,0sM-AAk5rJ-4KpyCwg3x-Q,Bonefish Grill,4.0,18052,203,$$
79,0saWzOZuxrjvvReiVQL_Mw,Hummus House,4.5,18102,168,$
80,0syWUHwfAz1jfuNY6KymPQ,Hula Grill Waikiki,4.0,96815,2606,$$
81,0upo44caHvgYeA34PSNFRQ,Bill's Hamburgers,4.5,91411,676,$
82,0vg2Z-HPwkyVVX613j2ysg,Peng's Noodle Folk,4.5,10028,422,$$
83,0xOp-P2AJCSMTFut5GLX_A,Ristorante Agostino,4.0,60707,104,$
84,0zvo5YGRwC8FB7zwHi_Wig,Sushi You,4.0,11364,204,$$
85,11855kAfayv4GH6DgGwvkQ,Sushi Joon,5.0,60625,229,$$
87,14ZGwnDyydXdSBsLXpSUrA,Vientiane Café,4.0,19143,293,$$
88,16heVvLqYfLpl8mC1RN3Bg,Laojie Hotpot,4.5,11220,532,$$
91,170HjUekKCDaJx_m-604IA,Sharky's Wings & Raw Bar,3.5,07011,508,$$
92,1C8QSqc-erkkyAUywh501A,Angie's Seafood,4.0,21231,452,$
93,1DSYdXiANghf-xhGbfOqCQ,El Guateque,4.5,00926,12,$$
94,1DfbZ0VsSCg9g1KILmnvzQ,Per Se,4.5,10019,1627,$$
95,1OZPOWZwJr-hpvMt6TD4ug,Milkflower,4.5,11106,616,$$
96,1Q3oaJahyGRogDWgpo7PIw,Five Leaves,4.0,11222,1586,$$
97,1QCzOsRRotx2B-9q6-BfPw,Khaosan Thai,4.5,92703,129,$$
98,1RGeKwXQwx4Ftm6NhS-Msg,Sabroso Mexican Grill,4.5,92843,2938,$$
99,1XUzOcwNTfky9hPAhbTkoA,Los Angeles County Museum of Art,4.0,90036,1845,$
100,1ZKbUeFAs0ltSnAYq4ELKw,Trattoria L'incontro,4.5,11105,903,$$$
102,1daEnLjQwZoIFhUXP9r3Tw,Tierra Mia Coffee,4.0,90255,257,$
103,1g0N_c_9zFCdnYDViKnZAA,Trattoria Bella Roma,4.5,90035,505,$
104,1go9HCgJQ-Ndk7_Kxi-x8g,Der Pioneer,4.5,11218,130,$$
105,1h8-r9cLeXxW99HhlRUnlA,CVI.CHE 105,4.5,33132,3513,$$
106,1jTbwgCyFDR51vpNoUrGIg,solita Tacos & Margaritas,4.0,92647,1671,$$
107,1jxj6ooRURCfUTai1ccasg,Pueblo,4.5,92626,1489,$$
108,1lorATiUd0JtEi0RNRtRpw,Waikiki Hawaiian Grill,4.0,90723,201,$
109,1np-2CTitysIWl6xKLnLww,Mickey's Italian Delicatessen & Liquor Store,4.5,90254,488,$
110,1qOS6TKzsaiVVeMVbl6sCA,Wise Espresso Bar,4.0,11235,494,$$
111,1qwxzGRcU1y3tJrsoYQ4Rw,Picco Pizza & Ice Cream,4.0,02116,1155,$$
113,1uFRbr6B-BiNGtT90sdk0w,Community Tavern,4.5,60641,409,$$
114,1wSxClt75nOBS31--dlWYg,Bob's Pizza,5.0,60608,111,$$
115,1xNQduoGeXOwp-06VneKeA,The Serving Spoon,4.5,90302,1843,$$
116,23Qrcz2i9e2e8MstUIIO0A,Yuko Kitchen,4.5,90036,1538,$$
117,23jnzyg-vO6-Kwjenz7N6g,Piezzetta,4.0,21201,54,$
118,2Adw-3c__Lq1kjz-pDRE5g,Wild Carvery,4.0,91502,808,$$
119,2Bg8Jfl2FvH1unmvxNS0dQ,Sik Gaek,4.0,11377,560,$
120,2CDI713ATuxHfnB5b-sBdw,Vedge,4.5,19107,1346,$$$
121,2D7orDrXzflLL1TRmWGPMw,Utopia Bagels,4.5,11357,546,$
122,2F5L_0MZSPp5egi_yY0-yA,Haley House Bakery Café,4.5,02119,218,$$
124,2I0GExiJv27i_oi8b-te9Q,Hot Peppers,4.5,11364,193,$$
125,2LLApMHFO88KvxaM8emM_w,Mr D's Shish-Kabobs,4.5,60707,160,$
126,2LcsDUTlvovnFz-SEcSJTQ,Astoria Seafood,4.0,11101,637,$$
127,2McxFTCG5bZD-VYHAJ3AvQ,the Hook & Plow Hermosa,4.0,90254,543,$$
128,2NnsEs0Q55VzE43d1hfpWQ,Home Run Inn Pizza,3.5,60623,195,$$
129,2QO3HA1iWic4H6XypGKPRw,Mr Cake,4.5,60639,94,$$
130,2VFcBAIfzB_7_JPrSZxijQ,Weegee's Lounge,4.0,60647,187,$$
131,2cETD5PTiMqD7LihZN0TRg,Chiya Chai Cafe,4.5,60647,366,$
132,2f-qNpdVJl2h9L6SHYuICA,Havana Cafe,4.0,10461,773,$$
133,2hGIxgprREdBieylltWaRQ,Limoncello,5.0,94109,806,$$
134,2iArxEMmFHny0A2C60zGsw,Gorée Cuisine,4.5,60653,208,$
136,2jgL2CR7WC_h4roDDCd9vw,Annabella's Kitchen,4.0,07102,79,$
137,2l9leXGEP_HRlW5GI92hFQ,Green Table Cafe,4.5,90035,450,$
139,2tTUnW5filzR3YG-G7rZ0w,Benyam Cuisine,5.0,10039,103,$$
140,2u4DSD6F8RyFXp-Crhj8OA,Cinnaholic,4.5,94704,1596,$
141,2u_w3rthRzR2uEihW5BC4A,Giacomo's Ristorante,4.0,02113,3388,$$
144,2ud_tQCoRD2nHDQ7klqGsg,Paciugo Gelato - Hermosa Beach,4.5,90254,527,$$
145,30jrTz8vh1xSXdtXMvt-mA,My Two Cents,4.5,90019,608,$$
146,30l_XL9erNlbDgbcX52HzQ,Public School 310,3.5,90232,1646,$
147,32It9NN_lVismU9tcuLB0A,Relish,3.5,19138,334,$$
148,33W9IOsje87pg-tK9957Eg,Original Soul Vegetarian,4.0,60619,389,$$
149,34LM8_lP8iwizHBu6YgaQQ,El Jeffe,4.5,11216,226,$$
150,353bun0151fMbR3ut2d-nw,Absinthe Brasserie & Bar,4.0,94102,3238,$$$
151,36krOhexcsA8Uetoq52A7g,Top of the Rock,4.5,10112,1610,$$$
152,3CJS_XdfehpzzVhocOCFVw,Antojitos Poblanos,4.5,07501,44,$$$
153,3HE0HPAOa4kS5y4OhzQfzg,Monti's,4.5,60625,616,$$
155,3PdImE8g4kLsN4wJIFwtIA,Love At First Bite,4.0,94709,922,$$
156,3RtD9VadLIF_mYkgnFwIew,Charleston,4.5,21202,474,$
157,3SHKwvL_tS4ZICow_I2wPg,Victoria Donuts,4.5,93215,15,$$
158,3YYDCmLuk4cVhKwWirn-7Q,Stuff I Eat,4.5,90301,1276,$$
160,3bGU8M54GmdfKPHw1emJDQ,Kabanas,4.5,00907,528,$
163,3jivt3RU-HlUZfk6I2kaqw,Valenca Restaurant,4.0,07201,881,$$$
164,3lLBRLbXAIgd1yZgWgnfeg,Dutch Kills,4.0,11101,753,$
165,3n96VKiKG5Tte8z-U-TaLg,SoleLuna Restaurant,4.5,11104,376,$$
166,3ncWfQJg_RbTqnkPmksoAA,Sam's No. 3 Downtown,4.0,80202,1991,$$
167,3nnSLArTw7KaDmi8ZcujbA,Lee Chen Chinese Cuisine,4.0,01843,134,$$
168,3otFjkG6Ev2OWyX4giCjfA,Bittersweet Pastry Shop,4.0,60657,691,$$
169,3r79tzm7dxsMRGhFY9g7Og,North Avenue Bakery,4.5,07201,56,$$
170,3rZwXDjkyDLAHNSdPUI5WA,Korai Kitchen,5.0,07306,229,$$
171,3utNdX0rn1koKiPUk8_SBg,Mario's Italian Lemonade,4.5,60607,572,$$
172,3xgnGUsFhdUX2AWapMvEYQ,Roasting Water,4.0,92683,1743,$
173,3xvQksDVZQy_nCFwweyoZw,The Sit Down Cafe & Sushi Bar,4.0,60615,333,$$
174,42qsGN56bAsPhv5mhRZmGw,Landin Mac & Cheese,4.0,10455,124,$$
175,44SY464xDHbvOcjDzRbKkQ,Ippudo NY,4.0,10003,9899,$$
176,44b4Spa8dkzQ5-Uvm_3zTA,Henry's Drive-In,4.0,60804,77,$
177,45hQHMdFxw0mh7ZTU--cDQ,The Grange Bar and Eatery,4.0,10031,770,$$
178,46pMibx7GjXvmn3_NY4vBw,Peach's Restaurant,3.5,60653,390,$$
179,4AGPKsdpj5oKJeA9ENiHDQ,John's Pizzeria & Restaurant,4.0,11432,155,$
180,4CAJ-JvgbzBdoWq1CXtCFw,Umi Sushi,4.5,11366,596,$$
181,4CW_gIvmfiitMJFLr0fcwA,Tacos Lupita,4.0,01841,63,$$
182,4CxF8c3MB7VAdY8zFb2cZQ,Voodoo Doughnut - Old Town,3.5,97204,9006,$$
183,4KHjnRNvrkKHchEznhlnSA,Sweet Chick,4.0,11211,1948,$$
184,4L6FyuHmnPqLrGgPNelATQ,Banadir Somali Restaurant,4.5,90301,210,$$
186,4Loo2VFJCl_LzedcmhypOQ,Seasons 52,4.0,92626,2576,$$
187,4QztwpKtBZjtYXNRc1U2ZA,Torigo Japanese Restaurant,4.5,11001,328,$$
188,4SbHaMiLLG8o7FFcWW5sFg,Brownstone Diner & Pancake Factory,3.5,07302,1308,$
189,4TOmdzSJ9R8qgm0l_VDTXA,Aquarium of The Pacific,4.0,90802,2328,$
190,4Us1yNKKotvmCarPFwTSFw,Queen City BBQ,3.5,18101,137,$$
191,4VEgZ7aVUt6oKw8KmXj-jQ,Brooklyn Kolache,4.5,11205,300,$
192,4XQCW2YUdcfwYxl-v25-aw,Jibarito's y Más,4.0,60647,278,$$
193,4ZdRHmtb-9DETE0YJ9g4kw,Buen Provecho,4.5,08619,207,$
194,4ZjHsu_bNxPyPqSOq2fw4g,Q Restaurant & Bar,4.5,97204,703,$$
195,4e0zttTdUqDP2DkgD8JLtQ,Rabano,4.5,90254,619,$$
196,4eJqFXO0REhawBJhCQ1ngg,Babe Ruth Birthplace Museum,4.0,21230,41,$$
197,4gim1lsytnX8oTb3ELmELQ,Hangry's,4.5,60639,74,$$
198,4i9LUrKeoMmUB_qZicuJnQ,Cafe Selmarie,4.0,60625,723,$$
199,4il02WBqO7fZi2-A9Gk0dw,Gnarly Eats,4.5,11215,248,$$
200,4mYS-4UOjTKgsf0tX1_IkQ,Banh Mi & Ti,4.5,15201,252,$
201,4nUVEQdXJ0Z1q0oHhE5ZmQ,Beachwood Brewing & BBQ,4.0,90802,1438,$$
202,4pDEVsC1JGI9Ba9Mjx5aGA,The Chipped Cup,4.0,10031,377,$$
203,4pe2zEgfE1NfWzQxLxxRVw,Freddy's Pizza,4.5,60804,555,$$
205,4q_TNAw4Jy8__hqb1KltMg,Ike's Sandwiches,4.5,91502,465,$$
206,4r-RoDt2XRbz8JnDE-7buw,Tender Greens,4.0,91101,1498,$$
207,4rWJGwb3rjDoZHA0AECa5A,Melba's,4.0,10026,1030,$$
208,4uw74HOwcGeAnbbzBWhmQw,Grilled Chicken Palace,4.0,07205,59,$$
209,4wQJ3tI6EpblbVzaFbnehw,Trieu Chau Restaurant,4.0,92703,932,$
210,4yPqqJDJOQX69gC66YUDkA,Peter Luger,4.0,11211,5607,$
212,50Fl_LqDRpf_4lLd2ZbF8g,Hamza & Madina,4.0,11004,120,$
213,50MhEjUPvlzitewauqsqYQ,Pelham Pizza,4.5,10803,148,$$
214,50gFzdVglOz88eFJ6v-26A,Glenn's Diner,4.0,60613,1176,$$
215,51SWfc0I300IpUZcv7kCfA,Zen Box Izakaya,4.0,55415,611,$$
216,54ElwAyN-o8e4uvOkC85hw,Modern Pastry Shop,4.0,02113,1933,$
219,57h63V30fRwAP6tm5Rs7Sg,Roscoe's House of Chicken & Waffles,4.0,90019,2773,$$
220,59JWP6tOxoKIKeMSXcgNFw,Gilben's Bakery,4.5,19150,51,$
221,59WPSN-greEcDh6uLL4Sew,El Horno de Pane,4.5,00918,28,$$
222,5D5GiHm67V4thed30Etzhg,Summer House Santa Monica,4.0,60614,2264,$$
223,5G2X2q9p7QFdm-LbyutltQ,Jelly Cafe,4.0,80203,1552,$$
224,5K32Jy_YwW300mAdYK_Zdg,Pho 75,4.0,19124,135,$$
225,5MBgA082jDFf5DbrLN4-nQ,Jackson Bark,4.5,60637,165,$$
226,5N4g9tt8RCuZf0Hte94Oxw,Staropolska Restaurant,4.5,60618,484,$
227,5R0BZNk2MuGd8fzDcp_DVQ,WaterCourse Foods,4.0,80218,1948,$$
228,5TsjdwNt10gxGChQtGGpdg,Gaslight,4.0,02118,2012,$$
230,5Uxgo1hIzZNPPGmh40AGWQ,Rajdhani Indian Restaurant,4.0,11427,153,$$
231,5V4cUVikPN8ALWXBVdjltw,Mariella,4.5,11215,328,$
232,5VMaxD9JBGZTqacKU6yCSw,Peter Luger Steak House,4.0,11021,1099,$$$$
233,5f3M0k7mTjrKoQFJW-PFzg,Lock Yard,4.0,11209,296,$$
234,5fyAYfkNyWQM14gdyHZz3A,Bronzed Aussie,4.5,90035,623,$
235,5jN8KhTyxccXCZw0EEer9Q,Belcampo - Larkspur,3.5,94939,419,$$
236,5ksN4f83NeC9t_XsyeFx9A,The 16th Avenue Tiled Steps,5.0,94122,608,$
237,5o-jorn07AInbmlNlYGC0g,Dear Mama Coffee,4.5,10029,262,$
239,5olLs-K-_k_rWrrNLjvy0w,Spoon and Stable,4.5,55401,875,$$
240,5u27W_xHIKhVbws08lXXJg,Bryn Mawr Breakfast Club,4.5,60659,834,$$
242,5uZYUT0ZJeHhza52ZysSsw,Buen Vecino Café,4.5,00918,39,$
243,5uji_stJoxfKX31sMlT3pQ,Palmilla Cocina Y Tequila,4.5,90254,1229,$$
244,5xuqyS6zIg5uXuK-fya5Kg,Keren Restaurant,4.5,20009,1077,$$
245,64i-2H8rLLs55RP89Ole4A,Bagel Pub,4.0,11215,446,$$
246,659g7RsTvusdWRhuiXOEvg,Hacienda San Pedro,4.5,00909,113,$
248,682a0l1XVhUzT5ZyeCMg0A,Nugent's Tavern Irish Pub & Grill,4.0,07208,144,$$
249,6CaGhpvNWMazJZL1v_JkCA,PEQUE Vinos + Tapas Bar & Restaurant,4.0,10039,214,$$
250,6DFobber72AV0mnBV5KeQQ,Anne's Kitchen Table,4.5,19038,136,$$
251,6Dd4kTDiikEB3wQp___0fA,Taqueria Los Anaya,4.5,90016,1140,$$
252,6EiFN9NS9BQnqw8FXWiY4A,Forno Rosso Pizzeria Napoletana,4.5,60634,564,$
253,6GTaESIP0r1oFunFqqevsw,Cafe Gratitude - Larchmont,4.0,90004,2094,$$
254,6Guo-aozyLnQFtAuP8ZXZg,Queens Comfort,4.0,11103,2080,$$
256,6I28wDuMBR5WLMqfKxaoeg,Pike Place Chowder,4.5,98101,7148,$$
257,6KXJk2AWH3NxZBuCdkggVQ,Whipped Bakeshop,4.5,19125,238,$$
258,6KzJ3JEOQ4QrVbrrRtBxQw,Avli The Little Greek Tavern,4.0,11361,797,$$
260,6Pa3-9piblDJu0l8u84Jhg,Mi Mariachi Taqueria,4.5,07306,268,$$$$
261,6PzyzeiWjJ0fPpuKZffn9g,California Academy of Sciences,4.0,94118,3090,$$
262,6XTCsnjpa_fC_yjvvGbXQQ,LSTC Refectory,4.5,60615,78,$$
263,6XyIq0SJpt9uNwkgWlXfQg,Chiarello's Hamilton Food Market,4.5,08629,31,$$
264,6ZKNFPLWRIVWshUkMNlgng,Starbucks Reserve Roastery Seattle,4.5,98101,2810,$$
265,6ZPxDztZFqFK9ObMqUN2-g,Bad Saint,4.0,20010,590,$$$
266,6_LnAQQ0-mml8YgpfRjGuA,Saad's Halal Restaurant,4.5,19139,598,$
267,6_T2xzR74JqGCTPefAD8Tw,Morimoto,4.5,19106,1799,$$$$
268,6a_deomxlTJf4oXKxnAG3Q,Mas Alla Del Sol,4.5,60660,287,$$
269,6ajnOk0GcY9xbb5Ocaw8Gw,Barbuzzo,4.5,19107,2617,$$
270,6am8TZAFnvND52MOz-Yctg,Mama's On The Half Shell,4.0,21224,1136,$
271,6fJltLxQcLgO0owitrzlBQ,Cuba Cuba Cafe & Bar,4.5,80204,666,$$
272,6gLOmtYveXe1_YPdo-T9rw,Los Hermanos,4.5,20010,527,$
273,6hw-HPdP1oDpCbMHBLid-w,Taste of Lebanon Restaurant,4.5,60640,676,$
274,6i7KnRylm4bhPIApDFSVCg,Dave's Hot Chicken,4.5,90029,2714,$$
275,6olkhTUQghwU7SQBd0fcbg,Inka Wall,4.5,19082,61,$$
276,6qkpXsDKCY4t5qljkGIzvg,Ocean Diner,4.0,90254,657,$$
277,6rHNSpeKQ40JNAc-RGzBtA,Weaver's Coffee & Tea,4.5,94901,148,$
278,6t9i27Kmiz9MkjeH2kbZ8g,Acai Jungle Cafe,4.5,91502,778,$
279,6uCcRqFET5kCO41lg-jDgg,The Honor Bar,4.5,90212,1557,$
280,6vaAze9Fxuco249L3BhEdQ,112 Eatery,4.5,55401,1160,$$
281,71KPq7avHxrSwP3NBWBG_w,Whit's End,3.5,11694,230,$
282,72PQGMhrEcIuWH-S44TprA,Myers & Chang,4.0,02118,1633,$$
283,74_AWDgegkGvxbJAgukJAA,Michael's Pastry Shop,4.5,11229,90,$$
284,763ARZeDvQfhXZvkDlKtFw,DMK Burger Bar,4.0,60657,1951,$$
286,76U221_Vj7VyIE13ghT2ag,The Halal Bros of NY,4.0,11426,200,$
287,79Sr9y4YiaHsS3-WE3-YGA,Sweet Action Ice Cream,4.5,80203,908,$$
288,7B9dJn1uWTv9QPnFcDwaXw,Sweet Cheeks Q,3.5,02215,1508,$$$
289,7BYO5bl1C4EoRrMlyAlqgg,bbq Chicken,4.5,19082,60,$$
290,7EaiwMVaNdQibSs0yYkE5Q,Sushi Yasuda,4.0,10017,2098,$$
291,7HANpUE8WiO_7drbeZpjvA,Doomie's Home Cookin',4.0,90038,1695,$$
292,7K9WGGP9SOUxdlJ4ozFy8A,Meet The Meat,4.5,11105,338,$$
293,7KQq-MRuxypBStcQBaQq4g,Five Points Bakery,4.5,14213,275,$$
294,7MBrleDcA4dPzVJ-xWcORw,Guacamaya Oasis,4.0,90242,518,$
295,7MXgbfgsYEIlGuUQfd-VHA,La Casa Del Caffe,4.5,10461,66,$
296,7O1ORGY36A-2aIENyaJWPg,Howlin' Ray's,4.5,90012,5839,$$
297,7T1VAYHIS3cgsDj3iS6JWQ,The Frosted Fox Cake Shop,5.0,19119,73,$
298,7W0C-YTI5oFYXMWrBBfmJA,Wood Ranch BBQ & Grill,4.0,91502,611,$
299,7YEhilJMQOntdKMleZCGuw,Java & Mug Cafe,4.5,60659,193,$
300,7ZZPOAxnOR57hxKz8h5GIA,Restaurante Raices,4.0,,84,$$
301,7Zxkm1q_nycgaKgIQb_mjA,La Petite Sourie,4.5,92704,618,$
302,7_t9wAHVmPIBgchCDSuAVg,Pico,4.5,11694,303,$$
303,7bJ83Jb_DTAF0eOw8j9fow,Leonard's Bakery,4.5,96816,6516,$
304,7iY35991NhQ1AShJZCNZgA,Sakagura,4.0,10017,1770,$$
305,7lO-Ncx_2omtf4Jbg2Agzg,Sugar Hill Cafe,4.5,10031,355,$
306,7vjcWaAOZ1aMH5ysi9liGQ,Roy's Waikiki,4.5,96815,2477,$$$
307,7vq2CNM69sdrXrtbT2-qEQ,Campania Coal Fired Pizza,4.5,11209,469,$$
308,7z2x16M7IuG8KPfMsyVrKA,Morcilla,4.5,15201,299,$$$
309,7zYe_KMo1x32mcXmM51iaw,World Empanadas,4.5,91506,911,$
310,85IRfIpnG6Kzf0a339Fg1Q,Crepas Culichi,4.5,60402,50,$$
311,87WfLan3_7K_OYPYd5zUIA,La Shuk,4.5,10029,360,$
312,87f7kR7nTz8WHnmtLM_S6w,O Ya,4.5,02111,723,$$$$
313,88vUJtAaBgrtZ697E-YcOg,Sweet Blessings by Cyler LLC,5.0,91405,165,$
314,8G3T_SuOr-Os37yN-rxz-g,New China Restaurant,4.5,93215,52,$
315,8HkB3JfIj7_g-MN5ujoRig,Grand Central Terminal,4.5,10017,1378,$$
316,8LuSa7JqSoGfb9kvCW72BA,E & V Restaurant,4.0,07502,119,$$
317,8VifOOWbCv2je0K6r7yUcA,Milk,4.0,90036,5815,$$
318,8YNbr5E8xTJsxUcKfaKR_Q,Ruth's Chris Steak House,4.0,91101,1814,$$
319,8_cuODO8G0yuzQO_fRW5kA,Toro Toro,4.5,33131,975,$$
320,8c7VI0WbA6DjjOtJARGGdg,Thai Princess,4.5,92843,564,$$
321,8dqQ4RV4AMC6sHzwsjCz9Q,El Cubanito,4.5,60639,313,$$
322,8j97C2qR95tvpbGtoFxEAw,Noon O Kabab,4.0,60625,1014,$$
324,8jF9wrKrQYLP7jhUlSBPuA,Hobby's Delicatessen & Restaurant,4.5,07102,248,$
325,8mtdbaJQnAJM8Y6YLAB-bQ,PT Just Jerk,4.5,07111,17,$$
326,8oRP81DNGbA9wkdw4QvIIg,Grinderz,4.5,92647,840,$
327,8pqdJjefYq-a9IBSJJmKwA,The Dandelion,4.0,19103,2269,$$
328,8rVWoDNS6JO-5uXOD3VyXw,Cafe Dulce,4.0,90012,2118,$
329,8xuUthCjEwYO-40S7FPMqQ,Museum Of Fine Arts,4.5,02115,775,$$
331,90jyCpx52QzhRg71_kFbww,Mary Ann Donut Kitchen,5.0,18102,45,$
332,91Zy64j1o92jKYd719r1vw,United Grill,4.5,60804,41,$
333,93dVNYTYZ7kkYwR07ZQdAg,Chubby Rice,4.5,90250,518,$$
334,948C_BNJ0KIT_pYMQjxUdw,It's Juice Time,4.5,91402,176,$$
335,96svxj2NIOrba2fBMZAqOQ,Bogota Latin Bistro,4.0,11217,2139,$$
338,99e7bysta1myyrQogFEWUQ,Dock Street Brewery,4.0,19143,546,$$
339,9KlvJ_4TTC6sAJqvbspjfQ,Eli's Place,4.0,01843,67,$
340,9M7LpN2FISuihc9Ad0makw,Charlie's Pizzeria,4.0,19124,57,$$
341,9MWmRzKbw6-OR8O1fYa2fw,Tacos El Bronco,4.5,11232,128,$
342,9N_VN5zNJefWLll9cR0-oA,Another Broken Egg Cafe,3.5,91502,1313,$
343,9OKc9dAnIVmBWae_x8a0bg,Chadwick's,4.0,11209,250,$$$
344,9OUPftBPzZdlEUQIaD8qcQ,Brasas,4.5,60804,116,$$
345,9PZxjhTIU7OgPIzuGi89Ew,El Vez,4.0,19107,2956,$$
346,9S1HR5X--FIirvNUB6SbNg,Sansei Seafood Restaurant & Sushi Bar,4.0,96815,1467,$$
