,business_id,name,rating,zip_code,review_count,price
19,e4InIycH2PAJWccBBj0tAA,Yong Hwa Roo,4.0,19126,37,$$
0,K5Rrlc9QMxTw-uWVxH2U1w,Bistro Cafe,4.5,00979,526,$$
1,Z7Qp_260opLDHMgiF_EGbQ,La Casita Blanca,4.5,00933,296,$$
2,1dnS0EKqYvDtRUJTcS-GoA,Los Chamos Arepas,4.5,00979,299,$$
3,knSSxF5CRvchO3wEcPE1Dg,Tomate Cocina Mexicana & Margarita Bar,4.5,00979,337,$$
4,5uZYUT0ZJeHhza52ZysSsw,Buen Vecino Café,4.5,00918,39,$$
5,vBpU5q3DcUvoOY2fyDf7ng,Acapulco Taquería Mexicana,4.5,00911,222,$$
6,VzwxcKQeUVzhIHsW5HeFug,Santaella,4.5,00907,330,$
7,IV222-P-mAlQ7KHvBz2UVw,Panadería España Repostería,4.5,00979,245,$$
8,-BhtkobiICQ-SaJZa7-7oA,Abracadabra,4.5,00912,175,$$
9,-reM_LQZYKH9APowvHhaxA,Ceviche House,4.0,00979,263,$$
10,659g7RsTvusdWRhuiXOEvg,Hacienda San Pedro,4.5,00909,113,$$
11,tbLLoDKc91JpHQXxkt9wAw,Latte que Latte,4.5,00918,34,$$
12,hzcfnI-jyoxbwnOoo_g-sg,Yamiko Sushi,4.5,00979,185,$
13,7ZZPOAxnOR57hxKz8h5GIA,Restaurante Raices,4.0,,84,$$
14,9TIZd_j4dnBhfikhxTmpiA,Pera Maraya,4.5,00979,100,$$
15,RHI4u_SP4U9lsUaqqsirEQ,Asere Cubano Kitchen & Bar,4.0,00907,213,$$
16,ft5uuxpdPfqLvM2bUHTcyg,Cocobana,4.5,00909,80,$$
17,jQunHhm8dFXDsMtG2nraig,Lote 23,4.5,00909,79,$$
18,O4W2UEs_TvEK_oOdYdYw7Q,Ecoquest Adventures & Tours,5.0,00984,108,$$
19,j5YHouNcGzVLztUDnpKjmw,Volando Bajito,4.5,00911,68,$$
0,wBeNozAR6wlJLTEwdWdPQg,Father's Office,3.5,90034,5977,$$
1,tDeuHjIUJrHeELrKEekXtA,n/naka,4.5,90034,701,$$
2,hjj19yo1r_sPD9Ic-uII5w,"Conservatory For Coffee, Tea & Cocoa",4.5,90232,1018,$$
3,9atAfNzeCGq6NCfHVpYIUg,Sushi Zo,4.0,90034,735,$$
4,-C2vxDphxWzYPLgNgdKJAQ,Cafe Vida - Culver City,4.0,90232,1304,$$
5,pH4CUpQg8JvDhrhKFuhEhg,Tender Greens,4.0,90232,2045,$$
6,qDmJaJjLtjcB4Evd-VCbNA,Simpang Asia,4.0,90034,1486,$
7,ssAlyvM97hroBeVPVJPgwA,Versailles Cuban Food,4.0,90034,2212,$$
8,BFnR7RkLsDUoLd9P3z2l9Q,Undergrind Cafe,4.5,90034,693,$$
9,YZUvm7_lBnbdhR80jUU1lw,Honey's Kettle Fried Chicken,3.5,90232,2844,$$
10,G8A7OaP9rcR3-vAWb_7G0Q,Gloria's Cafe,4.0,90034,1599,$$
11,zuAtE6gNT5dfitDBI5XQ1Q,Copenhagen Pastry,5.0,90232,947,$$
12,tylXceTdLY0fIFh2gse5AQ,The Wallace,4.0,90232,1264,$
13,V37t-r5pNZ_QeVPm8x66PA,The Coop Pizza,4.5,90034,652,$$
14,MmH8oPPDKiHR4R75_XAWeA,Baldwin Hills Scenic Overlook,4.5,90232,938,$$
15,byuWxWTmdw-vfJw29B9MoA,Meet in Paris,4.0,90232,1460,$$
16,Aj3s1c0bU8pXnD3bV3EicQ,Mayura Indian Restaurant,4.0,90232,1163,$$
17,XrPVlXXa4cHLm7qKWFkfCg,A Food Affair,4.5,90035,1255,$$
18,30l_XL9erNlbDgbcX52HzQ,Public School 310,3.5,90232,1646,$$
19,iKCpdatfHBS4j7FfJNo1uA,Benny's Tacos & Chicken Rotisserie,4.5,90232,608,$$
0,ikF6L0HiC3_AhAiywWzS3g,Salt & Straw,4.5,90004,2051,$$
1,JYGPEUZy4k5ObXGIjcD3DA,Hae Jang Chon Korean BBQ Restaurant,4.0,90020,4832,$$
2,qAAoilHU25Qr45FOQlA19g,Kang Ho-dong Baekjeong,4.5,90020,4178,$$
3,6i7KnRylm4bhPIApDFSVCg,Dave's Hot Chicken,4.5,90029,2716,$$
4,uzAbw27XQTXTivjgf2bN2w,Han Bat Sul Lung Tang,4.5,90020,2144,$$
5,MlmcOkwaNnxl3Zuk6HsPCQ,Slurpin' Ramen Bar,4.5,90005,4222,$$
6,sYn3SNQP-j2t2XSwjlCbRg,Monty's Good Burger,4.5,90020,1696,$$
7,k8xtuersBm2cZl0Lao2K5g,The Bun Shop,4.0,90004,1517,$
8,DrToq9357afdpOyO5w0Y5w,Yup Dduk La,4.5,90020,1961,$$
9,TzIJzamxdVGc3zReKbLGaA,Providence,4.5,90038,2647,$$$$
10,HTFByVH44biQsc_R8sEOjg,BCD Tofu House,4.0,90010,4107,$$
11,4LFbJ8P4jCh70ZNKRig0qw,EMC Seafood & Raw Bar,4.0,90020,3173,$$
12,GKQApReu8U9hip4A2ApJ_A,Osteria La Buca,4.0,90038,1873,$$
13,Jrzd-QEY6X-t6CBAKkAXug,SomiSomi,4.5,90005,1676,$
14,TsVu9GJQwuFBZVP_sg2k7A,Quarters Korean BBQ,4.0,90020,2606,$$
15,p74RqQjrsMuxEXGyYDwG3Q,Balcony Coffee and Tea,5.0,90004,304,$
16,NrzSO_pQ88A3jSMqh_QuNg,Magal BBQ,4.5,90005,1645,$$
17,BEItepse0gBSfkJ4sb_k-g,Hae Ha Heng Thai Bistro,4.5,90020,1132,$$
18,Wjckf5QPdVQw1ZG82zEarA,M Grill,4.5,90010,1999,$$$
19,bdm3708B0OJW9xDdaKVH_A,Gol Tong Chicken,4.5,90020,586,$$
0,s2RP7FLd_6ti_cKIv7IVqQ,Coco Leaf,4.5,02122,213,$
1,eaeuswDi4Lfr9qVOqnbviQ,Ashmont Grill,3.5,02124,401,$$
2,IRt_9aHwWTGLKKUdNiKjDQ,Steel & Rye,4.0,02186,442,$$$
3,zVhHUkmXib1Ef9-6WvVRcQ,El Barrio Mexican Grill,4.0,02124,254,$$
4,HJKGDdibWWWVA2yt2O2SOA,Chilacates Mexican Street Food,4.5,02130,462,$$
5,nASLfHYv1zC7zJYdKGJl8w,Zia Gianna,5.0,02124,59,$$
6,WJiV5LAjH97KIa2PSuYjRg,Yellow Door Taqueria,4.5,02124,163,$$
7,K7J1y3uzUZn90Es70RshEQ,Anh Hong,4.0,02122,275,$$
8,2q1vRBa2tWAObN7APj3vQw,Oasis Vegan Veggie Parlor,4.5,02121,76,$
9,QgSweP7K9EihC3YOQvZ9zw,Molinari's,4.0,02124,165,$$
10,I85Emtr9GiNrPpAN4cs3dA,Lambert's Rainbow Market,4.5,02122,192,$
11,_wbPDb-Kdx5BAEU1Yx6uog,Bred,4.0,02124,188,$$
12,AwgyJFy0UQdSpEZRMaSNRQ,Banh Mi Ba Le,4.0,02125,356,$
13,2ryBsj0YPSGfIBedQIWJgA,Shanti Indian Cuisine,4.0,02125,381,$$
14,yaKGFCnj_bUFe_zWBJDp1g,Home.Stead Bakery & Cafe,4.5,02122,111,$
15,NsE1oIckP5CcmezF2UzMag,Tavolo,3.5,02124,196,$$
16,BpZH3YY7GxR-Fzchu8L95A,Pho 2000,4.0,02122,158,$
17,PEz6_fgetbBgS_OTqXZFrQ,dbar,4.0,02125,257,$$
18,MKo2iDx33hXHHx1tvWSJaQ,Chill On Park,4.5,02122,52,$
19,6RVhSWX7Z6wsw4CVrZRbkA,Greenhills Traditional Irish Bakery,4.0,02124,87,$
0,6BnU1pAeE2Urlx3x4ANigQ,The Cloisters,4.5,10040,627,$
1,Dwg-RgHUXsBfAi7G0V8LIg,Green Juice Cafe,5.0,10033,191,$$
2,hw8ziubXsFocun6KR04VVg,Malecon Restaurant,4.0,10033,678,$$$
3,LYs2lYFLSqu_j_ogONphRw,Fort Tryon Park,5.0,10040,221,$$
4,cyLw0vW5MrsF35-A6Dy03w,Saggio,4.0,10033,595,$$
5,80dIz6llWEew4No641ZQKQ,Burger Heights,4.0,10033,392,$$
6,7lv8jYYurEBFRglhPYALkw,Tampopo Ramen,4.0,10033,370,$$
7,9wrSQVOzd-Jxa9wPltjVCw,Pocion,4.5,10033,156,$$
8,5gcrlif2enGxj7eKAoz-5g,Terravita,4.5,10033,137,$
9,XzUW9MvEGOFs9_aNj11j2Q,Dinosaur Bar-B-Que,4.0,10027,3000,$$
10,zWem2SAbFc7lIYR2y9DE0g,Harlem Public,4.0,10031,911,$
11,Sq_rG-TCyxnajp6jae89SA,Manolo Tapas,4.0,10033,262,$$
12,qwUPVBeV6oLdiCKHQvru5w,Tasty Deli,4.0,10032,272,$
13,HVeQNs_7zh3m-xCZ1ugslA,Beans and Vines,4.5,10034,410,$$
14,hpzm2ZMMccvsm3etCxnJEw,Le Chéile,4.0,10033,349,$
15,LIsCe_l7kUlv2cUs6AxNQQ,SUROSS Thai Bistro,4.5,10033,118,$$
16,Hoq8s-NePq6_3QxJhR7oNA,Bocaditos Bistro,4.5,10034,383,$
17,krx3qFc0QFRqLL3fyscJSQ,Cachapas y mas,4.0,10040,335,$$
18,2IrwjU67gguqLqQqZ1nFPg,Guadalupe Restaurant,4.0,10034,644,$
19,zZpuUqF0iENnyYd2UYIX6w,Locksmith Bar,4.0,10040,326,$
0,tsiC3VpO-hZEb98Qk3p-DQ,Amy Ruth's,4.0,10026,2553,$
1,H4jJ7XB3CetIr1pg56CczQ,Levain Bakery,4.5,10023,7857,$$
2,QHYqNQhQ8NVK0RX68Y4PuQ,Levain Bakery,4.5,10026,709,$$$
3,xOw4aafJRji9XomGunlvcQ,Central Park,5.0,10022,2391,$$
4,jVncyqXwlx_D9f2xZn05tg,The Metropolitan Museum of Art,4.5,10028,2799,$$
5,JV5oa5-KGdiWnqrKPoxSug,Absolute Bagels,4.5,10025,1359,$$
6,IJg3TdXz8IzKTfcspmr8MQ,Seasoned Vegan,4.0,10026,1117,$$
7,XzUW9MvEGOFs9_aNj11j2Q,Dinosaur Bar-B-Que,4.0,10027,3000,$$
8,J9xVQScnr0lYWl61_mLXMA,Lido,4.0,10026,950,$
9,fxGpXRxFUDzlU3Cyszu4uQ,Red Rooster Harlem,3.5,10027,3174,$$
10,xt4sa64WOrpJvZBDPNPNYg,Jacob's Pickles,4.0,10024,3984,$
11,UGECJrPSWy0n7PXykBBWAQ,Two Little Red Hens,4.5,10028,2542,$$
12,XOnspIaW6mYVmrvgqOaYSQ,Lolo's Seafood Shack,4.0,10026,674,$
13,Z-hDHjP4Eza6BA4G97tzVA,BLVD Bistro,4.0,10026,801,$$
14,4rWJGwb3rjDoZHA0AECa5A,Melba's,4.0,10026,1030,$
15,sKIYGvENchifk1YwFe77pA,Saiguette,4.5,10025,596,$$
16,CfWe636m2CAUg4FAdl_zVQ,Ricardo Steak House,4.0,10029,1022,$
17,RI-tVET-wKFeRNKm4cg0wQ,Sylvia's Restaurant,3.5,10027,1800,$$
18,wZkZmjZEJDraLJgAalnHvA,Pisticci,4.0,10027,828,$
19,Fx_zqaXVgc8BzwIfcbEKkw,BO's Bagels,4.5,10026,290,$
0,fdiQ0DmD4sfcwGQTHEanog,The Door,3.5,11434,811,$
1,elvL_HW9jfLLDVhwoIx_Ww,Veggie Castle II,4.5,11419,376,$$
2,7rTl_d-dqlK5dGG31ogSBg,Nanking,4.0,11420,341,$$$
3,vXYFa2qzppkGiOiVPrLwDQ,Don Peppe,4.0,11420,554,$$
4,lMoV8XWfzPsN1Q_Yl40sAg,Trinciti Roti Shop & Restaurant,4.0,11420,440,$$
5,AQqUiXi0hn1xu5qVfM54IQ,Beijing Dumpling House,4.5,11435,270,$$
6,Gh7XAH2xT3lnpOERhzSNxA,Margherita Pizza,4.5,11432,270,$$
7,d61Ejg_qQGTATqh67c912g,O Lavrador,4.0,11435,230,$$
8,YES1oCXuC-uggcnr8txElw,The Panorama of My Silence-Heart,4.5,11432,307,$
9,ugEZc_Cc4tu71j-yuj9HCQ,Chawlas 2,4.0,11420,86,$$
10,nGZvZL8s33YVfviUFsB1qQ,Sybil's Bakery and Restaurant,4.0,11419,168,$
11,vwJGIX5K2SCR0Vkf6U2nvA,Halalbee's,4.5,11432,190,$$
12,_U9PlIheyEyfAn7UUxABeg,Smile of the Beyond,4.5,11432,90,$
13,V9rDr5Nb1ciKSU0LR74ocg,A-Churrasqueira Restaurant & Bar,4.0,11435,109,$$
14,U7ucgbSXa6GGvaxpsoKqsQ,Rose Valley Cakes,4.5,11419,55,$
15,v7mIzZtXgU4o1RPtPRoyZA,Shake Shack,3.5,11430,589,$$
16,i1fs2DRTIoKy1sNr3Gx-5g,Vibes,3.5,11435,178,$
17,UYHlResz9YaunMnWU6XaPQ,El Campeon De Los Pollos,4.0,11420,117,$$
18,5g7Kz9ffnv7t47oaomIlqA,Singh's Roti Shop & Bar,3.5,11419,214,$
19,pJH3J-nlIKy29mYnIdBFUw,Rockaway Fish House,3.0,11436,124,$
0,LIhZWOs8mFa9fNFftu8CxQ,Ashker's Juice Bar and Cafe,4.5,14222,438,$
1,LtWmDNli8nmmRwTLFU6mmA,Anchor Bar,3.5,14209,1762,$$
2,yDhPIA6IVcR19XDy0YfHXg,Lloyd Taco Trucks,4.0,14222,343,$
3,vpPwSasPcpTlOBfaSzHFlQ,Betty's,4.0,14201,552,$$
4,OYmcgHVbu305VHDhJ30bDw,Allen Burger Venture,4.0,14201,511,$$
5,xUFA5c45pXcXMDmDrqcVOQ,Dinosaur Bar-B-Que,4.0,14202,673,$$
6,kpkYuR5bb0fuEc-ROzyNhQ,Hutch's,4.0,14209,215,$$$
7,VnM7feUzkZaLfSf7iE7N6w,Big Ditch Brewing Company,4.0,14203,548,$$
8,5KmP4Hsllqib6ixQ8GK2fA,Toutant,4.0,14203,462,$$
9,OZt1T33HECThCjMwgrskhQ,Allen Street Poutine Company,4.0,14201,357,$$
10,6XEDZi_ZUiPRZxEhwMO5wQ,Fat Bob's Smokehouse,4.0,14202,453,$$
11,s-z5mw-f87urHgSad9s2kQ,Kuni's,4.5,14222,223,$$
12,NzcVXbNbGn3LW9zbtAXXCg,Gabriel's Gate,3.5,14201,663,$$
13,Lioeut2ZyWIFGCtbP6zSaA,Rin Thai Bistro,4.5,14222,138,$$
14,lpQxo8G2VxtvRVM6LnkckA,Melting Point,4.5,14201,168,$
15,cVo6x2a92htwcT8AE25Gcw,"Teton Kitchen Elmwood Tapas, Bar, & Sushi",4.5,14201,116,$$
16,yFrNUzF8LoIDVvIes-WHvQ,Bacchus Wine Bar and Restaurant,4.5,14202,241,$$$
17,BycrqFRRZSvAtq2wfi-JDw,Cafe 59,4.0,14202,172,$$
18,Qaqtc-Br7eDuRPghx8kfRA,Coco,4.0,14202,233,$$
19,Tlsj8WFo-6DhK4xju-PmIA,Caffèology,4.5,14202,115,$
0,2A18f5TRpM9fBL29byLiAA,Porto's Bakery & Cafe,4.5,91203,8604,$
1,DJek3FUewBzMc0gS-Gms9w,The Morrison,4.5,90039,4247,$$
2,Hd6wCJbQz81UdD_EyOumPA,Raffi's Place,4.5,91205,4345,$$
3,P_2Z_Wwk2Xtepobtxxsa6A,Din Tai Fung,4.0,91210,3544,$$
4,yg5ORvyzea1b8v9UQwJOhg,Mini Kabob,4.5,91204,943,$$
5,Bjc7vN33dRQbLzRViyHbdA,Foxy's Restaurant,4.0,91204,2125,$$
6,M1N8QH15HzL5wsJX0Me_ow,GRANVILLE,4.0,91210,2496,$$
7,BPgbSNw9tPUSaZpuhjVgfA,Joon Shabu Shabu,4.5,91205,1087,$$
8,WfBK0ZIWouEHYtjBstLyfw,El Sauz Tacos,4.0,91204,972,$
9,MzclD_A-6_hX9yNaB7b-AQ,R101 Ramen,4.5,91204,668,$$
10,mensX1pLWRzR8alyLpWKLw,Poké Cafe,4.5,91203,612,$$
11,poF-P1wBGKR0rNjCav_o1w,Philz Coffee,4.5,91204,617,$
12,k3sjUtQjPwg5uEwOW6Mvgg,Mario's Italian Deli & Market,4.5,91205,1058,$
13,ECxbZjmpDgyI2wCzwlnFeA,Bacari GDL,4.5,91210,688,$$
14,JBo_m_MS83tNyj2wzZ2e5w,Poke N Roll,4.0,91204,718,$$
15,t5EsO3i6c_ESKA5f3CUTXg,Mamita Peruvian Restaurant,4.0,91204,1001,$$
16,hIMqxJWwu9WaeM9P2GGWGQ,Kopan Ramen - Glendale,4.5,91203,971,$$
17,RAtY0wZOK_YOFnRy1MBGqQ,Heritage Eatery,5.0,91203,325,$$
18,iO0omKwI1mLl9q0tzTA03A,Wanderlust Creamery,4.5,90039,916,$$
19,q98WlyRMyDbol-8l6xJkEA,Creamy Spoon French Bistro,5.0,91206,476,$$
0,C8j0q4Ma_S5hBGuAI-aaww,Di Fara Pizza,4.0,11230,3376,$$
1,HqVdTKCpOZWrCvUF9rG2sA,Brennan & Carr,4.0,11229,641,$$
2,BsdB6DhfvSq7ZZs-_u0RpA,Taci's Beyti,4.5,11223,692,$$
3,fPJoi_TVRhjBdPYBZS6kXg,Roll-N-Roaster,4.0,11235,1072,$$
4,uYHN9Vw3V1ajDGRnNDtbYw,Michael's of Brooklyn,4.5,11229,220,$$$
5,glccbDYpXzsozu7truCf5w,Nargis Cafe,4.0,11235,638,$$
6,ApVoDeSuEXp8Paqc5Mrfzw,Jay & Lloyd's Kosher Deli,4.0,11229,232,$$
7,g5RU0f6w4V7o4xjlKrDetA,Opera Cafe & Lounge,4.0,11235,599,$$
8,rYuAHi4RJZGGHlyqROJlbA,East Sushi Bistro,4.0,11229,141,$$
9,ZLZswviJ0CSX5ZeQFSO2sQ,Pho Vietnam,4.0,11229,289,$
10,1qOS6TKzsaiVVeMVbl6sCA,Wise Espresso Bar,4.0,11235,494,$$
11,rlp1_EyRynmIDlJClhRNlQ,Randazzo's Clam Bar,3.5,11235,603,$$
12,V58g7E1AHkuTchTVyLQuYQ,Saigon Grill & Bar,4.5,11234,200,$$
13,OXwE8UzYV0kvQpV5Bv6nHQ,Anthony's Place,4.0,11229,188,$$
14,nznIq087BJUN1fLtPQ0Xww,Lagman House,4.5,11235,93,$$
15,x_YWFkTcxEu1lo8Nlrog5A,Milk & Honey Cafe,4.0,11230,955,$$
16,D1jp3pfGvyYyaXBN8iJRBg,The Farm On Adderley,4.0,11218,1163,$$
17,uXIh-aQ1jpJ6Q_VpXVTAqA,Shaikh's Place / Donut Shoppe,4.0,11229,180,$
18,-d8E36_poxJgHT415CC6rA,Pho Hoai Restaurant,3.5,11229,295,$
19,74_AWDgegkGvxbJAgukJAA,Michael's Pastry Shop,4.5,11229,90,$$
0,eYXwVR4mMAjzkJnm5wneHQ,Burma Superstar,4.0,94118,6693,$$
1,L5vSeC_sa3TUQW_lticqyA,Chapeau!,4.5,94118,2686,$$
2,DyXoC_NhJW0Xx5j_OPQRHQ,Schubert's Bakery,4.5,94118,1661,$$
3,1U9_ZNruMLf4EL0pMoxb_w,Arsicault Bakery,4.5,94118,1129,$$
4,83dXgt2nG98JJG2F7ai8AQ,Genki Crepes & Mini-Mart,4.0,94118,2198,$$$
5,2XQm-uFcTS7oc8MFP-8olA,B Patisserie,4.5,94115,2447,$$
6,M0JTO3oyu6gxh1mfFjU-dA,San Tung,4.0,94122,6744,$$
7,msT3LrLB4fhN04HYHuFsew,Bella Trattoria,4.0,94118,1385,$$
8,IPpQnGDJVApDEM5A93txtw,Mandalay,4.0,94118,2126,$$
9,6bc2FmFGzrcEvXcS2cOeeA,B Star Bar,4.0,94118,1858,$
10,IJk76B-pTta_klpAZcpQdA,Lou's Cafe,4.5,94118,1474,$$
11,ttarnopezxmp2ROB1N2PaA,Nopa,4.0,94117,5036,$$
12,gqVl3RprESEqkIPeJH0yOg,Zazie,4.0,94117,4336,$$
13,__I9HmtBMV4dDkEgT22V4g,Little Star Pizza,4.5,94117,2860,$$
14,6PzyzeiWjJ0fPpuKZffn9g,California Academy of Sciences,4.0,94118,3090,$$
15,xDwEMq8kgT0eQepn90Jkvg,Arizmendi Bakery,4.5,94122,1902,$$
16,ZfMLpV7p3EvRv3Idpx89sQ,Spruce,4.0,94118,1885,$$
17,KIVq5BlJKTipwtB3NATX0g,Golden Gate Park,4.5,94117,1171,$
18,bE_1J-17ut6t6bvNhkkxSw,Wako Japanese Restaurant,4.5,94118,539,$
19,TmXkYM0N-FjrMasxj5uXsA,Sushi Bistro,4.0,94118,1521,$$
0,MNNpsRXe7Wt5m3Jla9Wk0w,The Alcove,5.0,11104,809,$$
1,FhXjAc6nKLf414KxYujUHw,Roberta's,4.0,11206,2766,$$
2,0L03onqNwxWLrbb_FCK79A,SriPraPhai Thai Restaurant,4.0,11377,2301,$$
3,fRO4Fwe5uRAajMcTwLbVkA,Ayada Thai,4.0,11373,1132,$$
4,l4fwf8VwAokv3MWT45Ab7g,Bunna Cafe,4.5,11237,576,$$
5,DHFEpeJXemrdxIuGGcyurg,De Mole,4.0,11377,605,$$
6,RfxOtJ4SQmEeVX_XjFLWUQ,Otis,5.0,11206,257,$$
7,02sUerL13Wt4Ii2-kDzlow,Rosa's Pizza,4.0,11378,374,$
8,95a04LtXLX6gePhPEwff9A,Amaranto Mexican Restaurant,4.5,11237,331,$$
9,tQcAwscj_LJ1hPtoJ_U_MA,Arepa Lady,4.5,11372,450,$
10,iK2jJQA72XRjf4nUD3cAnA,Tortilleria Mexicana Los Hermanos,4.0,11237,706,$
11,3n96VKiKG5Tte8z-U-TaLg,SoleLuna Restaurant,4.5,11104,376,$$
12,EvLkJaWEXTZ8QNBrxOhDsA,Bunker,4.0,11237,709,$$
13,22CRLIEfJWIO-8RjEiecAg,Akino,4.5,11373,582,$$
14,vpWPgusmUD0cYNKf0uEQIw,Cemitas El Tigre,4.5,11377,213,$$
15,ejuFKvSfGl0JMZO9yzSXNw,Louie's Pizza,4.5,11373,403,$
16,3GMHPnrkFAcqffw3T7JSdQ,Kitchen 79,4.5,11372,594,$$
17,-kVueEw_fyO1Q2Gkmj6Few,Taqueria Santa Fe,4.5,11377,338,$
18,YARIb8L3uOo3fECJP2Pjlg,Slide Bar-B-Q,3.5,11378,577,$$
19,ckDKWs7pyXpRYi06sVedrA,TJ Asian Bistro,4.0,11377,417,$$
0,0gCUhxXl1rb1myDTZuqBhA,Kudo Society Cafe,4.5,07650,320,$
1,azGPyK3p6HDmvQGX0AyDtg,ShabuRo,4.5,07650,387,$$
2,Zllq4CaBBAhbGFIadEXxrA,Pelicana Chicken,4.5,07650,422,$$
3,JUPxlDVMxuRSsqMcH6RCVg,Mitsuwa Marketplace,4.5,07020,1581,$$
4,vQe7_ZW_jBSWKtgSiXGIOA,Soup Dumpling Plus,4.5,07024,786,$$
5,QoEopgcby68Pyv1l52yiBg,Menya Sandaime,4.0,07024,754,$$
6,d5qdAWoPytca1dkkD3lc1w,Mama Chicken,4.5,07650,165,$$
7,wEhVblSf_ks50GC5N_QZGw,Cafe Leah,4.0,07650,264,$
8,ATnx_OJQ3P-q5TKohVB7EA,So Moon Nan Jip,3.5,07650,465,$$
9,vPETBDAb1hHTYrzsKgGg_A,Palisades Park Bakery,4.5,07650,156,$
10,72tQBhszrj8CuhjXPaDBlQ,Rispoli's Pastry Shop,4.5,07657,189,$$
11,iIWMaISFp4K50oHFfq2Oxw,The Cast Iron Pot,4.5,07022,660,$$
12,dgU5NoylJVJ5rDZY_PezkA,Blackbeard Ramen,4.5,07010,482,$$
13,D4QotfnCpx1zgafuKoN5QQ,Obaltan,4.5,07024,242,$$$
14,305E2-X5frgCDyyvy3mXzw,You Chun,4.0,07650,179,$$
15,7q3Wn2RDqeISf9mVJxdspQ,Hiram's Roadstand,4.0,07024,388,$
16,avtl5_yfrg8xjw3ntwQBLw,Chung Dam Dong Restaurant,4.0,07650,214,$$
17,1OUl9rSRujDqL3Hl32ZWxw,Cafe Mocha,4.0,07650,212,$
18,tXKdwUYOm4PpUuFh9Iwc6g,To Sok Chon,4.0,07650,151,$$
19,MWq62A_i9i8i-VoEeSRqRw,BCD Tofu House,4.0,07024,460,$$
0,P58WuRP1AGD9ruE2bZ2urw,Dough,4.5,11205,1721,$
