,business_id,name,rating,zip_code,review_count,price
25,-v5HyepnYLCwhAsWmhFxDg,Le Croissant,4.0,94901,257,$$
26,-wlmZ-b35UJ-GY-59NDxyw,H Mart - Elkins Park,4.0,19027,139,$
27,00DX0YjhWTdDikjdc0W6qQ,Morio's Sushi Bistro,4.5,96814,637,$$
28,00jHmlu0elBhzBsw7Y5pww,Jack & Nellie's,4.0,11375,660,$$
30,02DP6_jh5unwapR4b9xzww,Off Street Cafe,4.5,90703,2281,$$
31,02sUerL13Wt4Ii2-kDzlow,Rosa's Pizza,4.0,11378,374,$
32,05ev984NYfimRN0UiFrxaA,Osteria,4.0,19130,774,$$
33,09FLRYnePKcUwGDDPIOAkg,Biscuit Bitch,4.0,98101,3665,$
34,0CjK3esfpFcxIopebzjFxA,Joe's Shanghai,4.0,10013,6012,$$
35,0FonNwb6KPN-AwkC_yHQ4Q,Tamale Spaceship,4.0,60608,252,$$
36,0Jr2OP0B2MM4LvJY_K6cTQ,Aurora Ristorante,4.5,07011,272,$$
37,0L03onqNwxWLrbb_FCK79A,SriPraPhai Thai Restaurant,4.0,11377,2301,$$
39,0N8cIYLfmoQQJ8gDihmkBg,Yojie Japanese Fondue,4.0,90701,1285,$$
40,0PPM0wxA2r8XVM8vbMm9Pw,MCCB Chicago 时尚食谱,4.5,60616,367,$
41,0SakkRuHhECsDsZ8mRkisQ,IL Triangolo,4.5,11368,446,$$
42,0WyRlH-fxOVLh1b3oEBEEQ,Urth Caffé- Downtown LA,4.0,90013,5153,$$
43,0_igocujv3jmJDxiHba2nQ,Hudson Street Deli,4.0,02909,177,$
44,0bjFYstj8USMzEV4ZQldjA,Redhawk Coffee,5.0,15213,150,$$
45,0eMo-MeawM-tmbwpzv3rDg,Carnitas Uruapan,4.5,60608,393,$
46,0fFLUKl71vv3eNV2xhikEw,Spacca Napoli,4.0,60640,1483,$$
48,0fYNLK7VpBUW4mgFyPCrWQ,Over Easy Cafe,4.5,60625,1451,$$
50,0gCUhxXl1rb1myDTZuqBhA,Kudo Society Cafe,4.5,07650,320,$
51,0hS5hgXSsEOY0R0z0jPL8Q,Orso,4.0,99501,408,$$
52,0lMLRsJZSh2Uh1Eo0YrMPA,Eight Turn Crêpe,4.0,11201,577,$$$
53,0maqJx29uhZkmoBJB1BCqA,Nothing Bundt Cakes,4.5,94925,126,$$
54,0moCmUJglGyqZrWFlV4yhA,Pig In a Pickle,4.0,94925,398,$$
55,0pc352jFnUQFAw8DgmeSjw,5 Rabanitos Restaurante and Taqueria,4.0,60608,446,$$
56,0rSsNKGe2wDJz1NAwdzpgA,The Sandwich Society,4.5,92705,1040,$$
57,0syWUHwfAz1jfuNY6KymPQ,Hula Grill Waikiki,4.0,96815,2606,$$
58,16heVvLqYfLpl8mC1RN3Bg,Laojie Hotpot,4.5,11220,533,$$
60,19o6iblcJvz2hdPouYhXgg,Zum Stammtisch,4.0,11385,446,$$
61,1DSYdXiANghf-xhGbfOqCQ,El Guateque,4.5,00926,12,$$
62,1OUl9rSRujDqL3Hl32ZWxw,Cafe Mocha,4.0,07650,212,$
63,1QCzOsRRotx2B-9q6-BfPw,Khaosan Thai,4.5,92703,129,$$
64,1RGeKwXQwx4Ftm6NhS-Msg,Sabroso Mexican Grill,4.5,92843,2939,$$
65,1U9_ZNruMLf4EL0pMoxb_w,Arsicault Bakery,4.5,94118,1129,$$
66,1ZKbUeFAs0ltSnAYq4ELKw,Trattoria L'incontro,4.5,11105,904,$$$
67,1_snyhjeEuI70cozQW0fzA,Rutt's Hawaiian Cafe,4.0,90066,1667,$$
68,1aD88qNRb08LGBkl84GQTA,Little Collins,4.5,10022,802,$$
69,1b7VzPKVn5D9uSaV4I__lg,Enoteca Umberto,5.0,02903,337,$$$$
71,1c52QZlCSxaJFrg1cnkrKA,Moose's Tooth,4.5,99503,2185,$$
72,1dnS0EKqYvDtRUJTcS-GoA,Los Chamos Arepas,4.5,00979,299,$$
73,1hsW2pGSSDkq65p03e_ACQ,Golden Glow Cookie Company,4.5,10469,31,$
74,1oxMj71XiKQjCbRxECzB7w,Cathedral of Learning,4.5,15289,117,$$
75,1qOS6TKzsaiVVeMVbl6sCA,Wise Espresso Bar,4.0,11235,494,$$
76,1qwxzGRcU1y3tJrsoYQ4Rw,Picco Pizza & Ice Cream,4.0,02116,1155,$$
77,1wJGwfEnfu8tSnCCzR1QFA,Sweet & Natural,4.5,20712,179,$$
78,1wSxClt75nOBS31--dlWYg,Bob's Pizza,5.0,60608,111,$$
79,1xNQduoGeXOwp-06VneKeA,The Serving Spoon,4.5,90302,1844,$$
80,20LSOx_4K2wghTsUx4gSsg,Oceanic Boil,4.5,11372,516,$$
81,22CRLIEfJWIO-8RjEiecAg,Akino,4.5,11373,582,$$
83,22nKUyCIbpnzR6R3_g1ptQ,Carmine's Italian Restaurant - Times Square,4.0,10036,3678,$$
84,23Qrcz2i9e2e8MstUIIO0A,Yuko Kitchen,4.5,90036,1538,$$
85,24p-MWh8_jZWLZnR9X2NgQ,Sabrosura Restaurant,3.5,10462,248,$$
87,24rfs3qcBuZIi2vKATKgag,Kaizen Shabu,4.5,92701,655,$
88,25UVMrpxCoo5dN7K8mM0Cw,Villabate Alba,4.0,11204,457,$$
90,2A18f5TRpM9fBL29byLiAA,Porto's Bakery & Cafe,4.5,91203,8604,$
91,2Adw-3c__Lq1kjz-pDRE5g,Wild Carvery,4.0,91502,808,$
92,2F5L_0MZSPp5egi_yY0-yA,Haley House Bakery Café,4.5,02119,218,$$
93,2IrwjU67gguqLqQqZ1nFPg,Guadalupe Restaurant,4.0,10034,644,$
95,2XQf1Mrj-0R8wDiX5nvx-w,Reggie's Deli & Cafe,4.5,90026,315,$
96,2XQm-uFcTS7oc8MFP-8olA,B Patisserie,4.5,94115,2447,$$
98,2_fEWxdi7DnI6L56PEZv_A,Spenard Roadhouse,4.0,99503,599,$
99,2awGWwpPaU-dBQ7GemIYig,Roaming Rooster - Restaurant,4.5,20018,186,$$
100,2b6Q28zHkBYscJZPp4FMIQ,Mediterranean Halal Food Cart,4.5,21201,180,$$
101,2cS_ncmV3amHvbFYMImKFA,Balconi Coffee Company,4.5,90064,897,$$
102,2cVEsZscNVMHrxPeTLUuLg,Sidecar Doughnuts & Coffee,4.5,92627,3360,$$
103,2f-qNpdVJl2h9L6SHYuICA,Havana Cafe,4.0,10461,773,$$
105,2ggi1luerd3Mf_C82JvCYg,Grimaldi's Pizzeria,3.5,11201,4575,$$
107,2iArxEMmFHny0A2C60zGsw,Gorée Cuisine,4.5,60653,208,$$
108,2l9leXGEP_HRlW5GI92hFQ,Green Table Cafe,4.5,90035,450,$$
109,2q1vRBa2tWAObN7APj3vQw,Oasis Vegan Veggie Parlor,4.5,02121,76,$
110,2rqb2T5IS2D7A6UB5QwNKw,Yun Nan Flavor Garden,4.0,11220,299,$
111,2ryBsj0YPSGfIBedQIWJgA,Shanti Indian Cuisine,4.0,02125,381,$$
112,2u_w3rthRzR2uEihW5BC4A,Giacomo's Ristorante,4.0,02113,3389,$
113,3-zwsfhn6MQkx6NGXC4faQ,Mariscos El Moreno,4.5,90262,165,$$
114,305E2-X5frgCDyyvy3mXzw,You Chun,4.0,07650,179,$$
115,30jrTz8vh1xSXdtXMvt-mA,My Two Cents,4.5,90019,608,$$
116,30l_XL9erNlbDgbcX52HzQ,Public School 310,3.5,90232,1646,$$
117,32It9NN_lVismU9tcuLB0A,Relish,3.5,19138,334,$$
119,32kuNt6NVE2FCzwMhSIkGw,Shorty's Pizza Shack,4.0,76706,180,$
120,34LM8_lP8iwizHBu6YgaQQ,El Jeffe,4.5,11216,226,$$
121,36krOhexcsA8Uetoq52A7g,Top of the Rock,4.5,10112,1610,$$$$
124,37UKeSnOnvPkzqVbXtC3rw,Pastiche,4.5,02903,1040,$$
126,3CJS_XdfehpzzVhocOCFVw,Antojitos Poblanos,4.5,07501,44,$$
127,3GMHPnrkFAcqffw3T7JSdQ,Kitchen 79,4.5,11372,594,$$
129,3PhJ9mwEvDIoDFmGe1GH3g,Vertically Inclined Wilderness Guides,4.0,10473,35,$$
130,3RtD9VadLIF_mYkgnFwIew,Charleston,4.5,21202,475,$
131,3Wn7PMcrglCL4Adxjl80mg,The Helmand,4.0,21201,620,$
134,3XTjerBg_PywBN81Ts45Bg,India's Restaurant,4.5,90029,2293,$$
135,3XhcvunKBpGoh-3fDBZ01w,Mahalo New York Bakery,4.5,11385,151,$$
136,3YYDCmLuk4cVhKwWirn-7Q,Stuff I Eat,4.5,90301,1277,$$
137,3YgzcEWDgn1vPO2pswOeQA,Ravi Kabob House,4.0,22203,698,$
138,3jfH3FY3jH16d6U57lBe_A,All Flavor No Grease,4.0,90059,244,$$
139,3n96VKiKG5Tte8z-U-TaLg,SoleLuna Restaurant,4.5,11104,376,$$
140,3njcbeDFmUugxOFAk-zyig,Ahi Assassins Fish,4.5,96826,651,$$
141,3olyNdEGCUfoMXnC-0ZiLg,Glacier BrewHouse,4.0,99501,1988,$
142,3utNdX0rn1koKiPUk8_SBg,Mario's Italian Lemonade,4.5,60607,572,$$
143,3uyBZNbDk2vRFBBWZOdIUA,Dominick's Restaurant,4.0,10458,337,$
144,3xEfhRaWMSTN8XcuMgBjQA,Fiorino,4.5,19129,321,$$
146,3xvQksDVZQy_nCFwweyoZw,The Sit Down Cafe & Sushi Bar,4.0,60615,333,$
147,4-kYGYagcUzQkZuih8v-SA,El Artesano Restaurant,4.5,07087,195,$$
148,4-sTdXYq9erla8xPBZlmSg,Pink Elephant Bakery,4.5,95116,216,$$
149,40O7uKX-uAG_JDrS-OM85w,Umai Umai,4.5,19130,426,$
150,410wAsjVvvob2epLArtJtw,Bareburger,4.0,11375,772,$$
151,43WlGXdyrAID5svFJk60ag,Bayside Restaurant,4.0,92660,634,$$
152,44SY464xDHbvOcjDzRbKkQ,Ippudo NY,4.0,10003,9900,$$
157,45hQHMdFxw0mh7ZTU--cDQ,The Grange Bar and Eatery,4.0,10031,770,$$
158,49-Nz3Wfu_sSaSskPf227w,Common Grounds,4.0,76706,373,$
159,4EAHGaY2wbkQma_yTBhLiQ,Busboys and Poets - Hyattsville,4.0,20781,1175,$$
160,4Eq3-d9PQKRsx7lBUfjPUA,Taco Zone,4.5,90026,653,$
161,4I_AmIA9OVG0APeGZJbuZg,Bob & Edith's Diner,4.0,22204,805,$$$
162,4L6FyuHmnPqLrGgPNelATQ,Banadir Somali Restaurant,4.5,90301,210,$$
163,4LFbJ8P4jCh70ZNKRig0qw,EMC Seafood & Raw Bar,4.0,90020,3173,$$
165,4MClvr12OXBNvGu8h1yGpA,Sarma,4.5,02145,807,$$$
166,4QMmwnNXiojYoZz_ZanJDw,El Tacorin,5.0,90003,59,$
167,4ZdRHmtb-9DETE0YJ9g4kw,Buen Provecho,4.5,08619,207,$$
168,4jtWfrGODTtbg5sar4cjPA,Cannelle Patisserie,4.5,11370,742,$$
170,4krqWXQqWfTmSh0q0CShGg,DOC D's Southern Desserts,4.5,11233,160,$$
171,4pDEVsC1JGI9Ba9Mjx5aGA,The Chipped Cup,4.0,10031,377,$$
172,4q_TNAw4Jy8__hqb1KltMg,Ike's Sandwiches,4.5,91502,465,$$
173,4rWJGwb3rjDoZHA0AECa5A,Melba's,4.0,10026,1030,$$
175,4wQJ3tI6EpblbVzaFbnehw,Trieu Chau Restaurant,4.0,92703,932,$$
176,4wq9bzoCe3Mh0cPbYH1eDg,Max's Steaks,4.5,19140,554,$
178,4xOPFgrVjxKmRPlfKH-Meg,Binh Duong,4.0,07003,597,$$
179,4yPqqJDJOQX69gC66YUDkA,Peter Luger,4.0,11211,5607,$$
181,50MhEjUPvlzitewauqsqYQ,Pelham Pizza,4.5,10803,148,$$
182,50gFzdVglOz88eFJ6v-26A,Glenn's Diner,4.0,60613,1176,$$
183,50kL1ThoZQUkcBiKmIRc3Q,Tierra Mia Coffee,4.0,90280,577,$$
184,54ElwAyN-o8e4uvOkC85hw,Modern Pastry Shop,4.0,02113,1933,$
185,54oEZ9ZQKjA9qwpz9iXNNg,Wild Scoops,5.0,99501,212,$$
186,57h63V30fRwAP6tm5Rs7Sg,Roscoe's House of Chicken & Waffles,4.0,90019,2773,$$
187,58cDJU4cub1o0o0B4h9GrA,Craigie On Main,4.0,02139,1291,$$$$
188,59JWP6tOxoKIKeMSXcgNFw,Gilben's Bakery,4.5,19150,51,$
189,59WPSN-greEcDh6uLL4Sew,El Horno de Pane,4.5,00918,28,$$
190,59hEst-eXa_psEtiZMLU6A,Joe's Italian Deli,5.0,10458,116,$$
192,5D5GiHm67V4thed30Etzhg,Summer House Santa Monica,4.0,60614,2264,$$
193,5F9s2LEzNsZnLGl-Ss2FMA,Sage Plant Based Bistro - Culver City,4.0,90230,2168,$$
194,5JSRwc90j0V226stp1zWDA,Pomodoro Trattoria,4.5,90024,912,$$
196,5KmP4Hsllqib6ixQ8GK2fA,Toutant,4.0,14203,462,$$
197,5MBgA082jDFf5DbrLN4-nQ,Jackson Bark,4.5,60637,165,$$
198,5Rpjx7Q_e9uXd7Q7zEZuUA,Machu Chicken,4.5,02143,281,$$
199,5TsjdwNt10gxGChQtGGpdg,Gaslight,4.0,02118,2012,$$
200,5g7Kz9ffnv7t47oaomIlqA,Singh's Roti Shop & Bar,3.5,11419,214,$
201,5gcrlif2enGxj7eKAoz-5g,Terravita,4.5,10033,137,$
202,5jN8KhTyxccXCZw0EEer9Q,Belcampo - Larkspur,3.5,94939,419,$$
203,5kfcCQympRu6-BI99XiCCQ,Fronk's,4.0,90706,1482,$$
204,5ksN4f83NeC9t_XsyeFx9A,The 16th Avenue Tiled Steps,5.0,94122,608,$
205,5oL1yc-UdQW23kpQvIcidQ,Menomale Pizza Napoletana,4.5,20018,499,$$
206,5u27mhDjcJ4Y7QbDhRyaXg,Fuku Tea,4.0,15213,180,$
207,5uZYUT0ZJeHhza52ZysSsw,Buen Vecino Café,4.5,00918,39,$$
209,5xp-qHGhzEzXevsSzYrwkg,Pacific Catch,4.0,94123,1572,$$
210,659g7RsTvusdWRhuiXOEvg,Hacienda San Pedro,4.5,00909,113,$$
211,66-K1gf6ToEqd_jo5iUvPA,Opart Thai House,4.0,60606,920,$$
212,67QmiVYdCbG4PRmF61A5bw,Il Corvo Pasta,4.5,98104,1245,$$
213,6ATsp0y68jBVT_e9mJUyYg,Magnolia Table,4.0,76706,1069,$$
214,6BnU1pAeE2Urlx3x4ANigQ,The Cloisters,4.5,10040,627,$
215,6DFobber72AV0mnBV5KeQQ,Anne's Kitchen Table,4.5,19038,136,$$
216,6DbAYZ3iMqHn60Maepqa9Q,Casa Noodle Teriyaki,4.5,90003,122,$
217,6Dd4kTDiikEB3wQp___0fA,Taqueria Los Anaya,4.5,90016,1140,$$
218,6G_NSMacAfdf-WYOpcQ4uw,Eileen's Special Cheesecake,4.5,10012,1589,$
219,6Guo-aozyLnQFtAuP8ZXZg,Queens Comfort,4.0,11103,2081,$$
220,6I28wDuMBR5WLMqfKxaoeg,Pike Place Chowder,4.5,98101,7149,$$
221,6KXJk2AWH3NxZBuCdkggVQ,Whipped Bakeshop,4.5,19125,238,$$
222,6PLtSs9Bi4QDSNBM_u4fNg,The Brewer's Art,4.0,21201,1007,$$
225,6PzyzeiWjJ0fPpuKZffn9g,California Academy of Sciences,4.0,94118,3090,$$
227,6RVhSWX7Z6wsw4CVrZRbkA,Greenhills Traditional Irish Bakery,4.0,02124,87,$
228,6Ty-KKWq6hLZYW8DWEHYvg,Pat O'Brien’s,4.0,70116,2266,$$
229,6XEDZi_ZUiPRZxEhwMO5wQ,Fat Bob's Smokehouse,4.0,14202,453,$$
230,6XTCsnjpa_fC_yjvvGbXQQ,LSTC Refectory,4.5,60615,78,$
231,6XyIq0SJpt9uNwkgWlXfQg,Chiarello's Hamilton Food Market,4.5,08629,31,$
232,6ZKNFPLWRIVWshUkMNlgng,Starbucks Reserve Roastery Seattle,4.5,98101,2810,$$
233,6aCYuLVwqEVAUTpZya3riA,Ward Eight,4.5,60202,195,$$
234,6bc2FmFGzrcEvXcS2cOeeA,B Star Bar,4.0,94118,1858,$
235,6dO3NBDUN9RkjRaQhYrnOA,Humpy's Great Alaskan Alehouse,3.5,99501,947,$$
236,6gl5cTB4mqpIbN2pIwD6hA,City Tamale,4.5,10474,52,$$$
237,6hw-HPdP1oDpCbMHBLid-w,Taste of Lebanon Restaurant,4.5,60640,676,$
238,6i7KnRylm4bhPIApDFSVCg,Dave's Hot Chicken,4.5,90029,2716,$$
239,6olkhTUQghwU7SQBd0fcbg,Inka Wall,4.5,19082,61,$$
240,6rHNSpeKQ40JNAc-RGzBtA,Weaver's Coffee & Tea,4.5,94901,148,$
241,6t9i27Kmiz9MkjeH2kbZ8g,Acai Jungle Cafe,4.5,91502,778,$$
242,70c-BeXWi6mO9IN3_vnpdg,New Park Pizza,4.0,11414,729,$$
247,72tQBhszrj8CuhjXPaDBlQ,Rispoli's Pastry Shop,4.5,07657,189,$$
248,74_AWDgegkGvxbJAgukJAA,Michael's Pastry Shop,4.5,11229,90,$$
249,763ARZeDvQfhXZvkDlKtFw,DMK Burger Bar,4.0,60657,1951,$$
250,763KaVsX7VjQLVCruvb9AA,Izakaya Torae Torae,4.5,96826,718,$$
251,7BYO5bl1C4EoRrMlyAlqgg,bbq Chicken,4.5,19082,60,$$
252,7Br2Xp5XBj5wYEoXWy6fRA,Twisted Tapas,4.0,60626,320,$$
253,7EaiwMVaNdQibSs0yYkE5Q,Sushi Yasuda,4.0,10017,2098,$$
255,7GNQast7U3fmiVXRJoCOlg,Mendocino Farms,4.5,90292,1888,$$
256,7JDVS3xITtyiD2b_j6b8fw,Thai Cafe,4.0,01902,62,$$
257,7MXgbfgsYEIlGuUQfd-VHA,La Casa Del Caffe,4.5,10461,66,$
258,7O1ORGY36A-2aIENyaJWPg,Howlin' Ray's,4.5,90012,5844,$$
261,7Qvh0oFRsoqrO9qNlcMKXQ,Saigon Shack,4.0,10012,2337,$
262,7SWBMtx0xU2-ewRP8sECnw,TLT Food,4.0,90024,1208,$$
263,7T1VAYHIS3cgsDj3iS6JWQ,The Frosted Fox Cake Shop,5.0,19119,73,$
265,7W0C-YTI5oFYXMWrBBfmJA,Wood Ranch BBQ & Grill,4.0,91502,611,$$
266,7ZZPOAxnOR57hxKz8h5GIA,Restaurante Raices,4.0,,84,$$
268,7bJ83Jb_DTAF0eOw8j9fow,Leonard's Bakery,4.5,96816,6517,$
269,7iY35991NhQ1AShJZCNZgA,Sakagura,4.0,10017,1770,$
271,7juJxsuoqYvWa9om6EcxsQ,Bun Bo Hue An Nam,4.0,95122,1780,$$
272,7lO-Ncx_2omtf4Jbg2Agzg,Sugar Hill Cafe,4.5,10031,355,$
273,7lhmzhkct9-blnuBAp_HVQ,Five Stars Thai Cuisine - Togo,4.0,07087,379,$$
274,7lv8jYYurEBFRglhPYALkw,Tampopo Ramen,4.0,10033,370,$$
275,7q3Wn2RDqeISf9mVJxdspQ,Hiram's Roadstand,4.0,07024,388,$
276,7rTl_d-dqlK5dGG31ogSBg,Nanking,4.0,11420,341,$$
278,7rtxuwvcd9958yJY8lrmqg,One World Cafe,3.5,21210,345,$$
279,7vHdYQnh_oMiAaHE0TkAPg,Sweet Passions Bakery,4.0,95116,371,$$
280,7vjcWaAOZ1aMH5ysi9liGQ,Roy's Waikiki,4.5,96815,2478,$$$
282,7vq2CNM69sdrXrtbT2-qEQ,Campania Coal Fired Pizza,4.5,11209,469,$$
283,7zYe_KMo1x32mcXmM51iaw,World Empanadas,4.5,91506,911,$
284,7zjeUx9aWRGpJmiOuk45zw,The Cuban Restaurant and Bar,4.0,07030,979,$$
286,80dIz6llWEew4No641ZQKQ,Burger Heights,4.0,10033,392,$$
287,83dXgt2nG98JJG2F7ai8AQ,Genki Crepes & Mini-Mart,4.0,94118,2198,$$$
288,8HkB3JfIj7_g-MN5ujoRig,Grand Central Terminal,4.5,10017,1378,$
290,8LuSa7JqSoGfb9kvCW72BA,E & V Restaurant,4.0,07502,119,$$
291,8QnDeEDw4PUTxjsfflrrwg,La Isla Restaurant,4.0,07030,864,$$
292,8c7VI0WbA6DjjOtJARGGdg,Thai Princess,4.5,92843,565,$$
293,8d7O75AYy-_NKtYN47np2w,Eat Chow,4.5,92701,510,$$
294,8djajuE-PyQMDBPBQnvTAg,Sascees Southern Style Eatery,4.5,76706,151,$$
295,8gsJbKQXxja5FSvO4qUD-g,Ebisu Japanese Restaurant,4.5,02907,285,$$
296,8jF9wrKrQYLP7jhUlSBPuA,Hobby's Delicatessen & Restaurant,4.5,07102,248,$
298,8nV1CTWTFJVoqXd4iNrtuQ,Ricci's Italian Restaurant,4.5,90706,361,$$
299,8nlajKoZuDkrQJ2cPbCtNQ,Thai Square Restaurant,4.0,22204,537,$$
300,8qSOz7oTPUUCafsMOBBNEQ,Pisillo Italian Panini,4.5,10038,576,$$
301,8xuUthCjEwYO-40S7FPMqQ,Museum Of Fine Arts,4.5,02115,775,$$
302,95a04LtXLX6gePhPEwff9A,Amaranto Mexican Restaurant,4.5,11237,331,$$
303,96svxj2NIOrba2fBMZAqOQ,Bogota Latin Bistro,4.0,11217,2139,$$
305,9AM3zqpnvigkXAARt184eA,Cava Mezze,4.0,22201,1106,$$
306,9EebmPfSytjnkpf5_pXPqw,Taqueria Tijuana,4.5,90003,99,$
307,9FuxqbYXM0vaPnzrQ7B_qQ,Soowon Galbi KBBQ Restaurant,4.5,90005,2505,$$
308,9NHtPMEouz061XK6Q59FvA,La Michoacana Ice Cream and Antojitos,4.5,90262,91,$
309,9N_VN5zNJefWLll9cR0-oA,Another Broken Egg Cafe,3.5,91502,1313,$
310,9OT6A8a6A2CyRXv3FoWBjg,Bagels On Bartow,4.5,10475,52,$
311,9SY1qjFBIo8W48W6OTGWGg,Batter & Berries,4.0,60614,2566,$$
312,9TIZd_j4dnBhfikhxTmpiA,Pera Maraya,4.5,00979,100,$$
313,9WgsvzaiXNAmmQGD0uQxFQ,Thai Holic,4.5,11205,394,$$
314,9WqiX6CdZxg1ju8EjReVkQ,Happy Lamb Hot Pot,4.0,60616,456,$$
315,9atAfNzeCGq6NCfHVpYIUg,Sushi Zo,4.0,90034,735,$$
316,9f48RWEylLgrkCt0-49iHw,Paris Baguette,4.0,19027,134,$$
317,9m678PeuzwYamIf6sysUHg,Marliave,4.0,02108,1281,$
318,9mhqcimD0CYvqxzfj_VXnQ,Little Bad Wolf,4.5,60660,1457,$$
320,9oAjjM88jiZnB-BQlctleg,Lost Dog Cafe,3.5,22204,703,$$$
321,9vNmUIpGcVgilBXnvAWLuA,Boru Ramen,4.0,22204,404,$$
322,9wrSQVOzd-Jxa9wPltjVCw,Pocion,4.5,10033,156,$$
323,9xdXS7jtWjCVzL4_oPGv9A,GW Fins,4.5,70112,2066,$$$
324,9yHnnJxj_iGMWk4V-mWeeg,Peckish Pig,4.0,60202,559,$$
325,9zGHrkw6fw_JoJQ55r_poQ,Broadway Bistro,4.5,02903,334,$$
326,A5e2SU0SOAI3wJWm_YTxCA,Halo Farm,4.5,08648,154,$$
327,A9rVxmIBtHZRvNhbBaGAWg,Szechuan House,4.0,08619,177,$
328,AAQDZdKhtcX7otmOfOF9nw,Gino's Restaurant,4.0,11209,625,$$
330,ABLWvqnpjYT7GZ7jssRx5A,Yankee J-Z Pizza,4.5,10472,57,$
331,ACm6CB7VI0d-K5qNzEODhg,Lettuce Feast,4.0,90001,79,$$
332,AFt1Qcec4_JNr6PWpkRYyw,Sushi Lin,4.5,11217,243,$$
333,AGR_kBvN__I7aTl0rBywAg,Atlantic Fish,4.0,02116,2493,$$
334,ALwH81_sqskLmwfWS-_eeQ,Tank Noodle,4.0,60640,1755,$$
336,AQqUiXi0hn1xu5qVfM54IQ,Beijing Dumpling House,4.5,11435,270,$$
339,ARfLLgpCRmO3a7758UXiiw,Middle East Bakery & Grocery,4.5,60640,345,$
340,ATnx_OJQ3P-q5TKohVB7EA,So Moon Nan Jip,3.5,07650,465,$$
341,AVjY2YHr2856Rml5jmDz7Q,The Burger Palace,4.5,90003,54,$
342,AZc8Q6YW3yhfiEiYIpFzQw,Tan's Tasty Cakes,4.0,08619,57,$$
343,A_YpTLbAlEqeLVSs9bxbEA,Club A Steakhouse,4.5,10022,2707,$$
345,Aazjxg21VH2cncWYBAv68Q,Sottocasa Pizzeria,4.5,11201,613,$$
346,AbLaL2AsZMzL5TTYTyuO-w,Rogers Park Social,4.5,60626,175,$$
347,Ab_eNGXr2PhZSt5thxjJ6Q,G Bar & Kitchen,4.0,01907,100,$$
348,AhQZYSBicl46zx8lGOopDQ,Trinacria Foods,4.5,21201,238,$$
349,Aj3s1c0bU8pXnD3bV3EicQ,Mayura Indian Restaurant,4.0,90232,1163,$$
350,AkcZ1fUyB3RocKLYGFu20Q,Art Institute of Chicago,4.5,60603,1782,$$
351,An8jVrHTF3dauITiD1eC2A,Taqueria El Crucero,5.0,76706,112,$
352,Aohc9uWSAxILFev2TwiMVQ,Philz Coffee,4.5,90017,921,$$
353,ApVoDeSuEXp8Paqc5Mrfzw,Jay & Lloyd's Kosher Deli,4.0,11229,232,$$
354,AteFtKlHnhUdYnRJKJW_bQ,Cajun Craft,4.5,76706,303,$$
355,AwgyJFy0UQdSpEZRMaSNRQ,Banh Mi Ba Le,4.0,02125,356,$
356,AxPJlSxkCJVJk3sSTL_8OA,Philippe the Original,4.0,90012,6075,$
