,index,business_id,review_id,reviewer_rating,reviewer_full,short name,gender,name,rating,zip_code,review_count,price,price_num
22,1,-NG3pA9LEXCxt0Fjd_aYYA,L7HrR7exFFGD-HbIDlq0Vw,5,Zada A.,zada,Female,Linda's Vegetarian Village,4.5,19144,38,$$,2
23,0,-NglVrPdjl3dG-z8ZBzJyQ,y0WGAhbtTp68xls-s70LJQ,5,Conor D.,conor,Male,The Wilky,4.5,11221,149,$$,2
24,0,-O6AeLLCC2kSh0ecAW-ZCg,zzyACLsv6E2WzBlKPMxOoA,5,Kayla B.,kayla,Female,Mariscos La Playita,4.0,90262,122,$,1
25,1,-O6AeLLCC2kSh0ecAW-ZCg,RZOoMZFmTFtS-znc_0TOow,4,Ray G.,ray,Male,Mariscos La Playita,4.0,90262,122,$,1
26,2,-O6AeLLCC2kSh0ecAW-ZCg,dU3PBVeRJwTmbtwTc0g39w,2,Ernie B.,ernie,Male,Mariscos La Playita,4.0,90262,122,$,1
27,0,-OIUunijjcq_ZzyyQhPPFQ,MJEkhGH9Z43K7oilNranrw,5,Dylan M.,dylan,Male,Zorba's Taverna,4.0,19130,450,$$,2
28,1,-OIUunijjcq_ZzyyQhPPFQ,W1DGGH5EUlKvyQfc6YE8fw,3,Tricia M.,tricia,Female,Zorba's Taverna,4.0,19130,450,$$,2
29,2,-OIUunijjcq_ZzyyQhPPFQ,w4Wz6qZbSlzpvyC3uSr7qA,2,George L.,george,Male,Zorba's Taverna,4.0,19130,450,$$,2
30,0,-OplSkpDk33uikS5fO-JQw,BvhSWmuNWGi8t4X5i4QcPA,5,Rob P.,rob,Male,Addictive Wine and Tapas Bar,4.5,11372,195,$$,2
31,2,-OplSkpDk33uikS5fO-JQw,HEQk04siMM5aOEZamGISkw,5,Erick D.,erick,Male,Addictive Wine and Tapas Bar,4.5,11372,195,$$,2
32,0,-V_vrWuJafQM71U1UOEy9w,MdA5r3P9tyEht5zOD2hVhA,5,Catherine Q.,catherine,Female,Marco Polo Italian Ice Cream,4.5,95122,368,$$,2
33,1,-V_vrWuJafQM71U1UOEy9w,fPr6af22unQofl_bvfTCbQ,4,Joy U.,joy,Female,Marco Polo Italian Ice Cream,4.5,95122,368,$$,2
34,2,-V_vrWuJafQM71U1UOEy9w,28uPhi87MCuz4Qfjezpx9Q,4,Taline M.,taline,Female,Marco Polo Italian Ice Cream,4.5,95122,368,$$,2
35,0,-d6GRp2UvFjsX4ay1MI9jw,98bJClcU1-hLQUrCQ9iVLg,5,Alia K.,alia,Female,Bakeshop,4.5,22201,806,$$,2
36,1,-d6GRp2UvFjsX4ay1MI9jw,66EO3dZZVp_iVPUWTQDcPA,5,Richard C.,richard,Male,Bakeshop,4.5,22201,806,$$,2
37,0,-d8E36_poxJgHT415CC6rA,41V9qcsm2zbXXaKAfRVy6w,4,Wendy Y.,wendy,Female,Pho Hoai Restaurant,3.5,11229,295,$,1
38,1,-d8E36_poxJgHT415CC6rA,OlhIKcfYgJ7fZRgLw5OqVg,1,Eric L.,eric,Male,Pho Hoai Restaurant,3.5,11229,295,$,1
39,2,-d8E36_poxJgHT415CC6rA,3onJuV4nPwIPxJnU9qk68Q,4,Suki C.,suki,Female,Pho Hoai Restaurant,3.5,11229,295,$,1
40,1,-dRL6yDxKwoth6KlloMrLg,e8tIbdKkTtm2uW22ofaM1g,5,Zach D.,zach,Male,Northside Social Coffee & Wine,4.0,22201,1196,$$,2
41,2,-dRL6yDxKwoth6KlloMrLg,JEPRRTDKv8U75a4kCSqTSA,5,Matthew R.,matthew,Male,Northside Social Coffee & Wine,4.0,22201,1196,$$,2
42,0,-ddx_SZ4nJJADNpl29i84g,16qPbTTAIdS6ZI9B4gRdsg,5,Muniza S.,muniza,Female,SteelCraft Bellflower,4.5,90706,128,$$,2
43,1,-ddx_SZ4nJJADNpl29i84g,9w6i8CP0LA-zyEF3X0FlnQ,5,Russell N.,russell,Male,SteelCraft Bellflower,4.5,90706,128,$$,2
44,2,-ddx_SZ4nJJADNpl29i84g,2kiZUIKTQzjdUQ_m0VbX-w,4,Megan H.,megan,Female,SteelCraft Bellflower,4.5,90706,128,$$,2
45,0,-ic13XJ9ekpEfshQFPKL4A,EHt9-PpEfYhdVW0b2PGgkQ,5,Tatiana C.,tatiana,Female,Grandchamps Kitchen & Market,4.0,11233,216,$$,2
46,1,-ic13XJ9ekpEfshQFPKL4A,U66p6Afj6mEQZH1xgsEfcQ,3,Micaela T.,micaela,Female,Grandchamps Kitchen & Market,4.0,11233,216,$$,2
47,0,-kHNCSxf_lHi9822c43J7w,NyhQeZCTPiX9rOaU51AuxQ,5,Esther S.,esther,Female,Ora,4.5,60640,483,$$,2
48,1,-kHNCSxf_lHi9822c43J7w,I92oQzJaGZ6z7IN2qEJe8A,5,Tanya A.,tanya,Female,Ora,4.5,60640,483,$$,2
49,2,-kHNCSxf_lHi9822c43J7w,sdBSbiyzvnMyu-4YplSAIA,5,Ernie H.,ernie,Male,Ora,4.5,60640,483,$$,2
50,0,-kVueEw_fyO1Q2Gkmj6Few,DSQj_X9t-4QaEVp_gNRqPw,5,Monte G.,monte,Male,Taqueria Santa Fe,4.5,11377,338,$,1
51,1,-kVueEw_fyO1Q2Gkmj6Few,CSHckguOnBNBKMjWa8cUHQ,4,Jesse F.,jesse,Male,Taqueria Santa Fe,4.5,11377,338,$,1
52,2,-kVueEw_fyO1Q2Gkmj6Few,0pspp_Atc6p9cjmsoMNrWw,4,Christos A.,christos,Male,Taqueria Santa Fe,4.5,11377,338,$,1
53,0,-oEWVnwkd_UHiSHtmPoU3A,H7QEQPVfRrQwBcCQbmCFsA,5,Judy N.,judy,Female,Club Paris,4.0,99501,263,$$,2
54,1,-oEWVnwkd_UHiSHtmPoU3A,C9ooX_eKq5ewKjDS3sGUkw,4,Michael E.,michael,Male,Club Paris,4.0,99501,263,$$,2
55,2,-oEWVnwkd_UHiSHtmPoU3A,NjsXvq720_ltv73LGGeJWg,2,Janny S.,janny,Female,Club Paris,4.0,99501,263,$$,2
56,0,-reM_LQZYKH9APowvHhaxA,1uT0sRipfWn1gKM5A9JY-g,5,Ryan F.,ryan,Male,Ceviche House,4.0,00979,263,$$,2
57,1,-sdMTRmgExufOk6STZFi9w,4i7LrVgQs3wNnw1wM2I-2Q,4,Thomas V.,thomas,Male,Little Goat Diner,4.0,60607,4473,$$,2
58,1,-v5HyepnYLCwhAsWmhFxDg,IhsJEiSVQRomgoTKx64xTg,5,Michele B.,michele,Female,Le Croissant,4.0,94901,257,$$,2
59,2,-v5HyepnYLCwhAsWmhFxDg,WD3nE12OFmsHllCAPjsdBA,5,Ambar C.,ambar,Female,Le Croissant,4.0,94901,257,$$,2
60,0,-wlmZ-b35UJ-GY-59NDxyw,2gKxS_ZqNmA0OOub1hmpJQ,4,Mike H.,mike,Male,H Mart - Elkins Park,4.0,19027,139,$,1
61,1,-wlmZ-b35UJ-GY-59NDxyw,OnocEHasPBseFkNq4w56fQ,5,Kase M.,kase,Male,H Mart - Elkins Park,4.0,19027,139,$,1
62,2,-wlmZ-b35UJ-GY-59NDxyw,YXRK3szpkxbWKS5xS7YBKw,4,Minji S.,minji,Female,H Mart - Elkins Park,4.0,19027,139,$,1
63,0,00DX0YjhWTdDikjdc0W6qQ,lAv261Weq_inOqb0ONub_A,5,Chelsey T.,chelsey,Female,Morio's Sushi Bistro,4.5,96814,637,$$,2
64,1,00DX0YjhWTdDikjdc0W6qQ,plVxT4CXCQX9tfYK6Imc3w,4,Tina L.,tina,Female,Morio's Sushi Bistro,4.5,96814,637,$$,2
65,2,00DX0YjhWTdDikjdc0W6qQ,L6H03EMCO0Dp1_GyeQFFGA,5,Austin N.,austin,Male,Morio's Sushi Bistro,4.5,96814,637,$$,2
66,0,00jHmlu0elBhzBsw7Y5pww,WrGaXtzKzdceNQGpwzqixQ,5,Carie C.,carie,Female,Jack & Nellie's,4.0,11375,660,$$,2
67,1,00jHmlu0elBhzBsw7Y5pww,ctOUz1l4RSNQvNfVIbIX5g,5,Julio R.,julio,Male,Jack & Nellie's,4.0,11375,660,$$,2
68,0,02DP6_jh5unwapR4b9xzww,B1NNa-3U-qcdJMNr54VvIQ,5,Jesse C.,jesse,Male,Off Street Cafe,4.5,90703,2281,$$,2
69,1,02DP6_jh5unwapR4b9xzww,gFSxRqPm-iSKan7CocIXsQ,4,Jonathan C.,jonathan,Male,Off Street Cafe,4.5,90703,2281,$$,2
70,2,02DP6_jh5unwapR4b9xzww,il-DZaDS4QIlQziEjz1CGQ,2,Daniel C.,daniel,Male,Off Street Cafe,4.5,90703,2281,$$,2
71,0,02sUerL13Wt4Ii2-kDzlow,XW5XC5QpAYczNF1ysxNHQw,5,Lola T.,lola,Female,Rosa's Pizza,4.0,11378,374,$,1
72,1,02sUerL13Wt4Ii2-kDzlow,Ef4NnEBAzOe1cg8dZbjOVQ,4,Jane L.,jane,Female,Rosa's Pizza,4.0,11378,374,$,1
73,2,02sUerL13Wt4Ii2-kDzlow,sL7aOB9_i9cacMTSn_VW8Q,4,Carlos L.,carlos,Male,Rosa's Pizza,4.0,11378,374,$,1
74,0,05ev984NYfimRN0UiFrxaA,rAbcGfK8N6a83I5Lu9_8eg,4,Kevin B.,kevin,Male,Osteria,4.0,19130,774,$$,2
75,1,05ev984NYfimRN0UiFrxaA,Uq5Bqbl1S0B_Y-FwPMy0QQ,4,Brian H.,brian,Male,Osteria,4.0,19130,774,$$,2
76,2,05ev984NYfimRN0UiFrxaA,2XFpoFC9h0KA-44hsfT5qg,5,Nonye M.,nonye,Female,Osteria,4.0,19130,774,$$,2
77,0,09FLRYnePKcUwGDDPIOAkg,jwShOe7oZVLJysuvU64c1g,5,Elaine S.,elaine,Female,Biscuit Bitch,4.0,98101,3665,$,1
78,1,09FLRYnePKcUwGDDPIOAkg,zlci1OVR3oUaSDeY_TXenw,3,Maryam Q.,maryam,Female,Biscuit Bitch,4.0,98101,3665,$,1
79,2,09FLRYnePKcUwGDDPIOAkg,MKfxivx7C2OYsSCrN7FrlA,4,Sarah B.,sarah,Female,Biscuit Bitch,4.0,98101,3665,$,1
80,0,0CjK3esfpFcxIopebzjFxA,whUCJeLJsuhJgxtuVdLTUQ,5,Derek W.,derek,Male,Joe's Shanghai,4.0,10013,6012,$$,2
81,1,0CjK3esfpFcxIopebzjFxA,zlvPwLd4lmvpkv-AOR48OA,2,Lindsay L.,lindsay,Female,Joe's Shanghai,4.0,10013,6012,$$,2
82,2,0CjK3esfpFcxIopebzjFxA,s4a_9wxSZsHNPbTiDIpbiQ,3,Kaitlin C.,kaitlin,Female,Joe's Shanghai,4.0,10013,6012,$$,2
83,0,0FonNwb6KPN-AwkC_yHQ4Q,dlUyfNZATLX7oQQqgG_qtQ,5,Jill D.,jill,Female,Tamale Spaceship,4.0,60608,252,$$,2
84,1,0FonNwb6KPN-AwkC_yHQ4Q,VZ8RcRSjePvYlt4qDBOdUA,5,Michael M.,michael,Male,Tamale Spaceship,4.0,60608,252,$$,2
85,2,0FonNwb6KPN-AwkC_yHQ4Q,bOesqbs5NnHWeEIjHcCRjw,5,Geoffrey S.,geoffrey,Male,Tamale Spaceship,4.0,60608,252,$$,2
86,0,0Jr2OP0B2MM4LvJY_K6cTQ,fgqXVNyHlh1wCp_bqjTEtw,5,John V.,john,Male,Aurora Ristorante,4.5,07011,272,$$,2
87,2,0Jr2OP0B2MM4LvJY_K6cTQ,9YDLsC8f6Y06YSYdDQ1vcw,5,Anthony V.,anthony,Male,Aurora Ristorante,4.5,07011,272,$$,2
88,0,0L03onqNwxWLrbb_FCK79A,iGEzcQ4z3V475fhv-t-Byg,4,Scott S.,scott,Male,SriPraPhai Thai Restaurant,4.0,11377,2301,$$,2
89,1,0L03onqNwxWLrbb_FCK79A,6WjgYV3gzy1B-UQUWdEbaQ,5,Darrin N.,darrin,Male,SriPraPhai Thai Restaurant,4.0,11377,2301,$$,2
90,2,0L03onqNwxWLrbb_FCK79A,Zhe0jd1TIqFAmxyH8BI5fA,5,Arjun A.,arjun,Male,SriPraPhai Thai Restaurant,4.0,11377,2301,$$,2
91,0,0N8cIYLfmoQQJ8gDihmkBg,vWl-bcNlTBryCTIWIcgRcA,5,Jessica U.,jessica,Female,Yojie Japanese Fondue,4.0,90701,1285,$$,2
92,2,0N8cIYLfmoQQJ8gDihmkBg,T83FnB6ANakOLvHaI8IBUw,3,Monica S.,monica,Female,Yojie Japanese Fondue,4.0,90701,1285,$$,2
93,1,0PPM0wxA2r8XVM8vbMm9Pw,8lvdK-Hpd7SP_pDkBKHJxw,3,Thomas V.,thomas,Male,MCCB Chicago 时尚食谱,4.5,60616,367,$,1
94,2,0PPM0wxA2r8XVM8vbMm9Pw,51K5vzn0-j__-szaMYVTzA,5,Anthony L.,anthony,Male,MCCB Chicago 时尚食谱,4.5,60616,367,$,1
95,0,0SakkRuHhECsDsZ8mRkisQ,4Y-eonSzeN5HM6eZfVdxZg,5,Julie T.,julie,Female,IL Triangolo,4.5,11368,446,$$,2
96,1,0SakkRuHhECsDsZ8mRkisQ,0feaHd4gLxnZ5D8l0lm9gw,5,Matt S.,matt,Male,IL Triangolo,4.5,11368,446,$$,2
97,2,0SakkRuHhECsDsZ8mRkisQ,HJuLz2G1W-UUBfn0O-q-Gw,4,Olivia C.,olivia,Female,IL Triangolo,4.5,11368,446,$$,2
98,0,0WyRlH-fxOVLh1b3oEBEEQ,p6TYn_2DlClA3cWUllMjMA,4,Sidney C.,sidney,Male,Urth Caffé- Downtown LA,4.0,90013,5153,$$,2
99,2,0WyRlH-fxOVLh1b3oEBEEQ,7rl6LiOAtHHWvSezlSvXrQ,2,Yessica C.,yessica,Female,Urth Caffé- Downtown LA,4.0,90013,5153,$$,2
100,0,0_igocujv3jmJDxiHba2nQ,y0IsVrLNbuUqhBewPy1UoA,5,Vanessa B.,vanessa,Female,Hudson Street Deli,4.0,02909,177,$,1
101,1,0_igocujv3jmJDxiHba2nQ,EjoQPI-KkoBI2KRCl9Da_w,4,Clay L.,clay,Male,Hudson Street Deli,4.0,02909,177,$,1
102,2,0_igocujv3jmJDxiHba2nQ,zF3101gTSmh1H4ZGp0m_Kg,3,Diane M.,diane,Female,Hudson Street Deli,4.0,02909,177,$,1
103,0,0bjFYstj8USMzEV4ZQldjA,05zIkRmbapHvxZ3BOXFLdQ,5,Mackenzie B.,mackenzie,Male,Redhawk Coffee,5.0,15213,150,$$,2
104,2,0bjFYstj8USMzEV4ZQldjA,5l5WIYIHbYvhvS7UAJIg4Q,5,Evan B.,evan,Male,Redhawk Coffee,5.0,15213,150,$$,2
105,0,0eMo-MeawM-tmbwpzv3rDg,uSw_GKpM8qfkaaP_S2JIDg,5,Kimberly E.,kimberly,Female,Carnitas Uruapan,4.5,60608,393,$,1
106,1,0eMo-MeawM-tmbwpzv3rDg,y2naAfzvvW9fXQNyvKNBVw,5,Denisse R.,denisse,Female,Carnitas Uruapan,4.5,60608,393,$,1
107,2,0eMo-MeawM-tmbwpzv3rDg,tHeapXOv9GQ_cuL2AqQIuA,4,Cesar M.,cesar,Male,Carnitas Uruapan,4.5,60608,393,$,1
108,0,0fFLUKl71vv3eNV2xhikEw,RwQF-3JUlVG_JQuH7W7PSA,5,Emily R.,emily,Female,Spacca Napoli,4.0,60640,1483,$$,2
109,1,0fFLUKl71vv3eNV2xhikEw,yIy0pV3Q2VaPsq_2G7ZPTg,5,Adam P.,adam,Male,Spacca Napoli,4.0,60640,1483,$$,2
110,2,0fFLUKl71vv3eNV2xhikEw,f5a4ImuZkXcc5-kTnRlxsA,3,Amy L.,amy,Female,Spacca Napoli,4.0,60640,1483,$$,2
111,0,0fYNLK7VpBUW4mgFyPCrWQ,Jfx8Yb7AEd1ltFojzhtCqw,5,The FoodBoss S.,the,Male,Over Easy Cafe,4.5,60625,1451,$$,2
112,0,0gCUhxXl1rb1myDTZuqBhA,7jUoLOjcwEdySfIYhy0zyg,5,Monique B.,monique,Female,Kudo Society Cafe,4.5,07650,320,$,1
113,1,0gCUhxXl1rb1myDTZuqBhA,jcUv7Tl0RuSMsIMspPglng,5,Dawn R.,dawn,Female,Kudo Society Cafe,4.5,07650,320,$,1
114,0,0hS5hgXSsEOY0R0z0jPL8Q,f0gBsLkbjM1SWwlgxxvYVQ,5,Nancy S.,nancy,Female,Orso,4.0,99501,408,$$,2
115,1,0hS5hgXSsEOY0R0z0jPL8Q,X8a8ftzZVzXZHdc1JutseA,3,Kristin B.,kristin,Female,Orso,4.0,99501,408,$$,2
116,2,0hS5hgXSsEOY0R0z0jPL8Q,-BMR5eJcH3n_EJGwGAykfg,2,Jess S.,jess,Female,Orso,4.0,99501,408,$$,2
117,0,0lMLRsJZSh2Uh1Eo0YrMPA,Y60egYx3YLdvLi28pLBOKg,5,Carol J.,carol,Female,Eight Turn Crêpe,4.0,11201,577,$$$,3
118,2,0lMLRsJZSh2Uh1Eo0YrMPA,2UZoUyyyc31XwvIXjuISaQ,5,Tatiana D.,tatiana,Female,Eight Turn Crêpe,4.0,11201,577,$$$,3
119,0,0moCmUJglGyqZrWFlV4yhA,vtk84HR5LX4wnEp68f3lZA,4,Brandon F.,brandon,Male,Pig In a Pickle,4.0,94925,398,$$,2
120,1,0moCmUJglGyqZrWFlV4yhA,Og_afZe6QR0KyAfWuM_3DQ,5,Neil W.,neil,Male,Pig In a Pickle,4.0,94925,398,$$,2
121,2,0moCmUJglGyqZrWFlV4yhA,x5gridS4Tnq-1G0yb8G2eQ,4,Michael L.,michael,Male,Pig In a Pickle,4.0,94925,398,$$,2
122,0,0pc352jFnUQFAw8DgmeSjw,eZS0Fp6Fi1qfPSo7ZO_B2Q,5,Barney C.,barney,Male,5 Rabanitos Restaurante and Taqueria,4.0,60608,446,$$,2
123,1,0pc352jFnUQFAw8DgmeSjw,bhnrzdXZJSmzN6ajZG54wg,5,Mallory S.,mallory,Female,5 Rabanitos Restaurante and Taqueria,4.0,60608,446,$$,2
124,2,0pc352jFnUQFAw8DgmeSjw,w_hT0IuXd8IJjlGFURH4eQ,5,Mona S.,mona,Female,5 Rabanitos Restaurante and Taqueria,4.0,60608,446,$$,2
125,0,0rSsNKGe2wDJz1NAwdzpgA,Q3quxukx11vpiTODeRIv1A,5,Davis N.,davis,Male,The Sandwich Society,4.5,92705,1040,$$,2
126,1,0rSsNKGe2wDJz1NAwdzpgA,qwXkCd1OeZAWrop8hU-V4A,4,Tony P.,tony,Male,The Sandwich Society,4.5,92705,1040,$$,2
127,2,0rSsNKGe2wDJz1NAwdzpgA,EyWI_3vi6IsVfzF35g8jpQ,4,Daphne P.,daphne,Female,The Sandwich Society,4.5,92705,1040,$$,2
128,0,0syWUHwfAz1jfuNY6KymPQ,yzSDWvsyEjUo3UI7BXtPMQ,5,Kristin B.,kristin,Female,Hula Grill Waikiki,4.0,96815,2606,$$,2
129,1,0syWUHwfAz1jfuNY6KymPQ,Mz--ENsPDg00mUPSkYaxXQ,4,Debra C.,debra,Female,Hula Grill Waikiki,4.0,96815,2606,$$,2
130,2,0syWUHwfAz1jfuNY6KymPQ,d1QLthVMVGpmTwJNOt_99A,1,Ajay S.,ajay,Male,Hula Grill Waikiki,4.0,96815,2606,$$,2
131,0,16heVvLqYfLpl8mC1RN3Bg,SHUPZYUF_HNeCiHrbcrq3g,5,Sally T.,sally,Female,Laojie Hotpot,4.5,11220,533,$$,2
132,2,16heVvLqYfLpl8mC1RN3Bg,ovErX-VuV8oTSB0Xj6VkcA,4,Flora L.,flora,Female,Laojie Hotpot,4.5,11220,533,$$,2
133,0,19o6iblcJvz2hdPouYhXgg,BLP6cqfibgUWmgtTRKH_rw,5,Matthew K.,matthew,Male,Zum Stammtisch,4.0,11385,446,$$,2
134,1,19o6iblcJvz2hdPouYhXgg,F23yInPkeFh81CgTmIoAUA,2,Bill A.,bill,Male,Zum Stammtisch,4.0,11385,446,$$,2
135,2,19o6iblcJvz2hdPouYhXgg,olGz17DsswBla05h1ruJiA,4,Christine R.,christine,Female,Zum Stammtisch,4.0,11385,446,$$,2
136,0,1DSYdXiANghf-xhGbfOqCQ,OhMRfPJjQszR4Fm_yCP4Zg,5,Olivia C.,olivia,Female,El Guateque,4.5,00926,12,$$,2
137,2,1DSYdXiANghf-xhGbfOqCQ,XuWXAPvvwUVUQ9LjVxjIJQ,5,Ricky L.,ricky,Male,El Guateque,4.5,00926,12,$$,2
138,0,1OUl9rSRujDqL3Hl32ZWxw,c8ei1ZljMHZMDAQGLu44SQ,4,Grace H.,grace,Female,Cafe Mocha,4.0,07650,212,$,1
139,2,1OUl9rSRujDqL3Hl32ZWxw,pi1ltbZyV07XGqfrJliEfQ,4,Angelica J.,angelica,Female,Cafe Mocha,4.0,07650,212,$,1
140,1,1QCzOsRRotx2B-9q6-BfPw,ea8fROxLHapTdvqiPcQGlQ,4,Howard Z.,howard,Male,Khaosan Thai,4.5,92703,129,$$,2
141,2,1QCzOsRRotx2B-9q6-BfPw,mWE4bSO_qlOoOj9AsCaSTw,3,Jackie C.,jackie,Female,Khaosan Thai,4.5,92703,129,$$,2
142,0,1RGeKwXQwx4Ftm6NhS-Msg,6ICrfdHElN7pUIijpwEopg,5,Betsy M.,betsy,Female,Sabroso Mexican Grill,4.5,92843,2939,$$,2
143,1,1RGeKwXQwx4Ftm6NhS-Msg,BTAhViCjOMC-_vv2oHmA8g,4,Chris G.,chris,Male,Sabroso Mexican Grill,4.5,92843,2939,$$,2
144,2,1RGeKwXQwx4Ftm6NhS-Msg,IoJaFeYgXnzRZ7vpObEk3w,4,Miguel F.,miguel,Male,Sabroso Mexican Grill,4.5,92843,2939,$$,2
145,0,1U9_ZNruMLf4EL0pMoxb_w,fAIm26CWo2pCNY2Lg4_9Bw,5,Tiana N.,tiana,Female,Arsicault Bakery,4.5,94118,1129,$$,2
146,0,1ZKbUeFAs0ltSnAYq4ELKw,uRMoImUAvTYJR3pbwqoQQA,5,Mitchell G.,mitchell,Male,Trattoria L'incontro,4.5,11105,904,$$$,3
147,1,1ZKbUeFAs0ltSnAYq4ELKw,aRYn5JQUCOqhnqLGGo4_Xg,5,Kamilla B.,kamilla,Female,Trattoria L'incontro,4.5,11105,904,$$$,3
148,2,1ZKbUeFAs0ltSnAYq4ELKw,Pfu5mAb8jcJuv2m1X23ISg,5,Marge W.,marge,Female,Trattoria L'incontro,4.5,11105,904,$$$,3
149,1,1_snyhjeEuI70cozQW0fzA,w_HWxpOMesUFlSoQoR-_5w,4,Doug G.,doug,Male,Rutt's Hawaiian Cafe,4.0,90066,1667,$$,2
150,2,1_snyhjeEuI70cozQW0fzA,MY84eFgKa_Prpm52NpbGQg,4,Connie X.,connie,Female,Rutt's Hawaiian Cafe,4.0,90066,1667,$$,2
151,0,1aD88qNRb08LGBkl84GQTA,gSdb3HkFAUwXIDC-HsBHeQ,5,Sharon Y.,sharon,Female,Little Collins,4.5,10022,802,$$,2
152,1,1aD88qNRb08LGBkl84GQTA,PqO76uXg8UIJszP9OgrivQ,4,Leah K.,leah,Female,Little Collins,4.5,10022,802,$$,2
153,2,1aD88qNRb08LGBkl84GQTA,HYWONvT5Z0Z2E_Djwd2umQ,5,Eric P.,eric,Male,Little Collins,4.5,10022,802,$$,2
154,0,1b7VzPKVn5D9uSaV4I__lg,s8rBi0XQ-YbzZ6YdnHGcMA,5,Valeria G.,valeria,Female,Enoteca Umberto,5.0,02903,337,$$$$,4
155,1,1b7VzPKVn5D9uSaV4I__lg,y2z30vV94751Lr_JIwagmQ,5,Alan B.,alan,Male,Enoteca Umberto,5.0,02903,337,$$$$,4
156,1,1c52QZlCSxaJFrg1cnkrKA,SeoBC31wqWgpS4Cmb84dcA,4,Shane O.,shane,Male,Moose's Tooth,4.5,99503,2185,$$,2
