,business_id,name,rating,zip_code,review_count,price
85,0O0DV4tKQkp2lS2wGcg_7A,Bin 5,4.5,10305,344,$$$
87,0PqypkmitBHGqXOQrp4DjA,Domenico's Pizzeria,4.0,10309,63,$$
88,0SakkRuHhECsDsZ8mRkisQ,IL Triangolo,4.5,11368,445,$$
91,0ef3Q3RvIqfFzZoOfA2amg,Dinosaur Bar-B-Que,3.5,11215,1590,$$
93,0lMLRsJZSh2Uh1Eo0YrMPA,Eight Turn Crêpe,4.0,11201,577,$$
94,0mRtZ39VQI5CfHEJ7zDwug,Duck Wong,4.0,11214,173,$
96,0rtIHe-uwLhKT5kQvpEogA,Rita's Italian Ice,4.0,11224,66,$
97,0vg2Z-HPwkyVVX613j2ysg,Peng's Noodle Folk,4.5,10028,419,$$
98,0xl3JnEgbA4P6KKfJYup6w,Violette's Cellar,4.0,10306,248,$$
99,0zvo5YGRwC8FB7zwHi_Wig,Sushi You,4.0,11364,204,$$
102,16ZnHpuaaBt92XWeJHCC5A,Olio e Piú,4.0,10014,2025,$$
103,16heVvLqYfLpl8mC1RN3Bg,Laojie Hotpot,4.5,11220,528,$$
110,18SaER8etYVDPlf9hS5Jvw,Rippers,3.5,11693,111,$$
112,19o6iblcJvz2hdPouYhXgg,Zum Stammtisch,4.0,11385,446,$$
117,1DfbZ0VsSCg9g1KILmnvzQ,Per Se,4.5,10019,1623,$$$$
120,1Ed-tb_0dBGrXfsYyehmvg,Momofuku Ssam Bar,4.0,10003,2420,$$$
122,1GnRQ4jyz9STASHI96YmYQ,Kawaii Sushi,3.5,11414,76,$$
124,1OZPOWZwJr-hpvMt6TD4ug,Milkflower,4.5,11106,613,$$
126,1Q3oaJahyGRogDWgpo7PIw,Five Leaves,4.0,11222,1585,$$
127,1RRD6Ub4QEW9ZeyaBMx5jQ,Mountain Province,4.5,11206,254,$
128,1Xfz59j6iyGH6Z-GtSJblA,How Greek It Is,4.0,10306,125,$$
129,1ZKbUeFAs0ltSnAYq4ELKw,Trattoria L'incontro,4.5,11105,903,$$$
135,1aD88qNRb08LGBkl84GQTA,Little Collins,4.5,10022,798,$$
137,1fYBZCQh_fI8XUOpZ15Vag,Georgian Deli and Bakery,5.0,11214,45,$
138,1go9HCgJQ-Ndk7_Kxi-x8g,Der Pioneer,4.5,11218,130,$$
139,1hsW2pGSSDkq65p03e_ACQ,Golden Glow Cookie Company,4.5,10469,31,$
140,1j93J41t3Ni40IbrULfICw,Misaki Sushi,4.5,10309,91,$$
141,1lU3jq0jI527nlRC-aTKXg,Muscle Maker Grill,3.5,10465,103,$$
142,1qOS6TKzsaiVVeMVbl6sCA,Wise Espresso Bar,4.0,11235,492,$$
145,1thBGawoqRUHqCfQMZycYQ,S&S Cheesecake,4.5,10463,176,$$
148,1ubEg-rrSE8IWXl6lJzIGw,Nur Thai,4.0,11374,515,$$
150,1v6RxS1eKw5SevqNyh6Pjw,Chick In,3.5,11427,186,$$
151,20LSOx_4K2wghTsUx4gSsg,Oceanic Boil,4.5,11372,514,$$
157,22CRLIEfJWIO-8RjEiecAg,Akino,4.5,11373,573,$$
164,22nKUyCIbpnzR6R3_g1ptQ,Carmine's Italian Restaurant - Times Square,4.0,10036,3663,$$
168,24p-MWh8_jZWLZnR9X2NgQ,Sabrosura Restaurant,3.5,10462,247,$$
172,25UVMrpxCoo5dN7K8mM0Cw,Villabate Alba,4.0,11204,458,$$
178,26E3j9l0XW_onVIUP-ThCw,Heidi's House By The Side Of The Road,4.5,10075,597,$$
179,2Bg8Jfl2FvH1unmvxNS0dQ,Sik Gaek,4.0,11377,558,$$
180,2D7orDrXzflLL1TRmWGPMw,Utopia Bagels,4.5,11357,546,$
184,2E2f5H4SltGyD8ciTu8AKg,Chimu Bistro,4.0,11211,792,$$
185,2Ga76-_btMgRTcHPy7kAUg,Ortobello Restaurant,4.0,11204,239,$$
186,2I0GExiJv27i_oi8b-te9Q,Hot Peppers,4.5,11364,191,$$
193,2IrwjU67gguqLqQqZ1nFPg,Guadalupe Restaurant,4.0,10034,645,$$
200,2LcsDUTlvovnFz-SEcSJTQ,Astoria Seafood,4.0,11101,636,$$
202,2O5w-15_AVnnVJEtlWWE_A,Clinton Hall,4.0,10458,148,$$
203,2f-qNpdVJl2h9L6SHYuICA,Havana Cafe,4.0,10461,772,$$
208,2ggi1luerd3Mf_C82JvCYg,Grimaldi's Pizzeria,3.5,11201,4575,$$
211,2rqb2T5IS2D7A6UB5QwNKw,Yun Nan Flavor Garden,4.0,11220,299,$
213,2tPFIQsuvcS-T0r7NtaKAg,John & Joe's Pizzeria,4.0,10462,163,$
215,2tTUnW5filzR3YG-G7rZ0w,Benyam Cuisine,5.0,10039,102,$$
217,2xQmBB6w-W6lxiex80fA9A,Luigi's Pizzeria,4.5,11205,238,$
218,3-V_t6VGlYvP9mr05AGeOg,Ralph's Diner,3.5,11691,13,$
219,34LM8_lP8iwizHBu6YgaQQ,El Jeffe,4.5,11216,225,$$
222,3GMHPnrkFAcqffw3T7JSdQ,Kitchen 79,4.5,11372,593,$$
229,3IjBYkdXARUQXUEBeJ9KLg,Defonte's of Staten Island,4.5,10304,92,$$
231,3K7Kc82bhU6-qjAjsBs3Fw,Lao Bei Fang Dumpling House,4.0,11373,562,$
233,3VdNPvj6d6EJ2fZj7p1n9g,La Villa Pizzeria & Restaurant,3.5,11234,286,$$
235,3XhcvunKBpGoh-3fDBZ01w,Mahalo New York Bakery,4.5,11385,151,$$
240,3gqKLANaXNsHZnPDjKrcTg,Win Son,4.0,11206,440,$$
241,3lLBRLbXAIgd1yZgWgnfeg,Dutch Kills,4.0,11101,751,$$
242,3n96VKiKG5Tte8z-U-TaLg,SoleLuna Restaurant,4.5,11104,378,$$
243,3qzwtPlFyBaHbahR27vT1g,Mona Lisa Pizzeria,4.0,10312,52,$
244,3uyBZNbDk2vRFBBWZOdIUA,Dominick's Restaurant,4.0,10458,337,$$
248,410wAsjVvvob2epLArtJtw,Bareburger,4.0,11375,772,$$
252,42qsGN56bAsPhv5mhRZmGw,Landin Mac & Cheese,4.0,10455,124,$
256,43y93456fzLVTF7LdlZikw,La Boulangerie,4.0,11375,503,$$
257,44SY464xDHbvOcjDzRbKkQ,Ippudo NY,4.0,10003,9898,$$
275,45hQHMdFxw0mh7ZTU--cDQ,The Grange Bar and Eatery,4.0,10031,761,$$
279,461hss6jSwjN8FdiZgN6wA,The Original Goodfella's Brick Oven Pizza,4.0,10305,239,$$
281,49ST--X1jcIPzUIM1O3K6w,Mominette,4.0,11237,664,$$
283,4AGPKsdpj5oKJeA9ENiHDQ,John's Pizzeria & Restaurant,4.0,11432,155,$
286,4CAJ-JvgbzBdoWq1CXtCFw,Umi Sushi,4.5,11366,595,$$
292,4CN1VGt2KbFKYvCMBfYg8Q,Red Pipe Cafe,4.0,11375,433,$$
293,4DQ1S0s5ViRsw_wpcT65cw,John Brown Smokehouse,4.0,11101,880,$$
294,4DVvKcNIdXxOLbdOm2sRmQ,PLG Coffee House and Tavern,4.0,11225,250,$
296,4KHjnRNvrkKHchEznhlnSA,Sweet Chick,4.0,11211,1946,$$
298,4MqJOLaeqCgBFQmMFPfe3g,Clover Club,4.0,11201,762,$$
299,4N9sZoHwmHZIjwuA0x1sGg,Delta Sky Club,3.5,11430,205,$$
300,4NjA3ySK_nxw2N2k7LIGeg,Killmeyer's,3.5,10309,132,$$
301,4QztwpKtBZjtYXNRc1U2ZA,Torigo Japanese Restaurant,4.5,11001,326,$$
304,4SbHaMiLLG8o7FFcWW5sFg,Brownstone Diner & Pancake Factory,3.5,07302,1308,$$
305,4axlhxyN2bKuRWfnY2IhuQ,Tabaré,4.0,11211,633,$$
306,4eunUQbqhwW70tfxQZLKfg,Giovannis Trattoria,4.0,10312,102,$$
308,4jPuEFlXdxPSPCGArL-m2w,Avitabile Deli,4.5,10704,30,$$
309,4jtWfrGODTtbg5sar4cjPA,Cannelle Patisserie,4.5,11370,741,$$
316,4krqWXQqWfTmSh0q0CShGg,DOC D's Southern Desserts,4.5,11233,159,$
318,4pDEVsC1JGI9Ba9Mjx5aGA,The Chipped Cup,4.0,10031,377,$$
322,4pNgTzw8Ru4bW7hXAeO6eA,La Vue,3.5,11235,133,$$$$
323,4q8jF2pKoWYbJXYmSNMG1g,Rosario's,4.5,11105,142,$$
324,4rWJGwb3rjDoZHA0AECa5A,Melba's,4.0,10026,1025,$$
326,4ttqjZMCsfz6X0kQ_KR0xQ,Orale Mexican Kitchen,4.0,07302,1055,$$
327,4ui3iE-x4GLrTFqndNwoVQ,De Islands,4.0,11236,62,$$
328,4x-lgRcsLHffWP5dvMqNMA,Bourbon Street,3.5,11361,675,$$
329,4yPqqJDJOQX69gC66YUDkA,Peter Luger,4.0,11211,5597,$$$$
336,50Fl_LqDRpf_4lLd2ZbF8g,Hamza & Madina,4.0,11004,120,$
340,50MhEjUPvlzitewauqsqYQ,Pelham Pizza,4.5,10803,148,$$
341,52kgzsOIYvXo2NPAZ369qg,Casa Restaurant & Lounge,4.0,10465,106,$$
342,59hEst-eXa_psEtiZMLU6A,Joe's Italian Deli,5.0,10458,115,$$
350,5E6LTQjEV165iARSX2IoVg,Pastosa Ravioli,4.5,10310,57,$$
352,5L5sMG3xP-UUIuTtxMWZwQ,Empanada City,4.5,11225,177,$
354,5MIg1OkKZnk9mwRbMoVFEQ,The Bronx Burger House,3.5,10471,215,$$
355,5TX0X8w5ssIACU_pnBEq6g,Tony's Di Napoli,4.0,10036,2034,$$
357,5Uxgo1hIzZNPPGmh40AGWQ,Rajdhani Indian Restaurant,4.0,11427,153,$$
363,5V4cUVikPN8ALWXBVdjltw,Mariella,4.5,11215,326,$$
364,5VMaxD9JBGZTqacKU6yCSw,Peter Luger Steak House,4.0,11021,1098,$$$$
368,5VVIjZOx_WRvHyXao_yffg,Pizza Studio,4.0,11239,71,$
370,5WMGy-lEcQPfLb3q7erS-Q,Acquista Trattoria,4.0,11366,369,$$
375,5XM9kHwoLihdX9V9f6XzGw,Alfonso's Pastry Shoppe,4.0,10312,58,$$
377,5_td12Bpe3Rk6DVVvgZDTw,Rockaway Beach Bakery,4.5,11693,44,$$
379,5aYCw5FVXqWJ3U28jPj7Dg,Angela's Pizzeria,4.5,11208,47,$
381,5f3M0k7mTjrKoQFJW-PFzg,Lock Yard,4.0,11209,296,$$
382,5gcrlif2enGxj7eKAoz-5g,Terravita,4.5,10033,137,$$
386,5ky4KlsPIACplqhg28XOAg,Avocado Sushi,4.0,10309,70,$$
388,5o-jorn07AInbmlNlYGC0g,Dear Mama Coffee,4.5,10029,262,$
389,5qF6oqYOeivUbsVf1MsQAA,Aoyu Sushi,4.5,10463,229,$$
391,5x3oqYnMmlnMSLB_jEzwFA,Ali Baba's,4.0,11580,72,$
392,64i-2H8rLLs55RP89Ole4A,Bagel Pub,4.0,11215,445,$
393,64myhcNVkOJ-0GRVVWu6Cw,The Cookie Jar,4.5,10310,149,$$
396,69_uRnB0amB6FbmASCo0-A,Pho Che,4.0,11358,283,$$
397,6AgpmRu1zjO_eNhoMhTE-A,Hard Times Christmas Liquors at the Sunset bar,4.0,11237,359,$$
399,6B3iu_WSfyZU2fqSH1GTzQ,Kingsbridge Social Club,4.5,10463,176,$$
402,6CaGhpvNWMazJZL1v_JkCA,PEQUE Vinos + Tapas Bar & Restaurant,4.0,10039,214,$$
404,6Ct7OeTRn4caY9g0swFBsw,La Contenta,4.5,10002,720,$$
405,6G_NSMacAfdf-WYOpcQ4uw,Eileen's Special Cheesecake,4.5,10012,1588,$
408,6Guo-aozyLnQFtAuP8ZXZg,Queens Comfort,4.0,11103,2079,$$
415,6JPEtl_q1KO0B1navU3VYQ,Fusion East,3.0,11239,193,$$
417,6KzJ3JEOQ4QrVbrrRtBxQw,Avli The Little Greek Tavern,4.0,11361,796,$$
425,6MZMwOfXN3_O6wOR9pjNPA,Amore Pizzeria,4.0,11354,412,$
426,6NfeqE-5OBXfGBXhr4PJVg,The Dolar Shop,4.5,11354,725,$$$
431,6XX2Ytf8nYqh8dRhz9Kk_g,Mike's Bagels,4.0,10032,191,$
432,6YsCjSkCoUJ6rVDJe04Yuw,Lhasa Fast Food,4.5,11372,302,$
433,6c5jmCgWThXLrywOYrg0rw,The Bayhouse,3.0,11697,41,$$
434,6gl5cTB4mqpIbN2pIwD6hA,City Tamale,4.5,10474,52,$
437,6mCqJUpV16kkmeZ1-mLXBg,Mezcals Mexican Restaurant,4.0,10314,104,$$
438,6oQ8eDd5PCf5Jr17RflH_g,Banter Irish Bar and Kitchen,4.0,11375,680,$$
442,7-jMpWGUxPB8EEtmoqNdqg,Soft Swerve,4.5,10002,1581,$
443,7-n32xMWRYbJpy-pVm132Q,La Baraka Restaurant,4.5,11362,147,$$$
446,70c-BeXWi6mO9IN3_vnpdg,New Park Pizza,4.0,11414,726,$
452,71KPq7avHxrSwP3NBWBG_w,Whit's End,3.5,11694,230,$$
455,741IMLpXPq755tDaEYXAtA,Joe's Steam Rice Roll,4.5,11354,548,$
459,76B7-T4f1EdsQsoI0NM9Wg,Beso,4.0,10301,504,$$
461,76U221_Vj7VyIE13ghT2ag,The Halal Bros of NY,4.0,11426,199,$
466,77MbLPv6kHqExRoK1xOK9w,Prince Tea House,4.0,11214,221,$$
468,7BTyI4xu9c1hpHS5z-V4bQ,Bucket & Bay Craft Gelato,4.5,07302,426,$
469,7EaiwMVaNdQibSs0yYkE5Q,Sushi Yasuda,4.0,10017,2097,$$$
472,7KN1q3ssjWoEnT_ggW09IA,King Souvlaki,4.5,11106,270,$
477,7MXgbfgsYEIlGuUQfd-VHA,La Casa Del Caffe,4.5,10461,66,$
480,7OMGEtFWT6sdd9TVuoGqJQ,Okonomi,4.5,11211,448,$$
481,7Qvh0oFRsoqrO9qNlcMKXQ,Saigon Shack,4.0,10012,2333,$
483,7YJxZAvMxB-oVZfHAuvBmw,Lakruwana,4.5,10304,294,$$
486,7_t9wAHVmPIBgchCDSuAVg,Pico,4.5,11694,302,$$
487,7g8kuHMbH2EcL7RkOap7EA,Usha Foods Inc,4.0,11004,152,$
489,7iY35991NhQ1AShJZCNZgA,Sakagura,4.0,10017,1770,$$$
492,7lO-Ncx_2omtf4Jbg2Agzg,Sugar Hill Cafe,4.5,10031,352,$
497,7lv8jYYurEBFRglhPYALkw,Tampopo Ramen,4.0,10033,369,$$
503,7rTl_d-dqlK5dGG31ogSBg,Nanking,4.0,11420,340,$$
506,7tJq-a_K-yKOWSqyXVOlFg,Suzy's Roti Parlour,4.5,11218,142,$$
507,7tYocSBJ5ybCmcLMvFhSOg,Jamaica Breeze Restaurant,4.0,11413,92,$$
510,7vq2CNM69sdrXrtbT2-qEQ,Campania Coal Fired Pizza,4.5,11209,468,$$
512,7xpbioe88rnW7JjzLEQeRg,Samurai Papa,4.5,11206,260,$$
513,7xyLHOYIfoY6H5TOYwCuow,Pho Metro,4.5,11354,312,$$
514,80dIz6llWEew4No641ZQKQ,Burger Heights,4.0,10033,392,$
520,83BXSwE0166sObnXLUE4bQ,Land,4.0,10024,1038,$$
521,85Ifx7JdvYZFvXmSo7LwVA,Teinei Ya,4.0,11362,209,$$
522,86d1dsvm9dyARtaAQmjfUg,Rudy's Pastry Shop,4.5,11385,216,$
524,87WfLan3_7K_OYPYd5zUIA,La Shuk,4.5,10029,359,$$
525,8B114TOS43nWQhPAP1gUSQ,Brother's Pizzeria,4.5,11365,223,$
529,8G6H30Krmj8-OHs6hZfT1g,Belle Harlem,4.5,10030,142,$$$
531,8HhDFK48icqSni1E2-Cg5g,Sushi Wen,4.5,10310,30,$$
532,8mZ6fE9n_mK59mJ_MYtrSQ,Mimi's Hummus,4.0,11218,350,$$
534,8qSOz7oTPUUCafsMOBBNEQ,Pisillo Italian Panini,4.5,10038,575,$$
538,93tVn3UNrNnY-TYhrqpcuw,Torico Ice Cream,4.5,07302,704,$
539,95a04LtXLX6gePhPEwff9A,Amaranto Mexican Restaurant,4.5,11237,332,$$
543,96svxj2NIOrba2fBMZAqOQ,Bogota Latin Bistro,4.0,11217,2137,$$
552,96zQLCoZ66Nbu-w1ddetqQ,Duffy's Tavern,4.0,10314,123,$$
553,9DCZ8Ols3w1sfQBoKEq-hw,Vinum Restaurant & Wine Bar,4.5,10304,143,$$$
554,9EiSjoAmpySrzJjEQzwP7w,DredSurfer Grill,3.5,11691,15,$$
555,9GmFi1KfdSX6fz9q_vq_uQ,Connolly's Bar,4.0,11693,64,$
557,9KA0qDvlj7hPYpSSG2nUUA,Tommy's Pizza,4.0,10465,111,$
558,9MWmRzKbw6-OR8O1fYa2fw,Tacos El Bronco,4.5,11232,127,$
559,9OKc9dAnIVmBWae_x8a0bg,Chadwick's,4.0,11209,247,$$$
560,9OT6A8a6A2CyRXv3FoWBjg,Bagels On Bartow,4.5,10475,51,$
561,9RhEM1AqO0Fdi6cmJQ5mwQ,Joe Broadway's Billiards & Sports Pub,3.5,10303,61,$$
562,9TgpYHVTut_qrnlsax23GA,Ocean Sushi,4.5,10312,125,$$
564,9Vtv2DY1rFb8RmdWLhheKA,J & S Pizza,4.0,11422,59,$
566,9WgsvzaiXNAmmQGD0uQxFQ,Thai Holic,4.5,11205,392,$$
567,9Zv7Xu380q2rzPSLEXX0Xg,Joe's Restaurant,4.0,11385,190,$$
568,9eZrG8nANKuoyGSqdj_gew,Ashoka Grill,4.0,11210,187,$$
569,9egxkoD8pg5LqR6OCBDsew,sam a.m,4.0,07302,676,$$
570,9jfohlQqJTjxsuM8SPiBpQ,Sycamore Bar + Flowershop,4.0,11218,325,$$
572,9kCcNKe7z9GZFU3NhkoExA,Julia's,4.5,11385,200,$$
575,9l5KqSTju9-yX8qmqnNkwg,Archie's Tap & Table,4.5,10464,82,$$
576,9pMhRYYgV7E9L7pzECtJKA,The Drunken Munkey - UES,4.5,10128,967,$$
579,9wRlyAndMwK0n1SlzywRjQ,The Family Store,4.5,11209,165,$$
580,9wrSQVOzd-Jxa9wPltjVCw,Pocion,4.5,10033,155,$$
585,A0GVSLdYCEIr-yLZnqhJkg,Marani,4.5,11374,238,$$
587,A0tTNf0oKdQM3l2MqerDuA,Nick's Pizza Restaurant,4.0,10469,60,$
589,A6SKgGPE6AGPkiHGSesW9A,Kingston Tropical Bakery,4.5,10466,132,$
593,AAQDZdKhtcX7otmOfOF9nw,Gino's Restaurant,4.0,11209,624,$$
597,AAXX-WkDd1CW3_GgIVivvw,Chang Noi Thai,4.5,10301,147,$$
598,ABLWvqnpjYT7GZ7jssRx5A,Yankee J-Z Pizza,4.5,10472,58,$
599,AFSKnTfvIWVdCwrp8xKcyQ,White Noise Coffee Co,4.0,11358,546,$
604,AFt1Qcec4_JNr6PWpkRYyw,Sushi Lin,4.5,11217,244,$$$
606,AKIExQME6c1sG6hdt8DvNA,Sammy's Shrimp Box Restaurant,3.0,10464,258,$$$
607,AQqUiXi0hn1xu5qVfM54IQ,Beijing Dumpling House,4.5,11435,270,$
615,AVKRF3v3nvV1NtRc_apQ6g,Hot Potato House,4.5,11235,150,$$
616,A_YpTLbAlEqeLVSs9bxbEA,Club A Steakhouse,4.5,10022,2706,$$$
622,AawLwOYZwMf_9wkShExfuw,Sanfords Astoria,4.0,11106,812,$$
623,Aazjxg21VH2cncWYBAv68Q,Sottocasa Pizzeria,4.5,11201,613,$$
624,AbkiG5m3JAkaPyapAeuZLw,Hook & Reel,4.0,10306,309,$$$
625,AfZPx4piTmg9dqZpYgYTgg,Moe's Doughs Donut Shop,4.5,11222,286,$
626,AkRdoWYv2QmsXD9LSWl2zw,Dinerbar,4.0,11374,448,$$
628,ApVoDeSuEXp8Paqc5Mrfzw,Jay & Lloyd's Kosher Deli,4.0,11229,232,$$
630,AyRkC5wo2aD0PMouTMPQPQ,The Sugar Bowl,4.0,11697,12,$
631,B0qxEXABa8-t9sY4NQRRsQ,Fumo,4.0,10031,402,$$
635,B3_K2kUVbYOU0VaLcj_LTw,Thai Villa,4.5,10003,3050,$$
640,B55Ocx5RBWxo6AGSucYSIA,ilili,4.0,10001,2340,$$$
641,B5DVYcAYXqesHAMXurtKDQ,Butter & Scotch,4.0,11225,495,$$
644,B8tDnyFltP3bxMxSsjCvVA,Mister Hotpot,4.0,11220,443,$$
646,BCPmwgqOPj6d82OSIyqWaw,Armandos Pizza,3.5,11239,37,$
647,BQxIP160lPc1ido3TKbA9g,Mario's,4.5,11691,11,$
648,BU136u2H8dlccMSWgksCwg,La Villa Pizzeria,3.5,11414,236,$$
651,BYnd0Kbkrjhz0CGKMF1lqg,Modern Love Brooklyn,4.5,11211,462,$$
652,Bh0Rxd4Yi21luny0S95GaQ,Ceetay,4.0,10454,313,$$
657,BiOgIv7Nj3oDrJTHiDt45g,Ajo & Oregano,3.5,10462,320,$$
659,BlBBmx4sLmoRW0tORiMDHQ,Hado Sushi & Thai Cuisine,3.5,11435,355,$$
660,BsdB6DhfvSq7ZZs-_u0RpA,Taci's Beyti,4.5,11223,691,$$
666,BuoZEYr6Y8o_fX2xs060SA,Elegante Restaurant,4.0,11693,82,$
668,BxnrBKdLwdaEXyq97uxgKg,Cascalote Latin Bistro,4.5,10029,335,$$
671,By2Zl1imtu0SpA4IBziN1g,La Masa,4.0,10462,414,$$
678,C-8mGN7lt5rIraO5n-15ug,The Smith,4.0,10022,2542,$$
681,C-G3EyApZROFt5EFxplC5Q,Baked by Melissa,4.0,11430,74,$$
682,C21tH0vBLECYKMuZ4UCkvg,SugarBun.NYC Bakery & Cafe,4.0,11414,105,$$
683,C3spvfEd8JQJie-yixRgpQ,Com Tam Ninh Kieu,4.0,10468,369,$$
690,C69uTzoWFaIWcpnYf2LbRw,ROKC,4.5,10031,384,$$
695,C8j0q4Ma_S5hBGuAI-aaww,Di Fara Pizza,4.0,11230,3374,$$
703,C8l_BzSx1U5Ht8OIcxI8jg,Halal Bros Grill,4.5,11422,32,$
705,CCBy_QYHbTtPrAKHS3pqHg,Pita Palace,5.0,11211,220,$
706,CHlSivNP8U8R5ARvXvz8QQ,Spring Shabu-Shabu,4.0,11354,1129,$$
712,CIL_cbEqwIEh-AN8SUvUjw,Rochdale Chicken And Fish,3.5,11434,69,$$
713,CKzqUwRmUMNJqaVu-zUB4A,Made In Puerto Rico Latin Cuisine,3.5,10461,305,$$
714,COV3XLEiAiK76Yg2HbFjWA,Urban Vintage,4.5,11238,277,$$
715,CZg05roVBkzu1QzxTHfkPw,Fino Wine & Tapas,4.0,11361,376,$$
720,CfJvKDmmsj7zHX5J077byA,Lucky Boy Restaurant,4.5,11559,143,$$
723,CfOBb6NU2awo8xclJpKU3g,Chela Modern Mexican,4.5,11215,391,$$
725,CfWe636m2CAUg4FAdl_zVQ,Ricardo Steak House,4.0,10029,1018,$$$
730,Cf_XvhoRJj9Ku0glKGu7aQ,Lucia Pizza,4.5,11354,503,$
732,Ck09FempamAKGSPsV_bX-A,Xixa,4.5,11211,567,$$$
733,D1jp3pfGvyYyaXBN8iJRBg,The Farm On Adderley,4.0,11218,1162,$$
739,D65eObUbArHu6UiQsUasgw,HinoMaru Ramen,4.0,11105,844,$$
741,D8z7FS2SB48zTjvch4bc0g,Johnny's Reef Restaurant,4.0,10464,483,$$
742,DCjRqV6kRPU0h-MaRRcVrQ,Inwood Bar and Grill,3.5,10034,388,$$
743,DDvqxYJxA-lVSQYkDGr7lg,CJ's Cafe,4.0,11366,158,$
746,DEBtWelTYeMA3dAaq8YhVA,Swing the Teapot,4.0,11001,304,$$
748,DFxqKgVoJxYmKLIBxjpJLA,Chris & Sons Roti Shop and Bakery,4.5,11412,50,$
750,DHFEpeJXemrdxIuGGcyurg,De Mole,4.0,11377,605,$$
753,DLnn2qw-KJAmazB-hMmSEw,The Hill Bistro,4.5,10463,170,$$
755,DN6TPJk4crQq2IgddVke4w,Genki Sushi,4.0,10308,76,$$
756,DOdamkEm9JWR9s6VH_NuOQ,Mayfield,4.0,11238,519,$$
760,DPOWubhvyzYGjLbVvbr_sg,Green Zenphony,4.5,11374,193,$$
761,DRitJoNGTkHXZvH_YpLIAw,Marc Forgione,4.5,10013,906,$$$
763,DVSm03qNU7zE1mv1QSKnsA,MangoSeed Restaurant,4.0,11226,793,$$
769,DWR54ugpSThnDub4xeHWow,Karam Restaurant,4.0,11209,317,$
770,DZaN3bNWfwcm__sNw5bvDg,Daniel,4.5,10065,1564,$$$$
776,Dci3yvrnPZ5kOF5t3xV8gg,The Hop Shoppe,4.0,10304,276,$$
779,DggtruZBhxyShnjLcVfmmw,Leo's Latticini Mama's,4.5,11368,135,$
780,DoSU8IPq-Py_YV3kYmXPfQ,Trattoria Trecolori,4.0,10036,2298,$$
781,DpZ7Xaub8Lhpg7VJdHaPpg,Zenkichi New York,4.0,11249,977,$$$
782,DpZBA0-f7Um9lvnp1zZM2A,Earl's Beer & Cheese,4.0,10029,587,$$
783,Dqnwv_m3OqwNt39uCu95Kg,Spring Gardens Jamaican Restaurant,4.0,11413,41,$
784,Drb6I9masZDvxQUVcqE2ww,Ho' Brah a taco joint,4.0,11209,772,$$
